       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.0000        0.9000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.00408  11.48772   8.07752  1.18965E+00  1.00000E-01  1.62065E+06  1.68000E+06  9.08488E+16  1.60439E+04 -9.63999E+13 20.81215 -99.00000   1.14762   0.57971   0.50000 -234.88214
2.02   1.00408  11.48772   8.07752  1.18965E+00  1.00000E-01  1.62065E+06  1.68000E+06  9.08488E+16  1.60439E+04 -9.63999E+13 20.81215 -99.00000   1.14762   0.57971   0.50000 -234.88214
2.04   1.00408  11.48772   8.07752  1.18965E+00  1.00000E-01  1.62065E+06  1.68000E+06  9.08488E+16  1.60439E+04 -9.63999E+13 20.81215 -99.00000   1.14762   0.57971   0.50000 -234.88214
2.06   1.00589  11.48810   8.11781  1.53430E+00  1.03922E+00  1.14214E+07  1.46564E+07 -3.97515E+15  1.21907E+05 -8.76193E+14 20.81215 -99.00000   1.19564   0.67412   0.50000 -235.08937
2.08   1.00589  11.48810   8.11781  1.53430E+00  1.03922E+00  1.14214E+07  1.46564E+07 -3.97515E+15  1.21907E+05 -8.76193E+14 20.81215 -99.00000   1.19564   0.67412   0.50000 -235.08937
2.10   1.05732  11.48803   8.10945  1.77723E+00  1.00000E-01  1.02001E+06  1.03642E+06  1.02698E+17  8.23255E+03 -9.06398E+13 20.81215 -99.00000   1.74910   0.71866   0.50000 -235.15845
2.12   1.05693  11.48818   8.12308  1.58942E+00  2.25244E-01  2.45115E+06  2.56552E+06  8.83265E+16  1.94615E+04 -1.94796E+14 20.81215 -99.00000   1.51857   0.68542   0.50000 -235.22754
2.14   1.10913  11.48829   8.12633  1.53408E+00  1.00000E-01  1.15962E+06  1.18479E+06  1.15711E+17  8.19676E+03 -8.89474E+13 20.81215 -99.00000   1.50149   0.67407   0.50000 -235.36569
2.16   1.10913  11.48829   8.12633  1.53408E+00  1.00000E-01  1.15962E+06  1.18479E+06  1.15711E+17  8.19676E+03 -8.89474E+13 20.81215 -99.00000   1.50149   0.67407   0.50000 -235.36569
2.18   1.10913  11.48829   8.12633  1.53408E+00  1.00000E-01  1.15962E+06  1.18479E+06  1.15711E+17  8.19676E+03 -8.89474E+13 20.81215 -99.00000   1.50149   0.67407   0.50000 -235.36569
2.20   1.16107  11.48851   8.12599  2.00000E+00  1.00000E-01  9.14267E+05  9.25840E+05  1.30411E+17  5.84165E+03 -9.14267E+13 20.81215 -99.00000   1.97500   0.75000   0.50000 -235.50385
2.22   1.16212  11.48885   8.13333  1.53695E+00  2.72376E-01  3.10217E+06  3.29196E+06  1.05689E+17  1.98360E+04 -2.38394E+14 20.81215 -99.00000   1.44834   0.67468   0.50000 -235.57292
2.24   1.21316  11.48973   8.12151  1.45937E+00  1.33288E-01  1.63990E+06  1.69287E+06  1.41591E+17  9.30303E+03 -1.19661E+14 20.81215 -99.00000   1.41371   0.65739   0.50000 -235.71107
2.26   1.21316  11.48973   8.12151  1.45937E+00  1.33288E-01  1.63990E+06  1.69287E+06  1.41591E+17  9.30303E+03 -1.19661E+14 20.81215 -99.00000   1.41371   0.65739   0.50000 -235.71107
2.28   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
2.30   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
2.32   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
2.34   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
2.36   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
2.38   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
2.40   1.32287  11.48999   8.08450  3.67597E-01  1.14741E+00  3.44516E+08  2.28347E+09 -3.10013E+16  1.19838E+07 -1.26643E+15 20.81215 -99.00000   0.05546   0.72796   0.10000 -235.78015
