       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.1000        0.0000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.35790   9.58877   8.73572  1.01937E+00  1.02689E+00  2.23049E+08  2.48315E+08 -6.12936E+15  2.48315E+06 -2.34111E+15  3.63636 -99.00000   0.91565   0.89899   0.10297 -234.81306
2.02   1.37856   9.60884   8.74233  1.04338E+00  1.05551E+00  7.07309E+07  1.03503E+08 -1.32727E+16  9.88445E+05 -2.41005E+15  3.63636 -99.00000   0.71302   0.68701   0.32657 -234.88214
2.04   1.39946   9.62839   8.74529  1.02418E+00  1.01544E+00  4.53705E+07  8.79324E+07 -3.87404E+15  8.01953E+05 -2.32338E+15  3.63636 -99.00000   0.52845   0.51180   0.50000 -234.95122
2.06   1.41932   9.64759   8.74575  1.00925E+00  9.86786E-01  4.47280E+07  8.67480E+07  3.47015E+15  7.55543E+05 -2.25708E+15  3.63636 -99.00000   0.52038   0.50458   0.50000 -235.02029
2.08   1.43922   9.66661   8.74442  1.02379E+00  9.98328E-01  2.22992E+08  2.46467E+08  4.59653E+14  2.05003E+06 -2.28296E+15  3.63636 -99.00000   0.92627   0.90232   0.10000 -235.08937
2.10   1.45877   9.68563   8.74195  1.00780E+00  9.49576E-01  2.15240E+08  2.37439E+08  1.45014E+16  1.88604E+06 -2.16920E+15  3.63636 -99.00000   0.91358   0.90077   0.10000 -235.15845
2.12   1.47778   9.70477   8.73903  1.02087E+00  9.72425E-01  2.17103E+08  2.39445E+08  8.28511E+15  1.81638E+06 -2.21633E+15  3.63636 -99.00000   0.92561   0.90204   0.10000 -235.22754
2.14   1.49792   9.72405   8.73667  1.02757E+00  1.03085E+00  6.92977E+07  1.02243E+08 -9.71027E+15  7.40683E+05 -2.35025E+15  3.63636 -99.00000   0.69646   0.67880   0.33005 -235.29662
2.16   1.51859   9.74342   8.73523  1.00578E+00  1.03878E+00  4.71677E+07  9.69413E+07 -1.27999E+16  6.70670E+05 -2.37201E+15  3.63636 -99.00000   0.48937   0.50287   0.50000 -235.36569
2.18   1.53951   9.76286   8.73613  1.01138E+00  1.04472E+00  2.36373E+08  2.63261E+08 -1.54892E+16  1.73935E+06 -2.39062E+15  3.63636 -99.00000   0.90808   0.90112   0.10000 -235.43477
2.20   1.55969   9.78234   8.74107  9.95556E-01  9.60699E-01  2.20906E+08  2.44616E+08  1.42588E+16  1.54343E+06 -2.19924E+15  3.63636 -99.00000   0.89906   0.89955   0.10000 -235.50385
2.22   1.57852   9.80184   8.74967  1.01367E+00  9.48143E-01  2.13549E+08  2.35258E+08  1.96485E+16  1.41757E+06 -2.16468E+15  3.63636 -99.00000   0.92013   0.90135   0.10000 -235.57292
2.24   1.59801   9.82136   8.75721  1.02970E+00  9.93610E-01  7.66890E+07  1.04894E+08  2.53216E+15  6.03602E+05 -2.26581E+15  3.63636 -99.00000   0.75282   0.72134   0.28693 -235.64200
2.26   1.61792   9.84094   8.76029  1.01649E+00  1.00255E+00  4.49735E+07  8.73516E+07 -1.05614E+15  4.80033E+05 -2.28575E+15  3.63636 -99.00000   0.52334   0.50811   0.50000 -235.71107
2.28   1.63833   9.86057   8.75903  1.02738E+00  1.03446E+00  2.29781E+08  2.54748E+08 -1.49865E+16  1.33694E+06 -2.36074E+15  3.63636 -99.00000   0.92670   0.90267   0.10000 -235.78015
2.30   1.65869   9.88025   8.75478  1.00900E+00  9.88424E-01  2.23741E+08  2.47799E+08  5.27543E+15  1.24194E+06 -2.25755E+15  3.63636 -99.00000   0.91104   0.90089   0.10000 -235.84923
2.32   1.67829   9.90000   8.74952  1.01652E+00  9.90779E-01  1.63852E+08  1.88368E+08  4.39614E+15  9.01586E+05 -2.26082E+15  3.63636 -99.00000   0.88422   0.86647   0.13574 -235.91830
2.34   1.69853   9.91981   8.74769  1.02160E+00  1.02264E+00  4.57091E+07  8.96122E+07 -1.13066E+16  4.09607E+05 -2.33482E+15  3.63636 -99.00000   0.52110   0.51057   0.50000 -235.98738
2.36   1.71882   9.93969   8.75103  1.00423E+00  1.01169E+00  2.30161E+08  2.55824E+08 -6.11617E+15  1.11671E+06 -2.31135E+15  3.63636 -99.00000   0.90349   0.90042   0.10000 -236.05646
2.38   1.73923   9.95963   8.75683  1.01525E+00  1.02508E+00  2.30897E+08  2.56396E+08 -1.37606E+16  1.06884E+06 -2.34418E+15  3.63636 -99.00000   0.91428   0.90150   0.10000 -236.12553
2.40   1.75923   9.97962   8.76109  1.00162E+00  9.63179E-01  1.14431E+08  1.40320E+08  2.11508E+16  5.58623E+05 -2.20261E+15  3.63636 -99.00000   0.81682   0.80814   0.19217 -236.19461
2.42   1.77827   9.99965   8.76285  1.01671E+00  9.63740E-01  5.11795E+07  8.44559E+07  2.17623E+16  3.21092E+05 -2.19903E+15  3.63636 -99.00000   0.61612   0.58434   0.42261 -236.26370
2.44   1.79809  10.01972   8.76398  1.02813E+00  1.00952E+00  6.34999E+07  9.57515E+07 -5.98059E+15  3.47653E+05 -2.30255E+15  3.63636 -99.00000   0.68183   0.65696   0.35269 -236.33278
2.46   1.81828  10.03981   8.76568  1.01144E+00  1.01315E+00  8.10432E+07  1.12453E+08 -8.65309E+15  3.89914E+05 -2.31179E+15  3.63636 -99.00000   0.72893   0.72116   0.28203 -236.40186
2.48   1.83884  10.05992   8.76759  1.02023E+00  1.03917E+00  6.80808E+07  1.03352E+08 -2.70296E+16  3.42231E+05 -2.37426E+15  3.63636 -99.00000   0.67205   0.66495   0.34183 -236.47092
2.50   1.85924  10.08004   8.76898  1.00166E+00  9.88812E-01  4.67299E+07  8.91995E+07  8.09115E+15  2.82074E+05 -2.26128E+15  3.63636 -99.00000   0.52475   0.51770   0.48310 -236.54001
2.52   1.87877  10.10018   8.76985  1.01149E+00  9.80738E-01  4.42987E+07  8.50735E+07  1.45704E+16  2.56918E+05 -2.24039E+15  3.63636 -99.00000   0.52669   0.50568   0.50000 -236.60909
2.54   1.89858  10.12033   8.77088  1.02193E+00  9.88611E-01  5.78434E+07  9.05934E+07  9.01736E+15  2.61274E+05 -2.25740E+15  3.63636 -99.00000   0.65250   0.62631   0.38189 -236.67816
2.56   1.91796  10.14049   8.77247  1.01446E+00  9.60657E-01  6.71580E+07  9.59569E+07  3.25709E+16  2.64287E+05 -2.19042E+15  3.63636 -98.99998   0.70999   0.68307   0.32151 -236.74721
2.58   1.93766  10.16065   8.77420  1.03401E+00  1.01495E+00  6.06543E+07  9.33190E+07 -1.29471E+16  2.45454E+05 -2.31263E+15  3.63636 -98.99996   0.67208   0.64339   0.36874 -236.81624
2.60   1.95817  10.18081   8.77549  1.01597E+00  1.02377E+00  4.74841E+07  9.13430E+07 -2.15852E+16  2.29443E+05 -2.33547E+15  3.63636 -99.00000   0.52815   0.52350   0.48411 -236.88539
2.62   1.97870  10.20097   8.77632  1.01357E+00  1.03472E+00  4.66341E+07  9.39457E+07 -3.30602E+16  2.25360E+05 -2.36334E+15  3.63636 -99.00000   0.50313   0.50669   0.50000 -236.95447
2.64   1.99934  10.22112   8.77731  1.01184E+00  1.01125E+00  5.88555E+07  9.54913E+07 -1.12358E+16  2.18758E+05 -2.31312E+15  3.63636 -99.00000   0.62364   0.61612   0.38842 -237.02354
2.66   2.01877  10.24128   8.77878  1.00365E+00  9.47098E-01  6.51059E+07  9.45351E+07  5.52383E+16  2.06820E+05 -2.16352E+15  3.63636 -98.99980   0.69121   0.67011   0.33110 -237.09218
2.68   2.03807  10.26143   8.78047  1.02833E+00  9.91995E-01  6.27411E+07  9.34973E+07  8.73892E+15  1.95343E+05 -2.26245E+15  3.63636 -98.99950   0.69006   0.65900   0.35067 -237.16055
2.70   2.05817  10.28159   8.78200  1.01604E+00  1.00703E+00  5.59729E+07  9.23718E+07 -8.03951E+15  1.84306E+05 -2.29726E+15  3.63636 -99.00000   0.61567   0.60243   0.40395 -237.23077
