       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.7000        0.3000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.20   1.66143  11.05426   8.83886  9.89235E-01  9.44161E-01  2.76167E+08  3.05658E+08  2.56073E+16  1.92857E+06 -2.73194E+15  2.79577 -99.00000   0.89379   0.89891   0.10000 -235.50385
2.22   1.68005  11.05628   8.85051  1.01238E+00  9.36597E-01  2.66843E+08  2.93680E+08  3.03499E+16  1.76960E+06 -2.70147E+15  2.79577 -99.00000   0.91987   0.90122   0.10000 -235.57292
2.24   1.69932  11.05847   8.85888  1.03098E+00  9.95287E-01  6.98407E+07  1.11336E+08  2.35854E+15  6.40671E+05 -2.86598E+15  2.79577 -99.00000   0.64673   0.61393   0.39803 -235.64200
2.26   1.71980  11.06087   8.86218  1.02871E+00  1.04215E+00  5.84070E+07  1.15064E+08 -2.21081E+16  6.32325E+05 -3.00418E+15  2.79577 -99.00000   0.52217   0.51395   0.50000 -235.71107
2.28   1.74057  11.06349   8.86110  1.01741E+00  1.02838E+00  2.91892E+08  3.24090E+08 -1.56161E+16  1.70085E+06 -2.96975E+15  2.79577 -99.00000   0.91634   0.90171   0.10000 -235.78015
2.30   1.76083  11.06634   8.85515  1.01270E+00  9.98404E-01  2.84876E+08  3.15600E+08  9.20036E+14  1.58175E+06 -2.88495E+15  2.79577 -99.00000   0.91411   0.90125   0.10000 -235.84923
2.32   1.78078  11.06939   8.84693  1.01615E+00  1.00609E+00  9.99840E+07  1.38630E+08 -3.67731E+15  6.63525E+05 -2.90680E+15  2.79577 -99.00000   0.73288   0.71844   0.28611 -235.91830
2.34   1.80130  11.07265   8.84493  1.01552E+00  1.04853E+00  5.97347E+07  1.21502E+08 -3.07147E+16  5.55371E+05 -3.03309E+15  2.79577 -99.00000   0.49927   0.50764   0.50000 -235.98738
2.36   1.82265  11.07611   8.85098  1.00455E+00  1.07552E+00  3.10666E+08  3.47726E+08 -5.02015E+16  1.51788E+06 -3.12080E+15  2.79577 -99.00000   0.89749   0.90045   0.10000 -236.05646
2.38   1.84385  11.07975   8.85861  9.94355E-01  1.03803E+00  3.03748E+08  3.39377E+08 -2.65416E+16  1.41476E+06 -3.02033E+15  2.79577 -99.00000   0.88996   0.89943   0.10000 -236.12553
2.40   1.86408  11.08359   8.86314  9.97581E-01  9.86369E-01  1.66292E+08  2.00732E+08  9.96803E+15  7.99127E+05 -2.87157E+15  2.79577 -99.00000   0.82643   0.82648   0.17310 -236.19461
2.42   1.88370  11.08759   8.86538  1.01347E+00  9.90201E-01  1.07115E+08  1.43928E+08  7.49698E+15  5.47200E+05 -2.88023E+15  2.79577 -99.00000   0.75425   0.73821   0.26532 -236.26370
2.44   1.90400  11.09177   8.86782  1.02228E+00  1.04164E+00  1.56057E+08  1.92526E+08 -3.33780E+16  6.99021E+05 -3.03190E+15  2.79577 -99.00000   0.82863   0.81409   0.19005 -236.33278
2.46   1.92528  11.09612   8.87114  1.01362E+00  1.07808E+00  1.53648E+08  1.94996E+08 -6.57400E+16  6.76124E+05 -3.14727E+15  2.79577 -99.00000   0.79869   0.80063   0.20208 -236.40186
2.48   1.94677  11.10063   8.87442  1.00010E+00  1.06652E+00  1.12030E+08  1.59436E+08 -5.88432E+16  5.27942E+05 -3.12419E+15  2.79577 -99.00000   0.70273   0.72118   0.27884 -236.47093
2.50   1.96793  11.10528   8.87696  9.95440E-01  1.05136E+00  8.95167E+07  1.41571E+08 -4.77020E+16  4.47685E+05 -3.08800E+15  2.79577 -99.00000   0.62943   0.65187   0.34654 -236.54001
2.52   1.98891  11.11004   8.87906  1.00066E+00  1.04779E+00  1.03762E+08  1.50567E+08 -4.65848E+16  4.54706E+05 -3.08452E+15  2.79577 -99.00000   0.68960   0.70312   0.29707 -236.60909
2.54   2.00981  11.11486   8.88164  1.00971E+00  1.03994E+00  1.37206E+08  1.77240E+08 -4.08555E+16  5.11165E+05 -3.06773E+15  2.79577 -99.00000   0.78164   0.78069   0.22144 -236.67816
2.56   2.03046  11.11970   8.88484  1.02018E+00  1.02973E+00  1.32987E+08  1.70903E+08 -3.18933E+16  4.70705E+05 -3.04220E+15  2.79577 -99.00000   0.79385   0.78020   0.22423 -236.74724
2.58   2.05127  11.12453   8.88785  1.02616E+00  1.05548E+00  1.03420E+08  1.46709E+08 -6.24325E+16  3.85885E+05 -3.12408E+15  2.79577 -99.00000   0.72338   0.71313   0.29437 -236.81631
2.60   2.07273  11.12936   8.89004  1.01945E+00  1.08821E+00  8.67678E+07  1.40527E+08 -1.04288E+17  3.52989E+05 -3.23175E+15  2.79577 -99.00000   0.62945   0.64162   0.36535 -236.88539
2.62   2.09440  11.13424   8.89174  1.00354E+00  1.06616E+00  9.51431E+07  1.46921E+08 -8.22265E+16  3.52438E+05 -3.17850E+15  2.79577 -99.00000   0.64988   0.66828   0.33290 -236.95447
2.64   2.11513  11.13922   8.89370  9.96275E-01  1.00659E+00  1.12521E+08  1.54549E+08 -8.59075E+15  3.54050E+05 -3.00598E+15  2.79577 -99.00000   0.72535   0.73085   0.26815 -237.02354
2.66   2.13479  11.14433   8.89604  1.00560E+00  9.69351E-01  1.07585E+08  1.44659E+08  4.18025E+16  3.16479E+05 -2.89247E+15  2.79577 -99.00000   0.74788   0.73413   0.26736 -237.09262
2.68   2.15438  11.14961   8.89840  1.01913E+00  9.96085E-01  9.31135E+07  1.33038E+08  5.58611E+15  2.77956E+05 -2.96943E+15  2.79577 -99.00000   0.71329   0.69296   0.31292 -237.16170
2.70   2.17470  11.15510   8.90051  1.01970E+00  1.03426E+00  8.66458E+07  1.32763E+08 -5.12214E+16  2.64897E+05 -3.08552E+15  2.79577 -99.00000   0.66550   0.65752   0.34923 -237.23077
2.72   2.19546  11.16082   8.90244  1.00813E+00  1.03397E+00  8.32488E+07  1.33109E+08 -5.32719E+16  2.53634E+05 -3.09007E+15  2.79577 -99.00000   0.63050   0.63478   0.36819 -237.29987
2.74   2.21592  11.16679   8.90420  9.99639E-01  1.01200E+00  7.68364E+07  1.27890E+08 -1.97351E+16  2.32721E+05 -3.02764E+15  2.79577 -99.00000   0.60058   0.60568   0.39418 -237.36894
2.76   2.23602  11.17305   8.90573  1.00053E+00  1.00021E+00  7.27945E+07  1.23505E+08 -3.53884E+14  2.14628E+05 -2.99302E+15  2.79577 -99.00000   0.58971   0.58927   0.41094 -237.43802
2.78   2.25596  11.17960   8.90738  1.00713E+00  9.93683E-01  8.31764E+07  1.27511E+08  1.13887E+16  2.11616E+05 -2.97311E+15  2.79577 -99.00000   0.65696   0.64760   0.35491 -237.50710
2.80   2.27574  11.18646   8.90958  1.01555E+00  9.83632E-01  8.93943E+07  1.29374E+08  3.08838E+16  2.05045E+05 -2.94153E+15  2.79577 -99.00000   0.70172   0.68095   0.32401 -237.57617
2.82   2.29551  11.19363   8.91208  1.02408E+00  1.00203E+00  7.49724E+07  1.19517E+08 -4.01083E+15  1.80897E+05 -2.99498E+15  2.79577 -99.00000   0.64240   0.61909   0.39008 -237.64525
2.84   2.31601  11.20111   8.91388  1.02391E+00  1.04864E+00  6.12923E+07  1.22615E+08 -1.00698E+17  1.77232E+05 -3.13787E+15  2.79577 -99.00000   0.51183   0.51167   0.50000 -237.71432
2.86   2.33735  11.20892   8.91486  1.01047E+00  1.07493E+00  6.38615E+07  1.34837E+08 -1.62939E+17  1.86127E+05 -3.22652E+15  2.79577 -98.77659   0.47858   0.50518   0.50000 -237.26897
2.88   2.35853  11.21703   8.91590  9.97168E-01  1.03697E+00  7.69461E+07  1.33634E+08 -8.44143E+16  1.76164E+05 -3.12103E+15  2.79577 -98.18640   0.57417   0.59208   0.40676 -235.97910
2.90   2.37878  11.22539   8.91761  9.98589E-01  9.90447E-01  1.07698E+08  1.48646E+08  2.28521E+16  1.87135E+05 -2.98274E+15  2.79577 -99.00000   0.72351   0.72226   0.27734 -237.92155
2.92   2.39854  11.23401   8.91977  1.01281E+00  9.97825E-01  1.11675E+08  1.50565E+08  5.44565E+15  1.81020E+05 -3.00327E+15  2.79577 -99.00000   0.75120   0.73783   0.26553 -237.99063
2.94   2.41895  11.24305   8.92170  1.01994E+00  1.04361E+00  1.04291E+08  1.48249E+08 -1.14420E+17  1.70212E+05 -3.14400E+15  2.79577 -99.00000   0.71752   0.71021   0.29557 -238.05971
2.96   2.44014  11.25262   8.92322  1.00974E+00  1.06553E+00  1.17605E+08  1.64088E+08 -1.80550E+17  1.79919E+05 -3.21888E+15  2.79577 -93.51826   0.72370   0.73155   0.27106 -225.50661
2.98   2.46122  11.26249   8.92507  9.94601E-01  1.04237E+00  1.91097E+08  2.31636E+08 -1.22555E+17  2.42553E+05 -3.15681E+15  2.79577 -75.74647   0.82053   0.83301   0.16609 -184.65463
3.00   2.48208  11.27224   8.92784  9.98097E-01  1.05237E+00  1.99298E+08  2.39999E+08 -1.58903E+17  2.39999E+05 -3.19337E+15  2.79577 -53.23380   0.82883   0.83916   0.16054 -132.88637
3.02   2.50313  11.28194   8.93107  9.88518E-01  1.03113E+00  1.30495E+08  1.75532E+08 -9.91438E+16  1.67631E+05 -3.13649E+15  2.79577 -30.70340   0.73489   0.75403   0.24314  -81.07729
3.04   2.52310  11.29256   8.93363  9.80681E-01  9.88083E-01  8.59240E+07  1.35619E+08  3.97434E+16  1.23686E+05 -3.00536E+15  2.79577 -12.93690   0.62133   0.63631   0.35666  -40.23750
3.06   2.54436  11.30448   8.93526  1.05264E+00  1.16475E+00  8.45956E+07  1.45707E+08 -5.77010E+17  1.26906E+05 -3.55297E+15  2.79578  -4.50374   0.61115   0.62096   0.39899  -20.88849
3.08   2.56698  11.31593   8.93679  9.91429E-01  1.01650E+00  1.09193E+08  1.55545E+08 -6.08799E+16  1.29377E+05 -3.11951E+15  2.79578  -4.75596   0.69599   0.70935   0.28816  -21.53834
3.10   2.58451  11.32529   8.93899  1.01081E+00  7.63902E-01  1.00381E+08  1.21198E+08  9.06981E+17  9.62711E+04 -2.33100E+15  2.79574  -7.82832   0.83720   0.77273   0.22973  -28.68178
3.12   2.60131  11.33332   8.94157  1.16844E+00  1.01291E+00  1.08884E+08  1.32611E+08 -5.15473E+16  1.00596E+05 -3.06816E+15  2.79564  -8.90204   0.95939   0.79361   0.24116  -31.22319
3.14   2.62403  11.34545   8.94407  1.04322E+00  1.20244E+00  1.25537E+08  1.81731E+08 -8.51804E+17  1.31653E+05 -3.66522E+15  2.79554  -8.25176   0.72064   0.73173   0.27987  -29.79494
3.16   2.64936  11.36304   8.94642  9.84471E-01  1.34507E+00  1.31076E+08  2.36767E+08 -1.53911E+18  1.63803E+05 -4.15052E+15  2.79550  -7.39330   0.54501   0.67328   0.32164  -27.88735
3.18   2.67578  11.37940   8.94845  9.60095E-01  1.19553E+00  1.12811E+08  2.04494E+08 -9.26810E+17  1.35108E+05 -3.74407E+15  2.79529  -7.10313   0.52964   0.63995   0.34568  -27.28827
3.20   2.69340  11.39067   8.95107  8.76491E-01  5.14589E-01  6.30640E+07  7.82648E+07  2.39613E+18  4.93817E+04 -1.60274E+15  2.79441  -7.41829   0.70626   0.66919   0.28996  -28.08304
3.22   2.69922  11.39865   8.95469  8.86683E-01  2.42360E-01  3.57626E+07  3.84968E+07  3.79041E+18  2.31966E+04 -7.30607E+14  2.79232  -8.13012   0.82371   0.74015   0.23040  -29.79118
3.24   2.71308  11.41446   8.95723  1.24955E+00  1.58984E+00  1.71068E+08  2.20759E+08 -3.04660E+18  1.27034E+05 -4.72538E+15  2.78851  -8.17565   0.96828   0.82309   0.22106  -29.96507
3.26   2.75610  11.44761   8.95767  1.04293E+00  2.00000E+00  2.44507E+08  4.46155E+08 -5.70300E+18  2.45180E+05 -6.26806E+15  2.78240  -6.52293   0.57156   0.76431   0.24580  -26.22863
3.28   2.79727  11.48278   8.96061  8.62345E-01  1.15992E+00  4.42608E+08  5.24404E+08 -1.00271E+18  2.75211E+05 -3.81681E+15  2.77218  -7.76683   0.72784   0.88404   0.10000  -29.16189
3.30   2.80130  11.52191   8.97262  1.00534E+00  1.00000E-01  3.15490E+07  3.18643E+07  5.69563E+18  1.59700E+04 -3.17175E+14  2.75479 -22.12897   0.99540   0.90053   0.10000  -62.30102
3.32   2.76547  11.56220   8.99853  9.83385E-01  1.00000E-01  2.83626E+07  2.86589E+07  5.24459E+18  1.37170E+04 -2.78913E+14  2.72525 -54.38763   0.97322   0.89831   0.10000 -136.64841
3.34   2.88665  11.64141   9.00224  7.27010E-01  3.78252E-01  1.10171E+08  1.25051E+08  4.78927E+18  5.71594E+04 -1.33179E+15  2.67114 -86.56911   0.64050   0.77129   0.16628 -210.81808
3.36   2.85614  11.76109   9.00326  5.48341E-01  1.00000E-01  2.07011E+07  2.27944E+07  6.46216E+18  9.95010E+03 -3.13426E+14  2.57864 -95.84071   0.49799   0.49645   0.27612 -232.23579
3.38   2.84956  11.91986   9.00063  1.38075E-01  1.60769E-01  3.43279E+08  2.19044E+09  5.93527E+18  9.13129E+05 -4.73982E+14  2.44614 -78.43600   0.02164   0.27576   0.10000 -192.22906
3.40   3.01688  11.96411   9.07304  1.09199E+00  2.00000E+00  7.58042E+08  9.10806E+08 -1.03963E+19  3.62599E+05 -8.27772E+15  2.28428 -49.65490   0.90883   0.90842   0.10000 -126.02721
3.42   3.11133  12.04804   9.10998  5.17975E-01  2.00000E+00  1.89693E+09  7.45177E+09 -1.29220E+19  2.83308E+06 -9.82563E+15  2.10501 -23.49331   0.13186   0.80694   0.10000  -65.85700
3.44   3.15550  12.13858   9.14207  6.14167E-01  2.00000E+00  1.33841E+09  4.05643E+09 -1.43053E+19  1.47280E+06 -1.03879E+16  1.92323  -5.41534   0.20264   0.79424   0.12637  -24.30002
3.46   3.20553  12.20511   9.16284  6.42926E-01  1.79727E+00  1.11844E+09  2.83056E+09 -1.27979E+19  9.81461E+05 -1.00033E+16  1.75465   1.46442   0.25404   0.78362   0.13911   -8.52779
3.48   3.24337  12.24440   9.17707  9.84630E-01  2.00000E+00  7.12250E+08  1.08109E+09 -1.75134E+19  3.57983E+05 -1.15984E+16  1.61359  -0.98762   0.64870   0.83203   0.16538  -14.24297
3.50   3.27336  12.26439   9.18550  8.58602E-01  1.09116E+00  3.40654E+08  5.06684E+08 -1.71067E+18  1.60227E+05 -6.47515E+15  1.51292  -5.92406   0.57726   0.74216   0.22138  -25.67862
3.52   3.29458  12.27450   9.19017  1.21042E+00  1.15579E+00  1.83509E+08  2.42825E+08 -3.06994E+18  7.33320E+04 -6.87799E+15  1.45982  -7.81939   0.91475   0.74418   0.30965  -30.11186
3.54   3.31461  12.28035   9.19250  1.17368E+00  7.24076E-01  9.94837E+07  1.23428E+08  5.69378E+18  3.55969E+04 -4.30918E+15  1.43890  -7.30193   0.94599   0.68555   0.36906  -28.98942
3.56   3.32300  12.28440   9.19493  1.38106E+00  1.99612E-01  2.83294E+07  2.92338E+07  1.68382E+19  8.05166E+03 -1.15660E+15  1.42948  -6.48392   1.33834   0.78595   0.29562  -27.17498
3.58   3.33272  12.29018   9.19709  2.00000E+00  1.25835E+00  1.06497E+08  1.19014E+08 -5.55818E+18  3.13039E+04 -7.12075E+15  1.42165  -6.22387   1.78966   0.83284   0.33432  -26.64527
3.60   3.37116  12.29902   9.19705  1.25587E+00  1.81246E+00  1.70419E+08  4.00593E+08 -1.90970E+19  1.00624E+05 -1.07012E+16  1.41627  -6.12651   0.53427   0.60187   0.50000  -26.49016
3.62   3.40320  12.30209   9.19610  9.48674E-01  1.42546E+00  1.82417E+08  8.76746E+08 -1.07661E+19  2.10317E+05 -8.65273E+15  1.41413  -5.84096   0.19738   0.47295   0.50000  -25.90174
3.64   3.42803  12.30901   9.19783  8.71638E-01  1.06358E+00  6.20517E+08  7.46683E+08 -1.70345E+18  1.71055E+05 -6.52828E+15  1.41395  -5.41199   0.72436   0.86152   0.12070  -24.98308
3.66   3.44682  12.33134   9.20492  8.77843E-01  8.60295E-01  4.54486E+08  5.33027E+08  3.90872E+18  1.16614E+05 -5.26588E+15  1.41397  -4.97981   0.74849   0.84965   0.13199  -24.05701
3.68   3.46401  12.34984   9.21105  9.41352E-01  8.80299E-01  1.13742E+08  2.25993E+08  3.48426E+18  4.72165E+04 -5.35355E+15  1.41352  -4.60492   0.47378   0.46885   0.50000  -23.26287
3.70   3.48239  12.32385   9.20488  9.97277E-01  9.57469E-01  5.81706E+08  6.43673E+08  1.29153E+18  1.28430E+05 -5.80122E+15  1.41304  -4.26813   0.90127   0.89973   0.10000  -22.55648
3.72   3.50189  12.25935   9.18809  1.02644E+00  9.77634E-01  5.76408E+08  6.35364E+08  7.10342E+17  1.21066E+05 -5.91650E+15  1.41286  -3.95030   0.93120   0.90258   0.10000  -21.89372
3.74   3.52115  12.27257   9.19093  1.05146E+00  9.44775E-01  5.42858E+08  5.93583E+08  1.83354E+18  1.08014E+05 -5.70795E+15  1.41268  -3.64627   0.96161   0.90489   0.10000  -21.26273
3.76   3.53981  12.44742   9.23405  1.08969E+00  9.51988E-01  5.26192E+08  5.72055E+08  1.66404E+18  9.94117E+04 -5.73385E+15  1.41207  -3.35439   1.00233   0.90823   0.10000  -20.65974
3.78   3.56067  12.58597   9.26736  1.09519E+00  1.14213E+00  1.25870E+08  2.40260E+08 -5.16820E+18  3.98732E+04 -6.89258E+15  1.41092  -3.07379   0.57376   0.54346   0.50000  -20.08271
3.80   3.58462  12.35778   9.21174  1.01169E+00  1.20925E+00  7.27933E+08  8.25458E+08 -8.04068E+18  1.30826E+05 -7.36441E+15  1.40941  -2.80430   0.89216   0.90116   0.10000  -19.53126
3.82   3.60759  11.91913   9.09385  8.96416E-01  1.09538E+00  4.27045E+08  5.61292E+08 -3.86421E+18  8.49550E+04 -6.71666E+15  1.40743  -2.54574   0.68202   0.80427   0.17546  -19.00498
3.84   3.63036  11.99442   9.11480  8.56323E-01  1.26048E+00  9.08367E+08  1.09692E+09 -1.11208E+19  1.58553E+05 -7.77856E+15  1.40347  -2.29770   0.70913   0.88322   0.10000  -18.50293
3.86   3.66195  13.00503   9.36281  9.26816E-01  1.89840E+00  1.29820E+09  1.66650E+09 -4.12494E+19  2.30042E+05 -1.20319E+16  1.39570  -2.05970   0.72199   0.89210   0.10000  -18.02400
3.88   3.69756  13.54798   9.48612  1.02271E+00  1.29630E+00  1.66549E+08  4.37928E+08 -1.47669E+19  5.77301E+04 -8.51653E+15  1.38241  -1.83092   0.38895   0.51110   0.50000  -17.56627
3.90   3.69790  12.43123   9.22828  1.00262E+00  1.00000E-01  6.26265E+07  6.32558E+07  4.48888E+19  7.96343E+03 -6.27907E+14  1.36207  -1.61014   0.99265   0.90026   0.10000  -17.12699
3.92   3.65824  11.43076   8.27465  9.23924E-01  1.00000E-01  2.86009E+07  2.93121E+07  4.09718E+19  3.52409E+03 -5.47322E+14  1.33283  -1.39681   0.90151   0.77582   0.20712  -16.70487
3.94   3.68640  11.44906   8.45121  8.93877E-01  2.00000E+00  1.24782E+09  1.66445E+09 -4.85737E+19  1.91104E+05 -1.11540E+16  1.29168  -1.19303   0.67013   0.88813   0.10000  -16.30473
3.96   3.68640  11.44906   8.45121  8.93877E-01  2.00000E+00  1.24782E+09  1.66445E+09 -4.85737E+19  1.91104E+05 -1.11540E+16  1.29168  -1.19303   0.67013   0.88813   0.10000  -16.30473
3.98   3.68640  11.44906   8.45121  8.93877E-01  2.00000E+00  1.24782E+09  1.66445E+09 -4.85737E+19  1.91104E+05 -1.11540E+16  1.29168  -1.19303   0.67013   0.88813   0.10000  -16.30473
4.00   3.97431  12.84319   9.32964  8.78993E-01  2.00000E+00  1.95594E+09  2.63909E+09 -9.42565E+19  2.40688E+05 -1.71926E+16  0.90121  -0.39237   0.65146   0.88623   0.10000  -14.80651
4.02   3.97431  12.84319   9.32964  8.78993E-01  2.00000E+00  1.95594E+09  2.63909E+09 -9.42565E+19  2.40688E+05 -1.71926E+16  0.90121  -0.39237   0.65146   0.88623   0.10000  -14.80651
4.04   3.97431  12.84319   9.32964  8.78993E-01  2.00000E+00  1.95594E+09  2.63909E+09 -9.42565E+19  2.40688E+05 -1.71926E+16  0.90121  -0.39237   0.65146   0.88623   0.10000  -14.80651
4.06   4.03642  12.94393   9.35736  8.55694E-01  2.00000E+00  2.21374E+09  3.04564E+09 -1.08747E+20  2.65264E+05 -1.89429E+16  0.83534  -0.30692   0.62197   0.88314   0.10000  -14.67884
4.08   4.09028  13.01561   9.38004  7.91239E-01  2.00000E+00  1.97181E+09  3.39572E+09 -1.23106E+20  2.82444E+05 -2.04790E+16  0.79577  -0.25828   0.45945   0.83411   0.13126  -14.63593
4.10   4.13648  13.05568   9.39725  7.96895E-01  2.00000E+00  1.69323E+09  3.43955E+09 -1.36925E+20  2.73213E+05 -2.17527E+16  0.76949  -0.22738   0.39230   0.79770   0.16121  -14.63385
4.12   4.17588  13.08121   9.40962  8.11441E-01  1.77281E+00  1.23265E+09  2.69575E+09 -1.15865E+20  2.04493E+05 -2.01624E+16  0.74943  -0.20323   0.37104   0.75158   0.20158  -14.64731
4.14   4.20740  13.10218   9.41771  8.31386E-01  1.39055E+00  7.18675E+08  1.58582E+09 -6.29628E+19  1.14882E+05 -1.62402E+16  0.73485  -0.18507   0.37678   0.67307   0.27180  -14.67457
4.16   4.23232  13.11786   9.42248  8.71420E-01  1.14157E+00  4.33403E+08  9.35512E+08 -2.41707E+19  6.47216E+04 -1.34841E+16  0.72620  -0.17422   0.40371   0.59029   0.35703  -14.71868
4.18   4.25478  13.12982   9.42547  9.10247E-01  1.13077E+00  3.97124E+08  8.05745E+08 -2.35120E+19  5.32350E+04 -1.34323E+16  0.72267  -0.16991   0.44863   0.59177   0.37159  -14.77782
4.20   4.27803  13.14128   9.42801  9.06941E-01  1.19561E+00  4.55568E+08  9.17392E+08 -3.71046E+19  5.78835E+04 -1.43094E+16  0.72171  -0.16882   0.45038   0.61813   0.34633  -14.84440
4.22   4.30158  13.15243   9.43052  8.73417E-01  1.12773E+00  3.87841E+08  9.54892E+08 -2.55775E+19  5.75379E+04 -1.36076E+16  0.72067  -0.16757   0.35475   0.54008   0.40170  -14.91060
4.24   4.32288  13.15799   9.43237  8.64554E-01  1.01212E+00  2.83367E+08  8.77419E+08 -2.54906E+18  5.04902E+04 -1.22493E+16  0.71934  -0.16592   0.27921   0.42167   0.50000  -14.97588
4.26   4.34263  13.15725   9.43347  8.93232E-01  9.68843E-01  2.62389E+08  6.67908E+08  6.85779E+18  3.67043E+04 -1.17187E+16  0.71832  -0.16465   0.35091   0.44024   0.50000  -15.04203
4.28   4.36125  13.15801   9.43459  9.15876E-01  8.85624E-01  2.46411E+08  4.92373E+08  2.62774E+19  2.58401E+04 -1.06781E+16  0.71782  -0.16404   0.45836   0.48339   0.47315  -15.10970
4.30   4.37859  13.16680   9.43644  9.97014E-01  8.84944E-01  3.02304E+08  4.40188E+08  2.75108E+19  2.20617E+04 -1.06049E+16  0.71756  -0.16372   0.68471   0.64709   0.35185  -15.17804
4.32   4.39846  13.18056   9.43859  1.11931E+00  1.08361E+00  2.98940E+08  4.49914E+08 -2.09272E+19  2.15343E+04 -1.29817E+16  0.71726  -0.16335   0.74371   0.65338   0.38797  -15.24628
4.34   4.41856  13.18936   9.44016  1.05056E+00  8.84262E-01  2.01721E+08  3.36538E+08  3.03415E+19  1.53827E+04 -1.05960E+16  0.71691  -0.16293   0.62971   0.52406   0.50000  -15.31437
4.36   4.43453  13.19236   9.44112  1.14885E+00  8.16768E-01  1.68810E+08  2.44446E+08  4.98349E+19  1.06704E+04 -9.69685E+15  0.71657  -0.16251   0.79337   0.56478   0.50000  -15.38248
4.38   4.45546  13.19369   9.44202  1.16769E+00  1.22706E+00  3.58339E+08  5.22354E+08 -6.48056E+19  2.17753E+04 -1.45993E+16  0.71632  -0.16220   0.80105   0.70120   0.34891  -15.45085
4.40   4.48108  13.19881   9.44392  9.96763E-01  1.35626E+00  6.35574E+08  9.81164E+08 -1.07855E+20  3.90608E+04 -1.63463E+16  0.71612  -0.16195   0.64568   0.74114   0.25802  -15.51936
4.42   4.50885  13.20642   9.44614  9.12475E-01  1.28434E+00  4.82953E+08  1.07713E+09 -9.17682E+19  4.09513E+04 -1.57592E+16  0.71593  -0.16171   0.40913   0.60809   0.35761  -15.58788
4.44   4.52996  13.21390   9.44787  8.43125E-01  8.45985E-01  2.46867E+08  6.09613E+08  5.21827E+19  2.21337E+04 -1.04070E+16  0.71570  -0.16143   0.34143   0.40697   0.50000  -15.65631
4.46   4.54423  13.22100   9.44917  9.84317E-01  6.49321E-01  1.60172E+08  2.40892E+08  1.22784E+20  8.35260E+03 -7.88298E+15  0.71546  -0.16113   0.65448   0.49203   0.50000  -15.72470
4.48   4.55866  13.22825   9.45026  1.18637E+00  8.16783E-01  1.73002E+08  2.39216E+08  6.63176E+19  7.92119E+03 -9.78967E+15  0.71523  -0.16086   0.85799   0.59795   0.47698  -15.79314
