       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.1000        0.9000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.01663  11.48913   8.69053  1.21504E+00  2.00000E+00  6.35434E+07  7.35008E+07 -1.89073E+16  6.40165E+05 -3.29351E+14 13.68947 -99.00000   1.05043   0.91770   0.10000 -234.16835
2.02   1.01663  11.48913   8.69053  1.21504E+00  2.00000E+00  6.35434E+07  7.35008E+07 -1.89073E+16  6.40165E+05 -3.29351E+14 13.68947 -99.00000   1.05043   0.91770   0.10000 -234.16835
2.04   1.01663  11.48913   8.69053  1.21504E+00  2.00000E+00  6.35434E+07  7.35008E+07 -1.89073E+16  6.40165E+05 -3.29351E+14 13.68947 -99.00000   1.05043   0.91770   0.10000 -234.16835
2.06   1.00703  11.49046   7.87409  8.70929E-01  2.00000E+00  1.06680E+08  1.44881E+08 -4.86445E+16  9.57217E+05 -6.42783E+14 13.68947 -99.00000   0.64129   0.88518   0.10000 -235.06635
2.08   1.00703  11.49046   7.87409  8.70929E-01  2.00000E+00  1.06680E+08  1.44881E+08 -4.86445E+16  9.57217E+05 -6.42783E+14 13.68947 -99.00000   0.64129   0.88518   0.10000 -235.06635
2.10   1.00703  11.49046   7.87409  8.70929E-01  2.00000E+00  1.06680E+08  1.44881E+08 -4.86445E+16  9.57217E+05 -6.42783E+14 13.68947 -99.00000   0.64129   0.88518   0.10000 -235.06635
2.12   1.00703  11.49046   7.87409  8.70929E-01  2.00000E+00  1.06680E+08  1.44881E+08 -4.86445E+16  9.57217E+05 -6.42783E+14 13.68947 -99.00000   0.64129   0.88518   0.10000 -235.06635
2.14   1.00399  11.49079   7.89282  7.71025E-01  1.00000E-01  6.56024E+06  6.67248E+06  5.73100E+16  4.21005E+04 -4.01780E+13 13.68947 -99.00000   0.75806   0.87030   0.10000 -235.27359
2.16   1.00399  11.49079   7.89282  7.71025E-01  1.00000E-01  6.56024E+06  6.67248E+06  5.73100E+16  4.21005E+04 -4.01780E+13 13.68947 -99.00000   0.75806   0.87030   0.10000 -235.27359
2.18   1.00399  11.49079   7.89282  7.71025E-01  1.00000E-01  6.56024E+06  6.67248E+06  5.73100E+16  4.21005E+04 -4.01780E+13 13.68947 -99.00000   0.75806   0.87030   0.10000 -235.27359
