       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.1000        0.5000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.16994  11.23708   8.53665  3.55951E-01  1.00000E-01  4.15484E+07  4.51087E+07  1.33103E+17  4.51087E+05 -1.47892E+14  6.14232 -99.00000   0.32786   0.71906   0.10000 -234.81306
2.02   1.19033  11.23737   8.58888  7.36876E-01  2.00000E+00  1.78659E+08  1.04043E+09 -1.54999E+17  9.93601E+06 -2.96045E+15  6.14232 -99.00000   0.12653   0.69483   0.22487 -234.88214
2.04   1.19033  11.23737   8.58888  7.36876E-01  2.00000E+00  1.78659E+08  1.04043E+09 -1.54999E+17  9.93601E+06 -2.96045E+15  6.14232 -99.00000   0.12653   0.69483   0.22487 -234.88214
2.06   1.23174  11.23796   8.60077  3.92717E-01  9.62738E-01  3.64056E+08  9.68840E+08  6.35349E+15  8.43824E+06 -1.42971E+15  6.14232 -99.00000   0.14757   0.74536   0.10000 -235.02029
2.08   1.25407  11.23826   8.57465  4.09390E-01  1.09344E+00  3.98778E+08  1.14726E+09 -1.67723E+16  9.54246E+06 -1.63256E+15  6.14232 -99.00000   0.14230   0.75573   0.10000 -235.08937
2.10   1.27253  11.23860   8.54287  3.60341E-01  7.99974E-01  3.30288E+08  8.60337E+08  3.74643E+16  6.83390E+06 -1.19016E+15  6.14232 -99.00000   0.13834   0.72249   0.10000 -235.15845
2.12   1.28993  11.23896   8.51186  4.09913E-01  1.03404E+00  3.73058E+08  9.69985E+08 -6.63715E+15  7.35809E+06 -1.52921E+15  6.14232 -99.00000   0.15765   0.75605   0.10000 -235.22754
2.14   1.28993  11.23896   8.51186  4.09913E-01  1.03404E+00  3.73058E+08  9.69985E+08 -6.63715E+15  7.35809E+06 -1.52921E+15  6.14232 -99.00000   0.15765   0.75605   0.10000 -235.22754
2.16   1.35533  11.24019   8.47906  4.01043E-01  1.18892E+00  4.43910E+08  1.70221E+09 -4.28170E+16  1.12464E+07 -1.78027E+15  6.14232 -99.00000   0.10459   0.75065   0.10000 -235.43477
2.18   1.35533  11.24019   8.47906  4.01043E-01  1.18892E+00  4.43910E+08  1.70221E+09 -4.28170E+16  1.12464E+07 -1.78027E+15  6.14232 -99.00000   0.10459   0.75065   0.10000 -235.43477
2.20   1.37514  11.24071   8.49841  3.64638E-01  8.22346E-01  3.37549E+08  8.84764E+08  4.21423E+16  5.58248E+06 -1.23083E+15  6.14232 -99.00000   0.13911   0.72576   0.10000 -235.50385
2.22   1.39195  11.24133   8.54730  4.10115E-01  9.50002E-01  3.44171E+08  7.90879E+08  1.23284E+16  4.76552E+06 -1.41150E+15  6.14232 -99.00000   0.17847   0.75617   0.10000 -235.57292
2.24   1.39195  11.24133   8.54730  4.10115E-01  9.50002E-01  3.44171E+08  7.90879E+08  1.23284E+16  4.76552E+06 -1.41150E+15  6.14232 -99.00000   0.17847   0.75617   0.10000 -235.57292
2.26   1.45210  11.24404   8.59904  4.05697E-01  1.20515E+00  4.41506E+08  1.64871E+09 -5.80981E+16  8.65258E+06 -1.79117E+15  6.14232 -99.00000   0.10864   0.75351   0.10000 -235.78015
2.28   1.45210  11.24404   8.59904  4.05697E-01  1.20515E+00  4.41506E+08  1.64871E+09 -5.80981E+16  8.65258E+06 -1.79117E+15  6.14232 -99.00000   0.10864   0.75351   0.10000 -235.78015
2.30   1.47297  11.24526   8.54899  3.62641E-01  9.08943E-01  3.73276E+08  1.20866E+09  2.70572E+16  6.05767E+06 -1.35365E+15  6.14232 -99.00000   0.11200   0.72425   0.10000 -235.84923
