       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.2000        0.6000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.14489  11.31633   8.54424  4.28369E-01  2.66757E-01  8.69345E+07  1.01722E+08  1.02363E+17  1.01722E+06 -3.72401E+14  6.04720 -99.00000   0.36610   0.76656   0.10000 -234.81306
2.02   1.18087  11.31655   8.64450  8.48684E-01  1.93925E+00  1.48282E+08  3.28088E+08 -1.18482E+17  3.13321E+06 -2.33618E+15  6.04720 -99.00000   0.38357   0.76016   0.20355 -234.79004
2.04   1.21127  11.31716   8.67537  4.29482E-01  9.11488E-01  3.00663E+08  5.94375E+08  1.43971E+16  5.17679E+06 -1.29129E+15  6.04720 -99.00000   0.21725   0.76716   0.10000 -235.02029
2.06   1.21127  11.31716   8.67537  4.29482E-01  9.11488E-01  3.00663E+08  5.94375E+08  1.43971E+16  5.17679E+06 -1.29129E+15  6.04720 -99.00000   0.21725   0.76716   0.10000 -235.02029
2.08   1.23128  11.31746   8.61998  5.07431E-01  1.11821E+00  3.12198E+08  5.51859E+08 -2.01345E+16  4.59016E+06 -1.58419E+15  6.04720 -99.00000   0.28706   0.80293   0.10000 -235.08937
2.10   1.25178  11.31777   8.54530  4.54029E-01  8.13415E-01  2.54105E+08  4.19722E+08  3.33167E+16  3.33397E+06 -1.15371E+15  6.04720 -99.00000   0.27487   0.77975   0.10000 -235.15845
2.12   1.26606  11.31813   8.46797  4.26122E-01  7.46423E-01  2.45193E+08  4.16337E+08  4.67916E+16  3.15824E+06 -1.04482E+15  6.04720 -99.00000   0.25096   0.76533   0.10000 -235.22754
2.14   1.30123  11.31843   8.41908  5.27092E-01  1.16129E+00  1.33912E+08  1.92199E+09 -2.81083E+16  1.39236E+07 -1.46613E+15  6.04720 -99.00000   0.03672   0.57774   0.22257 -235.22754
2.16   1.33718  11.31927   8.38232  5.12662E-01  1.38841E+00  3.88925E+08  8.24468E+08 -8.44252E+16  5.44720E+06 -1.99387E+15  6.04720 -99.00000   0.24184   0.80494   0.10000 -235.43477
2.18   1.33718  11.31927   8.38232  5.12662E-01  1.38841E+00  3.88925E+08  8.24468E+08 -8.44252E+16  5.44720E+06 -1.99387E+15  6.04720 -99.00000   0.24184   0.80494   0.10000 -235.43477
2.20   1.35952  11.31976   8.43042  4.59968E-01  7.55935E-01  2.37288E+08  3.69203E+08  5.58501E+16  2.32951E+06 -1.09145E+15  6.04720 -99.00000   0.29562   0.78259   0.10000 -235.50385
2.22   1.37082  11.32039   8.54265  4.51111E-01  5.23742E-01  1.64308E+08  2.21250E+08  1.11858E+17  1.33316E+06 -7.41210E+14  6.04720 -99.00000   0.33501   0.77833   0.10000 -235.57292
2.24   1.38493  11.32114   8.67722  4.75745E-01  9.31377E-01  1.85951E+08  4.70610E+08  1.66496E+16  2.70808E+06 -1.30035E+15  6.04720 -99.00000   0.18798   0.69103   0.14699 -235.64200
2.26   1.38493  11.32114   8.67722  4.75745E-01  9.31377E-01  1.85951E+08  4.70610E+08  1.66496E+16  2.70808E+06 -1.30035E+15  6.04720 -99.00000   0.18798   0.69103   0.14699 -235.64200
2.28   1.42676  11.32305   8.66072  4.71434E-01  1.27665E+00  3.79678E+08  8.92145E+08 -7.39088E+16  4.68205E+06 -1.78993E+15  6.04720 -99.00000   0.20063   0.78788   0.10000 -235.78015
2.30   1.45214  11.32424   8.54762  4.57428E-01  1.05647E+00  3.27845E+08  6.62188E+08 -1.59928E+16  3.31880E+06 -1.49966E+15  6.04720 -99.00000   0.22647   0.78139   0.10000 -235.84923
2.32   1.47049  11.32562   8.43944  4.55126E-01  9.28191E-01  2.64197E+08  5.17168E+08  2.12160E+16  2.47532E+06 -1.31258E+15  6.04720 -99.00000   0.23250   0.76015   0.10916 -235.91830
2.34   1.47049  11.32562   8.43944  4.55126E-01  9.28191E-01  2.64197E+08  5.17168E+08  2.12160E+16  2.47532E+06 -1.31258E+15  6.04720 -99.00000   0.23250   0.76015   0.10916 -235.91830
2.36   1.51622  11.32872   8.41094  4.62011E-01  1.13038E+00  3.50581E+08  7.45224E+08 -4.27977E+16  3.25302E+06 -1.61972E+15  6.04720 -99.00000   0.21735   0.78356   0.10000 -236.05646
2.38   1.54104  11.33042   8.48344  5.38651E-01  1.32363E+00  3.56041E+08  6.54724E+08 -1.12484E+17  2.72934E+06 -1.91782E+15  6.04720 -99.00000   0.29292   0.81435   0.10000 -236.12553
2.40   1.56317  11.33222   8.54635  4.83896E-01  8.40981E-01  2.53047E+08  3.94865E+08  5.81588E+16  1.57198E+06 -1.22448E+15  6.04720 -99.00000   0.31010   0.79334   0.10000 -236.19461
2.42   1.56317  11.33222   8.54635  4.83896E-01  8.40981E-01  2.53047E+08  3.94865E+08  5.81588E+16  1.57198E+06 -1.22448E+15  6.04720 -99.00000   0.31010   0.79334   0.10000 -236.19461
2.44   1.62001  11.33798   8.56675  4.95090E-01  1.18148E+00  3.44947E+08  6.65937E+08 -7.56554E+16  2.30905E+06 -1.70780E+15  6.04720 -99.00000   0.25645   0.79802   0.10000 -236.40186
2.46   1.62001  11.33798   8.56675  4.95090E-01  1.18148E+00  3.44947E+08  6.65937E+08 -7.56554E+16  2.30905E+06 -1.70780E+15  6.04720 -99.00000   0.25645   0.79802   0.10000 -236.40186
2.48   1.64739  11.33992   8.58064  5.66683E-01  1.46397E+00  2.29778E+08  9.32443E+08 -2.06005E+17  3.08761E+06 -2.15240E+15  6.04720 -99.00000   0.13965   0.70830   0.16530 -236.47093
2.50   1.64739  11.33992   8.58064  5.66683E-01  1.46397E+00  2.29778E+08  9.32443E+08 -2.06005E+17  3.08761E+06 -2.15240E+15  6.04720 -99.00000   0.13965   0.70830   0.16530 -236.47093
2.52   1.72899  11.34568   8.58580  5.92116E-01  8.74085E-01  5.40320E+07  3.04779E+09  5.87586E+16  8.78991E+06 -1.17638E+15  6.04720 -99.00000   0.01050   0.33460   0.39400 -236.60909
2.54   1.72899  11.34568   8.58580  5.92116E-01  8.74085E-01  5.40320E+07  3.04779E+09  5.87586E+16  8.78991E+06 -1.17638E+15  6.04720 -99.00000   0.01050   0.33460   0.39400 -236.60909
2.56   1.72899  11.34760   8.59416  5.59373E-01  8.80665E-01  1.41988E+08  2.63195E+08  6.39373E+16  7.24900E+05 -1.29956E+15  6.04720 -99.00000   0.30177   0.70749   0.16362 -236.74724
2.58   1.75020  11.34932   8.60426  6.08171E-01  1.20024E+00  1.21180E+08  5.55975E+08 -1.12657E+17  1.46236E+06 -1.77610E+15  6.04720 -99.00000   0.13256   0.60374   0.24100 -236.81631
2.60   1.75020  11.34932   8.60426  6.08171E-01  1.20024E+00  1.21180E+08  5.55975E+08 -1.12657E+17  1.46236E+06 -1.77610E+15  6.04720 -99.00000   0.13256   0.60374   0.24100 -236.81631
2.62   1.80058  11.35250   8.60518  6.23507E-01  1.43860E+00  3.49686E+08  5.55098E+08 -2.77106E+17  1.33159E+06 -2.18032E+15  6.04720 -99.00000   0.39278   0.83962   0.10000 -236.95447
2.64   1.84313  11.35567   8.60629  6.12141E-01  7.85534E-01  1.00888E+08  1.69990E+08  1.49447E+17  3.71897E+05 -1.19756E+15  6.04720 -99.00000   0.36330   0.68322   0.19391 -237.09262
2.66   1.84313  11.35567   8.60629  6.12141E-01  7.85534E-01  1.00888E+08  1.69990E+08  1.49447E+17  3.71897E+05 -1.19756E+15  6.04720 -99.00000   0.36330   0.68322   0.19391 -237.09262
2.68   1.85950  11.35735   8.61427  6.09646E-01  8.52533E-01  8.85956E+07  1.95735E+08  1.06708E+17  4.08947E+05 -1.28889E+15  6.04720 -99.00000   0.27595   0.60858   0.23863 -237.16170
2.70   1.85950  11.35735   8.61427  6.09646E-01  8.52533E-01  8.85956E+07  1.95735E+08  1.06708E+17  4.08947E+05 -1.28889E+15  6.04720 -99.00000   0.27595   0.60858   0.23863 -237.16170
2.72   1.91040  11.35902   8.61609  7.50190E-01  1.14452E+00  5.28525E+07  3.50758E+08 -9.33975E+16  6.99855E+05 -1.47580E+15  6.04720 -99.00000   0.11304   0.44330   0.41763 -237.11565
2.74   1.98396  11.36287   8.61481  8.76064E-01  1.17863E+00  3.92496E+07  1.69070E+08 -1.19103E+17  3.07657E+05 -1.43002E+15  6.04720 -99.00000   0.20338   0.42927   0.50000 -237.18472
2.76   1.97153  11.36784   8.62314  6.22714E-01  8.38040E-01  4.50834E+07  2.24021E+09  1.44855E+17  3.71783E+06 -1.24391E+15  6.04720 -99.00000   0.01253   0.27189   0.45340 -237.48407
2.78   1.97153  11.36784   8.62314  6.22714E-01  8.38040E-01  4.50834E+07  2.24021E+09  1.44855E+17  3.71783E+06 -1.24391E+15  6.04720 -99.00000   0.01253   0.27189   0.45340 -237.48407
2.80   1.98131  11.37062   8.63076  5.93992E-01  7.73580E-01  6.75658E+07  1.88515E+08  2.16884E+17  2.98775E+05 -1.17441E+15  6.04720 -99.00000   0.21289   0.50736   0.29263 -237.57617
2.82   1.99905  11.37360   8.64122  6.48391E-01  1.03795E+00  6.91068E+07  5.07071E+08 -3.78627E+16  7.67483E+05 -1.56757E+15  6.04720 -99.00000   0.08837   0.46045   0.34984 -237.64525
