       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.4000        0.3000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.35172  11.03037   8.74710  1.07594E+00  9.27050E-01  1.93657E+08  2.10515E+08  1.63961E+16  2.10515E+06 -2.08364E+15  3.53753 -99.00000   0.98978   0.90706   0.10000 -234.81306
2.02   1.37203  11.03131   8.77073  1.06945E+00  1.09088E+00  7.65119E+07  1.07160E+08 -2.14042E+16  1.02337E+06 -2.45359E+15  3.53753 -99.00000   0.76359   0.71962   0.29986 -234.88214
2.04   1.39437  11.03227   8.77867  1.04713E+00  1.11848E+00  4.83098E+07  9.85992E+07 -2.93790E+16  8.99235E+05 -2.52932E+15  3.53753 -99.00000   0.51305   0.52250   0.50000 -234.95122
2.06   1.41620  11.03326   8.77647  1.02160E+00  1.06187E+00  4.72090E+07  9.60949E+07 -1.61329E+16  8.36951E+05 -2.41143E+15  3.53753 -99.00000   0.50189   0.51057   0.50000 -235.02029
2.08   1.43675  11.03428   8.76783  1.02048E+00  9.88557E-01  2.20268E+08  2.43370E+08  3.12831E+15  2.02426E+06 -2.24779E+15  3.53753 -99.00000   0.92361   0.90201   0.10000 -235.08937
2.10   1.45551  11.03534   8.75476  1.02525E+00  8.82773E-01  1.95221E+08  2.13119E+08  3.34606E+16  1.69286E+06 -2.00150E+15  3.53753 -99.00000   0.93915   0.90246   0.10000 -235.15845
2.12   1.47294  11.03646   8.73897  1.05030E+00  9.00082E-01  1.15889E+08  1.34130E+08  2.96884E+16  1.01748E+06 -2.02873E+15  3.53753 -99.00000   0.90746   0.84131   0.16668 -235.22754
2.14   1.49260  11.03763   8.72494  1.06079E+00  1.07813E+00  6.51770E+07  9.82288E+07 -2.42900E+16  7.11605E+05 -2.42813E+15  3.53753 -99.00000   0.70386   0.66893   0.35119 -235.29662
2.16   1.51586  11.03885   8.71604  1.02132E+00  1.21263E+00  5.38833E+07  1.28680E+08 -6.97396E+16  8.90247E+05 -2.75161E+15  3.53753 -99.00000   0.42767   0.51044   0.50000 -235.36569
2.18   1.53935  11.04015   8.71731  9.87227E-01  1.10560E+00  5.12342E+07  1.18378E+08 -3.65598E+16  7.82113E+05 -2.52899E+15  3.53753 -99.00000   0.42728   0.49353   0.50000 -235.43477
2.20   1.55925  11.04156   8.73384  9.79133E-01  8.73854E-01  2.04102E+08  2.24572E+08  4.57221E+16  1.41695E+06 -1.99843E+15  3.53753 -99.00000   0.88989   0.89787   0.10000 -235.50385
2.22   1.57534  11.04313   8.76432  1.02224E+00  7.85151E-01  1.74077E+08  1.88219E+08  8.08115E+16  1.13413E+06 -1.77948E+15  3.53753 -99.00000   0.94543   0.90218   0.10000 -235.57292
2.24   1.59216  11.04484   8.79094  1.07144E+00  9.21193E-01  7.41978E+07  9.38269E+07  3.08124E+16  5.39917E+05 -2.07258E+15  3.53753 -99.00000   0.84729   0.75667   0.26071 -235.64200
2.26   1.61247  11.04674   8.79894  1.06861E+00  1.09031E+00  4.59439E+07  8.79136E+07 -3.69984E+16  4.83121E+05 -2.45481E+15  3.53753 -99.00000   0.55846   0.53210   0.50000 -235.71107
2.28   1.63463  11.04883   8.78927  1.04929E+00  1.10324E+00  2.37905E+08  2.64398E+08 -4.45120E+16  1.38758E+06 -2.49632E+15  3.53753 -99.00000   0.94415   0.90470   0.10000 -235.78015
2.30   1.65589  11.05113   8.76804  1.02920E+00  1.01208E+00  2.23154E+08  2.46728E+08 -5.46930E+15  1.23657E+06 -2.29671E+15  3.53753 -99.00000   0.93087   0.90284   0.10000 -235.84923
2.32   1.67569  11.05363   8.74212  1.03314E+00  9.96778E-01  1.14563E+08  1.39437E+08  1.52681E+15  6.67390E+05 -2.26095E+15  3.53753 -99.00000   0.84883   0.81510   0.19102 -235.91830
2.34   1.69646  11.05630   8.73013  1.03570E+00  1.08513E+00  4.76141E+07  9.63471E+07 -4.23180E+16  4.40391E+05 -2.46569E+15  3.53753 -99.00000   0.51184   0.51723   0.50000 -235.98738
2.36   1.71896  11.05913   8.74076  1.01273E+00  1.14893E+00  2.59278E+08  2.91987E+08 -7.79732E+16  1.27457E+06 -2.62578E+15  3.53753 -99.00000   0.89928   0.90126   0.10000 -236.05646
2.38   1.74149  11.06213   8.76078  9.98282E-01  1.08480E+00  2.49796E+08  2.80308E+08 -4.67589E+16  1.16852E+06 -2.49367E+15  3.53753 -99.00000   0.88962   0.89983   0.10000 -236.12553
2.40   1.76177  11.06528   8.77389  9.95867E-01  9.36238E-01  2.16249E+08  2.38792E+08  3.68412E+16  9.50648E+05 -2.15356E+15  3.53753 -99.00000   0.90185   0.89958   0.10000 -236.19461
2.42   1.77982  11.06858   8.77761  1.02754E+00  9.08551E-01  5.09639E+07  7.74379E+07  5.50811E+16  2.94411E+05 -2.08051E+15  3.53753 -99.00000   0.67625   0.61335   0.39729 -236.26370
2.44   1.79917  11.07201   8.77920  1.05096E+00  1.03801E+00  1.06622E+08  1.33120E+08 -2.39389E+16  4.83331E+05 -2.37339E+15  3.53753 -99.00000   0.84176   0.79847   0.21180 -236.33278
2.46   1.82136  11.07554   8.78306  1.03360E+00  1.16425E+00  1.80839E+08  2.14262E+08 -1.08858E+17  7.42927E+05 -2.67550E+15  3.53753 -99.00000   0.87237   0.86151   0.14314 -236.40186
2.48   1.84473  11.07919   8.78769  1.00958E+00  1.15180E+00  1.07465E+08  1.48810E+08 -1.06170E+17  4.92758E+05 -2.66750E+15  3.53753 -99.00000   0.72908   0.75647   0.24586 -236.47093
2.50   1.86687  11.08295   8.79050  9.91002E-01  1.05930E+00  5.34060E+07  1.07339E+08 -4.36472E+16  3.39435E+05 -2.46541E+15  3.53753 -99.00000   0.49307   0.52994   0.46583 -236.54001
2.52   1.88749  11.08679   8.79160  1.00442E+00  1.01602E+00  4.71534E+07  9.49815E+07 -1.23661E+16  2.86839E+05 -2.36809E+15  3.53753 -99.00000   0.49864   0.50220   0.50000 -236.60909
2.54   1.90765  11.09065   8.79336  1.02239E+00  9.97313E-01  8.86900E+07  1.17420E+08  2.17266E+15  3.38644E+05 -2.32533E+15  3.53753 -99.00000   0.77223   0.74917   0.25645 -236.67816
2.56   1.92740  11.09450   8.79694  1.04210E+00  9.89441E-01  1.11394E+08  1.36006E+08  8.93378E+15  3.74591E+05 -2.30563E+15  3.53753 -99.00000   0.85352   0.80941   0.19862 -236.74724
2.58   1.94790  11.09831   8.80082  1.05693E+00  1.06947E+00  8.07026E+07  1.12092E+08 -6.16144E+16  2.94831E+05 -2.49499E+15  3.53753 -99.00000   0.76096   0.72325   0.29250 -236.81631
2.60   1.97022  11.10209   8.80293  1.03902E+00  1.16269E+00  5.24916E+07  1.13740E+08 -1.51908E+17  2.85702E+05 -2.72700E+15  3.53753 -99.00000   0.47951   0.51878   0.50000 -236.88539
2.62   1.99372  11.10589   8.80342  1.01279E+00  1.15650E+00  5.39976E+07  1.23774E+08 -1.54252E+17  2.96912E+05 -2.73440E+15  3.53753 -99.00000   0.44184   0.50631   0.50000 -236.95447
2.64   2.01559  11.10976   8.80445  9.91837E-01  1.01870E+00  7.48596E+07  1.12975E+08 -1.93884E+16  2.58810E+05 -2.41900E+15  3.53753 -99.00000   0.65721   0.67152   0.32580 -237.02354
2.66   2.03449  11.11373   8.80692  1.00584E+00  8.94958E-01  8.80034E+07  1.11657E+08  1.13724E+17  2.44278E+05 -2.11978E+15  3.53753 -99.00000   0.79277   0.76191   0.23948 -237.09262
2.68   2.05266  11.11786   8.81001  1.03566E+00  9.42535E-01  7.15532E+07  9.71677E+07  6.48718E+16  2.03012E+05 -2.22307E+15  3.53753 -99.00000   0.76265   0.71034   0.29999 -237.16170
2.70   2.07265  11.12215   8.81251  1.03854E+00  1.06289E+00  5.95691E+07  9.91711E+07 -7.43363E+16  1.97872E+05 -2.50691E+15  3.53753 -99.00000   0.62382   0.60982   0.40522 -237.23077
2.72   2.09466  11.12665   8.81417  1.02117E+00  1.11134E+00  5.34942E+07  1.10015E+08 -1.38458E+17  2.09630E+05 -2.63332E+15  3.53753 -99.00000   0.49654   0.52793   0.48206 -237.29987
2.74   2.11630  11.13139   8.81546  9.97195E-01  1.04301E+00  4.97558E+07  1.04627E+08 -5.62223E+16  1.90389E+05 -2.48081E+15  3.53753 -99.00000   0.47422   0.49859   0.50000 -237.36894
2.76   2.13638  11.13639   8.81659  9.97692E-01  9.74380E-01  4.64665E+07  9.10120E+07  3.50722E+16  1.58161E+05 -2.31796E+15  3.53753 -99.00000   0.50938   0.49884   0.50000 -237.43802
2.78   2.15562  11.14168   8.81814  1.01369E+00  9.51207E-01  5.45562E+07  8.77251E+07  6.98198E+16  1.45587E+05 -2.25888E+15  3.53753 -99.00000   0.63041   0.59706   0.40845 -237.50710
2.80   2.17443  11.14725   8.82092  1.02903E+00  9.31647E-01  6.57834E+07  9.22326E+07  1.02138E+17  1.46179E+05 -2.20639E+15  3.53753 -99.00000   0.73394   0.68326   0.32594 -237.57617
2.82   2.19339  11.15312   8.82462  1.05010E+00  9.81912E-01  5.55519E+07  8.60084E+07  2.82348E+16  1.30179E+05 -2.31986E+15  3.53753 -99.00000   0.67825   0.62130   0.39768 -237.64525
