       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.1000        0.6000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.14028  11.31475   8.47794  2.95621E-01  4.58176E-01  2.14081E+08  4.50013E+08  7.48410E+16  4.50013E+06 -6.32868E+14  7.12424 -99.00000   0.14063   0.66173   0.10000 -234.81306
2.02   1.14028  11.31475   8.47794  2.95621E-01  4.58176E-01  2.14081E+08  4.50013E+08  7.48410E+16  4.50013E+06 -6.32868E+14  7.12424 -99.00000   0.14063   0.66173   0.10000 -234.81306
2.04   1.20817  11.31537   8.56304  2.98481E-01  8.15379E-01  3.66956E+08  4.32844E+09  2.71927E+16  3.76991E+07 -1.04600E+15  7.12424 -99.00000   0.02530   0.66497   0.10000 -234.97424
2.06   1.20817  11.31537   8.56304  2.98481E-01  8.15379E-01  3.66956E+08  4.32844E+09  2.71927E+16  3.76991E+07 -1.04600E+15  7.12424 -99.00000   0.02530   0.66497   0.10000 -234.97424
2.08   1.22322  11.31562   8.53021  3.30158E-01  1.06661E+00  4.39035E+08  2.04221E+10 -1.06354E+16  1.69863E+08 -1.41651E+15  7.12424 -99.00000   0.00710   0.69711   0.10000 -235.06635
2.10   1.25909  11.31581   8.48179  3.49106E-01  8.29412E-01  3.05424E+08  9.56074E+08  2.46059E+16  7.59437E+06 -9.50297E+14  7.12424 -99.00000   0.11152   0.71355   0.10000 -235.04332
2.12   1.27144  11.31610   8.44200  3.39801E-01  8.54349E-01  3.24977E+08  1.24954E+09  2.26337E+16  9.47877E+06 -1.00711E+15  7.12424 -99.00000   0.08837   0.70571   0.10000 -235.13542
2.14   1.27144  11.31610   8.44200  3.39801E-01  8.54349E-01  3.24977E+08  1.24954E+09  2.26337E+16  9.47877E+06 -1.00711E+15  7.12424 -99.00000   0.08837   0.70571   0.10000 -235.13542
2.16   1.34472  11.31699   8.40247  4.17345E-01  1.28058E+00  3.90508E+08  1.47484E+09 -4.70736E+16  9.74416E+06 -1.41946E+15  7.12424 -99.00000   0.11050   0.76039   0.10000 -235.29662
2.18   1.34545  11.31748   8.42146  3.20762E-01  9.87343E-01  4.30267E+08  1.06580E+10  2.80395E+15  6.72474E+07 -1.38013E+15  7.12424 -99.00000   0.01295   0.68824   0.10000 -235.50385
2.20   1.34545  11.31748   8.42146  3.20762E-01  9.87343E-01  4.30267E+08  1.06580E+10  2.80395E+15  6.72474E+07 -1.38013E+15  7.12424 -99.00000   0.01295   0.68824   0.10000 -235.50385
2.22   1.36113  11.31801   8.48661  2.81363E-01  7.19926E-01  3.54121E+08  3.90849E+09  6.43286E+16  2.35510E+07 -9.96365E+14  7.12424 -99.00000   0.02549   0.64459   0.10000 -235.57292
2.24   1.36113  11.31801   8.48661  2.81363E-01  7.19926E-01  3.54121E+08  3.90849E+09  6.43286E+16  2.35510E+07 -9.96365E+14  7.12424 -99.00000   0.02549   0.64459   0.10000 -235.57292
2.26   1.44053  11.32026   8.54870  4.14095E-01  1.27267E+00  3.87385E+08  1.50261E+09 -5.70381E+16  7.88581E+06 -1.39715E+15  7.12424 -99.00000   0.10676   0.75851   0.10000 -235.64200
2.28   1.44053  11.32026   8.54870  4.14095E-01  1.27267E+00  3.87385E+08  1.50261E+09 -5.70381E+16  7.88581E+06 -1.39715E+15  7.12424 -99.00000   0.10676   0.75851   0.10000 -235.64200
2.30   1.45971  11.32137   8.48582  3.51960E-01  9.55580E-01  3.49531E+08  1.52902E+09  1.01694E+16  7.66326E+06 -1.09643E+15  7.12424 -99.00000   0.08046   0.71588   0.10000 -235.73410
2.32   1.47426  11.32265   8.42746  3.55452E-01  9.64567E-01  3.53028E+08  1.49230E+09  8.78347E+15  7.14258E+06 -1.14443E+15  7.12424 -99.00000   0.08409   0.71867   0.10000 -235.82620
2.34   1.51158  11.32554   8.40993  3.22942E-01  9.72394E-01  4.07661E+08  6.02856E+09  8.17670E+15  2.63156E+07 -1.25726E+15  7.12424 -99.00000   0.02184   0.69035   0.10000 -236.01041
2.36   1.51158  11.32554   8.40993  3.22942E-01  9.72394E-01  4.07661E+08  6.02856E+09  8.17670E+15  2.63156E+07 -1.25726E+15  7.12424 -99.00000   0.02184   0.69035   0.10000 -236.01041
2.38   1.52575  11.32717   8.44720  3.42970E-01  1.15893E+00  4.72658E+08  3.20387E+10 -5.33280E+16  1.33559E+08 -1.62108E+15  7.12424 -99.00000   0.00506   0.70843   0.10000 -236.12553
2.40   1.54938  11.32882   8.48631  3.37271E-01  1.00714E+00  4.21200E+08  3.67477E+09 -2.52903E+15  1.46295E+07 -1.42059E+15  7.12424 -99.00000   0.03866   0.70350   0.10000 -236.19461
2.42   1.54938  11.32882   8.48631  3.37271E-01  1.00714E+00  4.21200E+08  3.67477E+09 -2.52903E+15  1.46295E+07 -1.42059E+15  7.12424 -99.00000   0.03866   0.70350   0.10000 -236.19461
2.44   1.54938  11.32882   8.48631  3.37271E-01  1.00714E+00  4.21200E+08  3.67477E+09 -2.52903E+15  1.46295E+07 -1.42059E+15  7.12424 -99.00000   0.03866   0.70350   0.10000 -236.19461
2.46   1.65931  11.33379   8.49874  5.20105E-01  1.29739E+00  1.90981E+08  7.69900E+08 -7.80963E+16  2.66953E+06 -1.18134E+15  7.12424 -99.00000   0.12902   0.69856   0.15678 -236.12553
2.48   1.65931  11.33379   8.49874  5.20105E-01  1.29739E+00  1.90981E+08  7.69900E+08 -7.80963E+16  2.66953E+06 -1.18134E+15  7.12424 -99.00000   0.12902   0.69856   0.15678 -236.12553
2.50   1.65931  11.33379   8.49874  5.20105E-01  1.29739E+00  1.90981E+08  7.69900E+08 -7.80963E+16  2.66953E+06 -1.18134E+15  7.12424 -99.00000   0.12902   0.69856   0.15678 -236.12553
2.52   1.74545  11.34262   8.52714  4.87473E-01  1.07759E+00  1.38128E+08  2.59306E+09 -3.12782E+16  7.14189E+06 -1.19648E+15  7.12424 -99.00000   0.02597   0.57172   0.20877 -236.58606
2.54   1.74545  11.34262   8.52714  4.87473E-01  1.07759E+00  1.38128E+08  2.59306E+09 -3.12782E+16  7.14189E+06 -1.19648E+15  7.12424 -99.00000   0.02597   0.57172   0.20877 -236.58606
2.56   1.74545  11.34262   8.52714  4.87473E-01  1.07759E+00  1.38128E+08  2.59306E+09 -3.12782E+16  7.14189E+06 -1.19648E+15  7.12424 -99.00000   0.02597   0.57172   0.20877 -236.58606
2.58   1.74545  11.34262   8.52714  4.87473E-01  1.07759E+00  1.38128E+08  2.59306E+09 -3.12782E+16  7.14189E+06 -1.19648E+15  7.12424 -99.00000   0.02597   0.57172   0.20877 -236.58606
2.60   1.78830  11.34405   8.53200  5.42843E-01  1.04281E+00  9.36496E+07  1.04388E+09 -1.58415E+16  2.74569E+06 -1.01509E+15  7.12424 -99.00000   0.04870   0.52614   0.25723 -236.56303
