       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.4000        0.5000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.28   1.54071  11.25333   8.75708  1.07244E+00  1.33060E+00  2.26143E+08  2.55729E+08 -1.14818E+17  1.34209E+06 -2.42525E+15  4.20513 -99.00000   0.94837   0.90675   0.10000 -235.78015
2.30   1.56503  11.25491   8.69169  1.02927E+00  1.07461E+00  1.92199E+08  2.13896E+08 -2.74060E+16  1.07202E+06 -1.97824E+15  4.20513 -99.00000   0.92486   0.90284   0.10000 -235.84923
2.32   1.58500  11.25667   8.61735  1.03727E+00  9.89774E-01  1.13971E+08  1.32798E+08  3.93266E+15  6.35613E+05 -1.82193E+15  4.20513 -99.00000   0.89022   0.85142   0.15411 -235.91830
2.34   1.60641  11.25859   8.57898  1.03727E+00  1.17523E+00  4.18474E+07  9.22050E+07 -7.07975E+16  4.21458E+05 -2.17035E+15  4.20513 -99.00000   0.47077   0.51797   0.50000 -235.98738
2.36   1.63231  11.26062   8.60394  1.01219E+00  1.37449E+00  2.54207E+08  2.93596E+08 -1.60601E+17  1.28159E+06 -2.57306E+15  4.20513 -99.00000   0.87639   0.90120   0.10000 -236.05646
2.38   1.65866  11.26277   8.65821  9.79689E-01  1.20756E+00  2.34146E+08  2.67844E+08 -9.45837E+16  1.11656E+06 -2.29390E+15  4.20513 -99.00000   0.85643   0.89793   0.10000 -236.12553
2.40   1.67940  11.26506   8.69500  9.80319E-01  8.49217E-01  1.64835E+08  1.80813E+08  7.20697E+16  7.19829E+05 -1.61591E+15  4.20513 -99.00000   0.89369   0.89799   0.10000 -236.19461
2.42   1.69425  11.26748   8.70419  1.03665E+00  7.22262E-01  2.62024E+07  3.94641E+07  1.37368E+17  1.50038E+05 -1.35814E+15  4.20513 -99.00000   0.68829   0.51768   0.50000 -236.26370
2.44   1.71114  11.26998   8.70426  1.07841E+00  1.02133E+00  5.46315E+07  7.63257E+07 -1.09662E+16  2.77122E+05 -1.90679E+15  4.20513 -99.00000   0.77189   0.69988   0.32365 -236.33278
2.46   1.73610  11.27250   8.70997  1.06267E+00  1.42763E+00  2.53698E+08  2.90412E+08 -2.32898E+17  1.00696E+06 -2.69597E+15  4.20513 -99.00000   0.92833   0.90590   0.10000 -236.40186
2.48   1.76477  11.27508   8.71898  1.00757E+00  1.37499E+00  1.43797E+08  1.91124E+08 -2.18168E+17  6.32870E+05 -2.64894E+15  4.20513 -99.00000   0.75807   0.81854   0.18283 -236.47093
2.50   1.78993  11.27773   8.72377  9.82146E-01  1.13312E+00  4.49839E+07  1.09011E+08 -8.20686E+16  3.44725E+05 -2.20904E+15  4.20513 -99.00000   0.40529   0.49091   0.50000 -236.54001
2.52   1.81075  11.28042   8.72384  1.00278E+00  9.75917E-01  3.80181E+07  7.38583E+07  1.55765E+16  2.23049E+05 -1.90619E+15  4.20513 -99.00000   0.51618   0.50139   0.50000 -236.60909
2.54   1.82962  11.28310   8.72485  1.04172E+00  9.22091E-01  6.26212E+07  8.17500E+07  5.26274E+16  2.35769E+05 -1.79638E+15  4.20513 -99.00000   0.79797   0.73565   0.27538 -236.67816
2.56   1.84803  11.28573   8.73036  1.09025E+00  9.40819E-01  1.12240E+08  1.27273E+08  4.17071E+16  3.50540E+05 -1.82615E+15  4.20513 -99.00000   0.96147   0.86312   0.14923 -236.74724
2.58   1.86845  11.28826   8.73732  1.11104E+00  1.12312E+00  7.87778E+07  1.01890E+08 -9.09421E+16  2.67997E+05 -2.18208E+15  4.20513 -99.00000   0.85902   0.77561   0.24931 -236.81631
2.60   1.89348  11.29072   8.74020  1.08866E+00  1.38393E+00  4.99727E+07  1.20083E+08 -3.00424E+17  3.01636E+05 -2.72016E+15  4.20513 -99.00000   0.45305   0.54072   0.50000 -236.88539
2.62   1.92175  11.29314   8.73879  1.03062E+00  1.36290E+00  5.29839E+07  1.47817E+08 -3.03068E+17  3.54588E+05 -2.73032E+15  4.20513 -99.00000   0.36942   0.51486   0.50000 -236.95447
2.64   1.94622  11.29559   8.73853  9.96052E-01  1.06491E+00  5.50016E+07  9.52092E+07 -5.73526E+16  2.18112E+05 -2.15545E+15  4.20513 -99.00000   0.57541   0.60500   0.39344 -237.02354
2.66   1.96409  11.29811   8.74186  1.01828E+00  7.57475E-01  8.12276E+07  9.38773E+07  2.23278E+17  2.05381E+05 -1.52566E+15  4.20513 -99.00000   0.88107   0.81886   0.18445 -237.09262
2.68   1.97915  11.30074   8.74727  1.06876E+00  8.08352E-01  5.98982E+07  7.28647E+07  1.82665E+17  1.52236E+05 -1.60973E+15  4.20513 -99.00000   0.87857   0.76472   0.25145 -237.16170
2.70   1.99833  11.30349   8.75144  1.08994E+00  1.13993E+00  5.05875E+07  8.35206E+07 -1.39393E+17  1.66646E+05 -2.26574E+15  4.20513 -99.00000   0.66016   0.62298   0.41093 -237.23077
2.72   2.02326  11.30640   8.75305  1.04823E+00  1.27493E+00  4.89009E+07  1.16472E+08 -2.90056E+17  2.21933E+05 -2.56298E+15  4.20513 -99.00000   0.44010   0.52301   0.50000 -237.29987
2.74   2.04746  11.30950   8.75375  1.00659E+00  1.12460E+00  4.53563E+07  1.01916E+08 -1.38984E+17  1.85456E+05 -2.28275E+15  4.20513 -99.00000   0.44797   0.50327   0.50000 -237.36894
2.76   2.06796  11.31284   8.75447  1.00456E+00  9.36081E-01  3.78726E+07  7.06320E+07  7.47452E+16  1.22744E+05 -1.90226E+15  4.20513 -99.00000   0.53864   0.50227   0.50000 -237.43802
2.78   2.08568  11.31645   8.75635  1.03049E+00  8.50973E-01  3.94282E+07  5.96755E+07  1.81527E+17  9.90368E+04 -1.72026E+15  4.20513 -99.00000   0.68085   0.58914   0.42339 -237.50710
2.80   2.10245  11.32031   8.76100  1.07153E+00  8.34541E-01  5.20122E+07  6.65450E+07  2.09480E+17  1.05467E+05 -1.67456E+15  4.20513 -99.00000   0.83752   0.71959   0.30046 -237.57617
2.82   2.11988  11.32444   8.76786  1.10448E+00  9.40191E-01  4.53879E+07  6.37776E+07  7.88226E+16  9.65313E+04 -1.87543E+15  4.20513 -99.00000   0.78601   0.66128   0.37411 -237.64525
2.84   2.14100  11.32882   8.77114  1.10273E+00  1.18573E+00  4.30072E+07  8.39242E+07 -2.56967E+17  1.21307E+05 -2.37127E+15  4.20513 -99.00000   0.56510   0.54658   0.50000 -237.71432
2.86   2.16722  11.33347   8.76756  1.05937E+00  1.38529E+00  2.65288E+08  3.02645E+08 -5.66253E+17  4.17767E+05 -2.81038E+15  4.20513 -98.97641   0.92861   0.90560   0.10000 -237.72908
2.88   2.19370  11.33837   8.76207  1.00744E+00  1.22244E+00  2.49869E+08  2.84085E+08 -3.47474E+17  3.74497E+05 -2.51728E+15  4.20513 -98.41792   0.88610   0.90074   0.10000 -236.51219
2.90   2.21530  11.34349   8.75995  1.00039E+00  9.25481E-01  3.82411E+07  7.11308E+07  1.22340E+17  8.95483E+04 -1.91279E+15  4.20513 -99.00000   0.53782   0.50019   0.50000 -237.92155
2.92   2.23203  11.34883   8.76149  1.03959E+00  8.15542E-01  6.80566E+07  8.28370E+07  3.14721E+17  9.95920E+04 -1.67292E+15  4.20513 -99.00000   0.85410   0.77255   0.23645 -237.99063
2.94   2.25017  11.35454   8.76325  1.07851E+00  1.04282E+00  5.30369E+07  7.96164E+07 -7.61772E+16  9.14118E+04 -2.13002E+15  4.20513 -99.00000   0.71845   0.65473   0.37238 -238.05971
2.96   2.27444  11.36076   8.76308  1.06511E+00  1.33833E+00  2.59188E+08  2.93855E+08 -6.36483E+17  3.22206E+05 -2.76063E+15  4.20513 -93.76129   0.93945   0.90611   0.10000 -226.06622
2.98   2.30080  11.36719   8.76377  1.01581E+00  1.24898E+00  2.57360E+08  2.92801E+08 -4.97699E+17  3.06600E+05 -2.61430E+15  4.20513 -75.98950   0.89286   0.90156   0.10000 -185.21425
3.00   2.32348  11.37331   8.76888  1.00032E+00  1.01062E+00  2.12776E+08  2.36680E+08 -2.23648E+16  2.36680E+05 -2.12845E+15  4.20513 -53.47684   0.89930   0.90003   0.10000 -133.44598
3.02   2.34229  11.37910   8.77797  1.03305E+00  9.18603E-01  1.32073E+08  1.50377E+08  1.79017E+17  1.43609E+05 -1.92937E+15  4.20512 -30.94644   0.90730   0.86311   0.14141  -81.63690
3.04   2.36148  11.38597   8.78460  1.06238E+00  1.01787E+00  5.16855E+07  7.95750E+07 -4.10827E+16  7.25732E+04 -2.13392E+15  4.20512 -13.17994   0.69004   0.63419   0.38862  -40.79712
3.06   2.38296  11.39504   8.78469  1.04924E+00  1.09803E+00  2.20138E+08  2.44527E+08 -2.36765E+17  2.12974E+05 -2.30979E+15  4.20513  -4.74677   0.94459   0.90469   0.10000  -21.44810
3.08   2.40425  11.40374   8.78220  1.03276E+00  1.02692E+00  2.09792E+08  2.32143E+08 -6.82945E+16  1.93088E+05 -2.16666E+15  4.20514  -4.99900   0.93333   0.90317   0.10000  -22.09796
3.10   2.42457  11.40763   8.78265  1.07302E+00  1.03965E+00  1.53767E+08  1.74762E+08 -1.05404E+17  1.38818E+05 -2.19513E+15  4.20509  -8.07136   0.94412   0.87601   0.13304  -29.24140
3.12   2.44928  11.40788   8.78706  1.29399E+00  1.53560E+00  1.99981E+08  2.26264E+08 -1.50700E+18  1.71639E+05 -3.27758E+15  4.20496  -9.14508   1.14368   0.90212   0.12666  -31.78281
3.14   2.47877  11.41580   8.79267  1.16601E+00  9.19762E-01  8.40432E+07  9.75569E+07  2.41631E+17  7.06737E+04 -2.00653E+15  4.20482  -8.49479   1.00449   0.82439   0.20476  -30.35455
3.16   2.48392  11.43852   8.80102  8.56962E-01  1.00000E-01  8.51073E+06  8.85945E+06  2.74260E+18  6.12924E+03 -2.10824E+14  4.20477  -7.63634   0.82323   0.66269   0.28906  -28.44697
3.18   2.57306  11.46054   8.80025  6.85940E-01  1.00000E-01  6.88346E+06  7.70192E+06  3.36748E+18  4.85958E+03 -2.36082E+14  4.20336  -7.66133   0.61305   0.27107   0.50000  -28.64265
3.20   2.57306  11.46054   8.80025  6.85940E-01  1.00000E-01  6.88346E+06  7.70192E+06  3.36748E+18  4.85958E+03 -2.36082E+14  4.20336  -7.66133   0.61305   0.27107   0.50000  -28.64265
3.22   2.55269  11.45285   8.80174  2.51625E-01  1.00000E-01  8.54940E+07  1.01530E+08  3.21315E+18  6.11776E+04 -2.15124E+14  4.20066  -8.37316   0.21188   0.60258   0.10000  -30.35079
3.24   2.54629  11.44447   8.79783  1.11359E-01  1.00000E-01  1.80211E+08  9.66048E+08  3.16618E+18  5.55902E+05 -2.02438E+14  4.19573  -8.41868   0.02077   0.09414   0.10088  -30.52469
3.26   2.54629  11.44447   8.79783  1.11359E-01  1.00000E-01  1.80211E+08  9.66048E+08  3.16618E+18  5.55902E+05 -2.02438E+14  4.19573  -8.41868   0.02077   0.09414   0.10088  -30.52469
3.28   2.64592  11.54558   8.81491  1.07352E+00  2.00000E+00  4.13177E+08  4.99937E+08 -4.42503E+18  2.50562E+05 -4.43554E+15  4.15203 -22.37201   0.88722   0.90685   0.10000  -62.86064
3.30   2.64592  11.54558   8.81491  1.07352E+00  2.00000E+00  4.13177E+08  4.99937E+08 -4.42503E+18  2.50562E+05 -4.43554E+15  4.15203 -22.37201   0.88722   0.90685   0.10000  -62.86064
3.32   2.69045  11.54820   8.84024  1.67025E-01  1.00000E-01  1.28135E+08  1.99730E+08  3.67022E+18  9.55968E+04 -1.95186E+14  4.11363 -54.63066   0.10715   0.40129   0.10000 -137.11591
3.34   2.69045  11.54820   8.84024  1.67025E-01  1.00000E-01  1.28135E+08  1.99730E+08  3.67022E+18  9.55968E+04 -1.95186E+14  4.11363 -54.63066   0.10715   0.40129   0.10000 -137.11591
3.36   2.69045  11.54820   8.84024  1.67025E-01  1.00000E-01  1.28135E+08  1.99730E+08  3.67022E+18  9.55968E+04 -1.95186E+14  4.11363 -54.63066   0.10715   0.40129   0.10000 -137.11591
3.38   3.00231  11.91910   8.95563  5.83698E-01  2.00000E+00  1.30963E+09  3.17117E+09 -1.00532E+19  1.20565E+06 -7.64425E+15  3.28002 -23.73635   0.24105   0.82868   0.10000  -66.41662
3.40   3.00231  11.91910   8.95563  5.83698E-01  2.00000E+00  1.30963E+09  3.17117E+09 -1.00532E+19  1.20565E+06 -7.64425E+15  3.28002 -23.73635   0.24105   0.82868   0.10000  -66.41662
3.42   3.00231  11.91910   8.95563  5.83698E-01  2.00000E+00  1.30963E+09  3.17117E+09 -1.00532E+19  1.20565E+06 -7.64425E+15  3.28002 -23.73635   0.24105   0.82868   0.10000  -66.41662
3.44   3.00231  11.91910   8.95563  5.83698E-01  2.00000E+00  1.30963E+09  3.17117E+09 -1.00532E+19  1.20565E+06 -7.64425E+15  3.28002 -23.73635   0.24105   0.82868   0.10000  -66.41662
3.46   3.08369  12.04414   9.00863  4.44995E-01  1.00000E-01  2.57646E+07  3.16201E+07  1.09127E+19  1.09639E+04 -4.20424E+14  2.78489   1.22138   0.36259   0.17595   0.36670   -9.08743
3.48   3.08881  12.07949   9.02169  5.85254E-01  6.35394E-01  8.62060E+07  1.18938E+09  4.27202E+18  3.93841E+05 -2.46520E+15  2.58031  -1.23066   0.04242   0.14567   0.50000  -14.77956
3.50   3.13219  12.08653   9.01659  6.42748E-01  2.50473E-01  3.34150E+07  4.79511E+07  1.01620E+19  1.51635E+04 -1.07387E+15  2.43241  -6.16710   0.44790   0.22209   0.50000  -26.23824
3.52   3.13292  12.07276   9.01822  1.24411E-01  1.00000E-01  3.29658E+08  9.31426E+08  1.22226E+19  2.81286E+05 -4.10131E+14  2.35376  -8.06243   0.04403   0.19621   0.10000  -30.67147
3.54   3.13292  12.07276   9.01822  1.24411E-01  1.00000E-01  3.29658E+08  9.31426E+08  1.22226E+19  2.81286E+05 -4.10131E+14  2.35376  -8.06243   0.04403   0.19621   0.10000  -30.67147
3.56   3.13292  12.07276   9.01822  1.24411E-01  1.00000E-01  3.29658E+08  9.31426E+08  1.22226E+19  2.81286E+05 -4.10131E+14  2.35376  -8.06243   0.04403   0.19621   0.10000  -30.67147
3.58   3.27336  12.13727   9.01130  8.17266E-01  2.00000E+00  1.00467E+09  1.43408E+09 -1.56083E+19  3.44013E+05 -7.48835E+15  2.28572  -6.08400   0.57255   0.87764   0.10000  -26.36926
3.60   3.27336  12.13727   9.01130  8.17266E-01  2.00000E+00  1.00467E+09  1.43408E+09 -1.56083E+19  3.44013E+05 -7.48835E+15  2.28572  -6.08400   0.57255   0.87764   0.10000  -26.36926
3.62   3.27336  12.13727   9.01130  8.17266E-01  2.00000E+00  1.00467E+09  1.43408E+09 -1.56083E+19  3.44013E+05 -7.48835E+15  2.28572  -6.08400   0.57255   0.87764   0.10000  -26.36926
3.64   3.28770  12.16377   9.01546  5.87196E-01  1.50787E+00  1.14100E+09  2.02779E+09 -9.85045E+18  4.64539E+05 -6.69990E+15  2.28545  -5.65503   0.33040   0.82970   0.10000  -25.54270
3.66   3.30766  12.19137   9.02897  6.46442E-01  4.39201E-01  2.89514E+08  3.25143E+08  1.13886E+19  7.11335E+04 -1.95132E+15  2.28548  -5.22285   0.57560   0.83871   0.10426  -24.61663
3.68   3.30865  12.20485   9.04332  7.60278E-01  1.00000E-01  1.11869E+07  1.22462E+07  1.83187E+19  2.55860E+03 -4.25257E+14  2.28481  -4.84796   0.69451   0.34235   0.50000  -23.82249
3.70   3.30124  12.13341   9.03335  9.90080E-01  1.00000E-01  4.03244E+07  4.07400E+07  1.80086E+19  8.12870E+03 -3.99244E+14  2.28409  -4.51117   0.97998   0.89900   0.10000  -23.11609
3.72   3.29968  11.98809   8.98944  1.32922E+00  1.50532E-01  4.30241E+07  4.33938E+07  1.69366E+19  8.26851E+03 -5.71884E+14  2.28382  -4.19334   1.31789   0.92477   0.10000  -22.45334
3.74   3.30492  12.00686   8.98613  1.68381E+00  2.59330E-01  5.65558E+07  5.70779E+07  1.49466E+19  1.03865E+04 -9.52294E+14  2.28355  -3.88930   1.66841   0.94061   0.10000  -21.82234
3.76   3.30568  12.48439   9.10383  2.00000E+00  1.00000E-01  1.75652E+07  1.76092E+07  1.81939E+19  3.06013E+03 -3.51304E+14  2.28264  -3.59743   1.99500   0.95000   0.10000  -21.21936
3.78   3.33137  12.94807   9.20943  1.61056E+00  2.00000E+00  8.83999E+07  1.43862E+08 -2.14471E+19  2.38751E+04 -7.11865E+15  2.28092  -3.31683   0.98965   0.68955   0.50000  -20.64233
3.80   3.39937  12.19391   9.03380  1.06973E+00  2.00000E+00  7.43239E+08  9.00652E+08 -2.50825E+19  1.42744E+05 -7.95062E+15  2.27867  -3.04734   0.88276   0.90652   0.10000  -20.09088
3.82   3.45966  11.64926   8.78421  7.44753E-01  2.00000E+00  9.16471E+08  1.69985E+09 -2.88175E+19  2.57283E+05 -8.72342E+15  2.27571  -2.78878   0.40153   0.82839   0.12781  -19.56459
3.84   3.49528  11.70350   8.83014  6.47220E-01  1.32895E+00  9.28404E+08  1.35981E+09 -1.02899E+19  1.96552E+05 -6.00882E+15  2.26980  -2.54074   0.44189   0.84549   0.10000  -19.06254
3.86   3.51546  14.04602   9.43970  6.98577E-01  7.43627E-01  4.81506E+08  5.68068E+08  8.40103E+18  7.84152E+04 -3.36369E+15  2.25817  -2.28732   0.59213   0.85685   0.10000  -18.54810
3.88   3.52507  16.67949  10.03796  8.76583E-01  1.36589E-01  1.37634E+07  1.51060E+07  2.89260E+19  1.99136E+03 -6.03237E+14  2.23829  -2.05581   0.79867   0.42960   0.50000  -18.08412
3.90   3.51546  12.21447   9.05411  1.06900E+00  1.00000E-01  3.85905E+07  3.89312E+07  2.94916E+19  4.90114E+03 -4.12531E+14  2.20778  -1.85315   1.05964   0.90645   0.10000  -17.68653
3.92   3.49355  11.68434   8.28664  1.06216E+00  1.00000E-01  2.01303E+07  2.04478E+07  2.80411E+19  2.45836E+03 -3.74587E+14  2.16380  -1.63985   1.04567   0.83506   0.17519  -17.26447
3.94   3.52929  11.70228   8.29290  9.71749E-01  2.00000E+00  7.99396E+08  1.01420E+09 -3.38288E+19  1.16446E+05 -7.76813E+15  2.10167  -1.43605   0.76593   0.89709   0.10000  -16.86430
3.96   3.74428  16.34370   9.93656  1.14522E+00  2.00000E+00  1.06272E+09  1.25393E+09 -5.54979E+19  1.37491E+05 -1.21704E+16  2.01631  -1.24444   0.97058   0.91268   0.10000  -16.49217
3.98   3.74428  16.34370   9.93656  1.14522E+00  2.00000E+00  1.06272E+09  1.25393E+09 -5.54979E+19  1.37491E+05 -1.21704E+16  2.01631  -1.24444   0.97058   0.91268   0.10000  -16.49217
4.00   3.91299  13.03130   9.21903  1.46936E-01  1.00000E-01  5.31941E+08  9.90901E+08  7.36603E+19  9.46303E+04 -7.81611E+14  1.63498  -0.75759   0.07888   0.31943   0.10000  -15.57840
4.02   3.91299  13.03130   9.21903  1.46936E-01  1.00000E-01  5.31941E+08  9.90901E+08  7.36603E+19  9.46303E+04 -7.81611E+14  1.63498  -0.75759   0.07888   0.31943   0.10000  -15.57840
4.04   3.88583  12.95536   9.20840  3.50920E-01  1.00000E-01  1.99812E+08  2.17472E+08  6.91948E+19  1.98337E+04 -7.01182E+14  1.49816  -0.63549   0.32242   0.71503   0.10000  -15.36631
4.06   3.88583  12.95536   9.20840  3.50920E-01  1.00000E-01  1.99812E+08  2.17472E+08  6.91948E+19  1.98337E+04 -7.01182E+14  1.49816  -0.63549   0.32242   0.71503   0.10000  -15.36631
4.08   3.94793  12.94123   9.21831  7.89136E-01  2.00000E+00  1.86984E+09  2.75448E+09 -8.87007E+19  2.29108E+05 -1.47556E+16  1.31571  -0.48974   0.53569   0.87328   0.10000  -15.16888
4.10   3.94793  12.94123   9.21831  7.89136E-01  2.00000E+00  1.86984E+09  2.75448E+09 -8.87007E+19  2.29108E+05 -1.47556E+16  1.31571  -0.48974   0.53569   0.87328   0.10000  -15.16888
4.12   3.94793  12.94123   9.21831  7.89136E-01  2.00000E+00  1.86984E+09  2.75448E+09 -8.87007E+19  2.29108E+05 -1.47556E+16  1.31571  -0.48974   0.53569   0.87328   0.10000  -15.16888
4.14   4.08137  12.91322   9.25108  6.34186E-01  6.43896E-01  1.69435E+08  8.49230E+08  4.29488E+19  5.87524E+04 -5.37266E+15  1.20785  -0.40887   0.12653   0.21159   0.50000  -15.25898
4.16   4.08137  12.91322   9.25108  6.34186E-01  6.43896E-01  1.69435E+08  8.49230E+08  4.29488E+19  5.87524E+04 -5.37266E+15  1.20785  -0.40887   0.12653   0.21159   0.50000  -15.25898
4.18   4.09466  12.94239   9.24991  6.82614E-01  8.05454E-01  1.93891E+08  1.42874E+09  2.41928E+19  9.43958E+04 -6.61764E+15  1.20073  -0.40347   0.09264   0.26752   0.50000  -15.31561
4.20   4.09466  12.94239   9.24991  6.82614E-01  8.05454E-01  1.93891E+08  1.42874E+09  2.41928E+19  9.43958E+04 -6.61764E+15  1.20073  -0.40347   0.09264   0.26752   0.50000  -15.31561
4.22   4.15431  12.96476   9.24494  7.56182E-01  1.46255E+00  3.99378E+08  6.35963E+10 -5.24160E+19  4.01266E+06 -1.04572E+16  1.19717  -0.40076   0.00475   0.48622   0.38851  -15.26332
4.24   4.19154  13.00052   9.25905  6.65528E-01  3.97353E-01  1.01995E+08  1.84958E+08  9.36698E+19  1.01642E+04 -3.39402E+15  1.17895  -0.38671   0.36700   0.24872   0.50000  -15.55333
4.26   4.19154  13.00052   9.25905  6.65528E-01  3.97353E-01  1.01995E+08  1.84958E+08  9.36698E+19  1.01642E+04 -3.39402E+15  1.17895  -0.38671   0.36700   0.24872   0.50000  -15.55333
4.28   4.19496  12.97578   9.25933  7.78650E-01  1.00000E-01  2.11177E+07  2.30157E+07  1.40994E+20  1.20788E+03 -8.22163E+14  1.17440  -0.38324   0.71444   0.35786   0.50000  -15.61443
4.30   4.19127  12.98851   9.26237  9.95877E-01  1.00000E-01  1.99147E+07  2.07354E+07  1.39803E+20  1.03923E+03 -7.78527E+14  1.17118  -0.38082   0.95646   0.60583   0.39255  -15.67793
4.32   4.18397  13.07230   9.27059  1.36401E+00  1.00000E-01  1.79651E+07  1.82579E+07  1.37473E+20  8.73878E+02 -7.31097E+14  1.16914  -0.37929   1.34214   0.78127   0.29835  -15.74349
4.34   4.18330  13.16451   9.27731  1.95356E+00  5.14756E-01  3.67367E+07  3.93934E+07  7.40041E+19  1.80063E+03 -3.58837E+15  1.16800  -0.37845   1.82181   0.74406   0.50000  -15.81063
4.36   4.21466  13.13616   9.27195  1.75387E+00  2.00000E+00  8.16001E+08  8.72745E+08 -1.63930E+20  3.80967E+04 -1.43116E+16  1.16748  -0.37806   1.63984   0.94298   0.10000  -15.87881
4.38   4.26232  13.06003   9.26542  1.34173E+00  2.00000E+00  1.13681E+09  1.27889E+09 -1.82946E+20  5.33131E+04 -1.52529E+16  1.16711  -0.37777   1.19266   0.92547   0.10000  -15.94723
4.40   4.29859  13.03140   9.26835  9.94862E-01  9.09955E-01  6.39401E+08  7.13719E+08  1.79080E+19  2.84137E+04 -7.20455E+15  1.16670  -0.37746   0.89127   0.88616   0.11326  -16.01558
4.42   4.30956  13.03851   9.28022  5.46916E-01  6.70968E-01  5.11343E+08  8.77595E+08  6.71113E+19  3.33652E+04 -5.20306E+15  1.16619  -0.37707   0.31867   0.65982   0.18605  -16.08377
4.44   4.41702  13.05166   9.27451  7.12594E-01  5.23006E-01  1.29930E+08  2.67887E+08  1.08525E+20  9.72640E+03 -4.32038E+15  1.16633  -0.37718   0.34562   0.29834   0.50000  -16.08402
4.46   4.39592  13.06175   9.27902  2.84546E-01  1.00000E-01  3.03226E+08  3.45954E+08  2.23955E+20  1.19955E+04 -8.62816E+14  1.16575  -0.37674   0.24940   0.64856   0.10000  -16.22116
4.48   4.39361  13.06838   9.27637  1.10487E-01  1.00000E-01  7.41816E+08  4.10249E+09  2.22766E+20  1.35846E+05 -8.19609E+14  1.16511  -0.37625   0.01998   0.09491   0.10000  -16.28910
