       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.0000        0.6000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.28353  11.31280   8.38622  9.94394E-01  1.28589E+00  3.38750E+07  5.80327E+07 -1.14743E+16  5.54208E+05 -4.92871E+14  8.66807 -99.00000   0.58045   0.67809   0.32011 -234.09926
2.02   1.29900  11.31297   8.38921  8.09040E-01  1.06251E+00  3.41342E+07  7.26811E+07 -2.72245E+15  6.62859E+05 -4.22021E+14  8.66807 -99.00000   0.37996   0.59616   0.32672 -234.19138
2.04   1.31072  11.31316   8.39247  6.69071E-01  8.98697E-01  3.41541E+07  1.04482E+08  4.74614E+15  9.10000E+05 -3.66717E+14  8.66807 -99.00000   0.21871   0.49888   0.33529 -234.28348
2.06   1.32299  11.31335   8.39576  6.47294E-01  1.00584E+00  3.85317E+07  2.26282E+08 -2.94962E+14  1.88214E+06 -4.22203E+14  8.66807 -99.00000   0.11022   0.46605   0.34562 -234.37558
2.08   1.32299  11.31335   8.39576  6.47294E-01  1.00584E+00  3.85317E+07  2.26282E+08 -2.94962E+14  1.88214E+06 -4.22203E+14  8.66807 -99.00000   0.11022   0.46605   0.34562 -234.37558
2.10   1.32299  11.31335   8.39576  6.47294E-01  1.00584E+00  3.85317E+07  2.26282E+08 -2.94962E+14  1.88214E+06 -4.22203E+14  8.66807 -99.00000   0.11022   0.46605   0.34562 -234.37558
2.12   1.32299  11.31335   8.39576  6.47294E-01  1.00584E+00  3.85317E+07  2.26282E+08 -2.94962E+14  1.88214E+06 -4.22203E+14  8.66807 -99.00000   0.11022   0.46605   0.34562 -234.37558
2.14   1.40996  11.31412   8.40539  6.75113E-01  9.46589E-01  3.06231E+07  1.60577E+08  3.14483E+15  1.11092E+06 -3.85589E+14  8.66807 -99.00000   0.12875   0.42281   0.38967 -234.62886
2.16   1.40996  11.31412   8.40539  6.75113E-01  9.46589E-01  3.06231E+07  1.60577E+08  3.14483E+15  1.11092E+06 -3.85589E+14  8.66807 -99.00000   0.12875   0.42281   0.38967 -234.62886
2.18   1.40996  11.31412   8.40539  6.75113E-01  9.46589E-01  3.06231E+07  1.60577E+08  3.14483E+15  1.11092E+06 -3.85589E+14  8.66807 -99.00000   0.12875   0.42281   0.38967 -234.62886
2.20   1.47840  11.31735   8.41074  3.53316E-01  9.74547E-01  2.68556E+08  1.22451E+09  2.91167E+15  6.42634E+06 -5.85058E+14  8.66807 -99.00000   0.07749   0.71697   0.10000 -235.29662
2.22   1.47840  11.31735   8.41074  3.53316E-01  9.74547E-01  2.68556E+08  1.22451E+09  2.91167E+15  6.42634E+06 -5.85058E+14  8.66807 -99.00000   0.07749   0.71697   0.10000 -235.29662
2.24   1.47840  11.31735   8.41074  3.53316E-01  9.74547E-01  2.68556E+08  1.22451E+09  2.91167E+15  6.42634E+06 -5.85058E+14  8.66807 -99.00000   0.07749   0.71697   0.10000 -235.29662
2.26   1.47840  11.31735   8.41074  3.53316E-01  9.74547E-01  2.68556E+08  1.22451E+09  2.91167E+15  6.42634E+06 -5.85058E+14  8.66807 -99.00000   0.07749   0.71697   0.10000 -235.29662
2.28   1.49385  11.31836   8.40898  3.50704E-01  9.87373E-01  2.77581E+08  1.40750E+09  1.56729E+15  7.05421E+06 -6.14229E+14  8.66807 -99.00000   0.06916   0.71486   0.10000 -235.38872
2.30   1.49385  11.31836   8.40898  3.50704E-01  9.87373E-01  2.77581E+08  1.40750E+09  1.56729E+15  7.05421E+06 -6.14229E+14  8.66807 -99.00000   0.06916   0.71486   0.10000 -235.38872
2.32   1.49385  11.31836   8.40898  3.50704E-01  9.87373E-01  2.77581E+08  1.40750E+09  1.56729E+15  7.05421E+06 -6.14229E+14  8.66807 -99.00000   0.06916   0.71486   0.10000 -235.38872
2.34   1.49385  11.31836   8.40898  3.50704E-01  9.87373E-01  2.77581E+08  1.40750E+09  1.56729E+15  7.05421E+06 -6.14229E+14  8.66807 -99.00000   0.06916   0.71486   0.10000 -235.38872
2.36   1.49385  11.31836   8.40898  3.50704E-01  9.87373E-01  2.77581E+08  1.40750E+09  1.56729E+15  7.05421E+06 -6.14229E+14  8.66807 -99.00000   0.06916   0.71486   0.10000 -235.38872
2.38   1.49385  11.31836   8.40898  3.50704E-01  9.87373E-01  2.77581E+08  1.40750E+09  1.56729E+15  7.05421E+06 -6.14229E+14  8.66807 -99.00000   0.06916   0.71486   0.10000 -235.38872
2.40   1.66945  11.32627   8.40746  6.87219E-01  1.13901E+00  5.48570E+07  1.63137E+08 -1.70810E+16  6.20231E+05 -5.32089E+14  8.66807 -99.00000   0.23109   0.59954   0.27521 -235.59595
2.42   1.68644  11.32789   8.41180  6.89900E-01  1.23410E+00  6.62189E+07  1.88304E+08 -3.13218E+16  6.83689E+05 -5.99504E+14  8.66807 -99.00000   0.24261   0.63756   0.25005 -235.68805
2.44   1.70354  11.32953   8.41678  6.28479E-01  1.12188E+00  7.18288E+07  2.13866E+08 -1.77608E+16  7.41554E+05 -5.66874E+14  8.66807 -99.00000   0.21108   0.62795   0.23383 -235.78015
2.46   1.71998  11.33120   8.42227  6.28573E-01  1.18577E+00  8.03421E+07  2.45642E+08 -2.94408E+16  8.13396E+05 -6.22275E+14  8.66807 -99.00000   0.20559   0.64328   0.22422 -235.87225
2.48   1.73845  11.33285   8.42794  6.22388E-01  1.24379E+00  9.02595E+07  2.93291E+08 -4.22145E+16  9.27468E+05 -6.81072E+14  8.66807 -99.00000   0.19154   0.65360   0.21560 -235.96436
2.50   1.75594  11.33448   8.43382  5.82449E-01  1.13417E+00  9.10108E+07  3.12366E+08 -2.53274E+16  9.43331E+05 -6.46570E+14  8.66807 -99.00000   0.16970   0.63608   0.21197 -236.05646
2.52   1.77368  11.33603   8.43962  6.07328E-01  1.24896E+00  9.60482E+07  3.57282E+08 -5.12633E+16  1.03041E+06 -7.41701E+14  8.66807 -99.00000   0.16327   0.64446   0.21593 -236.14856
2.54   1.79244  11.33747   8.44493  5.73189E-01  1.16113E+00  8.98223E+07  4.99607E+08 -3.62768E+16  1.37603E+06 -7.19982E+14  8.66807 -99.00000   0.10305   0.59511   0.23208 -236.24068
2.56   1.80890  11.33877   8.44966  5.57854E-01  1.09693E+00  7.66871E+07  1.36927E+09 -2.37333E+16  3.60155E+06 -7.06440E+14  8.66807 -99.00000   0.03124   0.51992   0.26781 -236.33278
2.58   1.80890  11.33877   8.44966  5.57854E-01  1.09693E+00  7.66871E+07  1.36927E+09 -2.37333E+16  3.60155E+06 -7.06440E+14  8.66807 -99.00000   0.03124   0.51992   0.26781 -236.33278
2.60   1.80890  11.33877   8.44966  5.57854E-01  1.09693E+00  7.66871E+07  1.36927E+09 -2.37333E+16  3.60155E+06 -7.06440E+14  8.66807 -99.00000   0.03124   0.51992   0.26781 -236.33278
2.62   1.80890  11.33877   8.44966  5.57854E-01  1.09693E+00  7.66871E+07  1.36927E+09 -2.37333E+16  3.60155E+06 -7.06440E+14  8.66807 -99.00000   0.03124   0.51992   0.26781 -236.33278
2.64   1.90321  11.34310   8.45983  6.63521E-01  1.00658E+00  4.15310E+07  3.48981E+08 -1.91306E+15  7.63486E+05 -6.39823E+14  8.66807 -99.00000   0.07896   0.41927   0.38533 -236.58606
2.66   1.90321  11.34310   8.45983  6.63521E-01  1.00658E+00  4.15310E+07  3.48981E+08 -1.91306E+15  7.63486E+05 -6.39823E+14  8.66807 -99.00000   0.07896   0.41927   0.38533 -236.58606
2.68   1.90321  11.34310   8.45983  6.63521E-01  1.00658E+00  4.15310E+07  3.48981E+08 -1.91306E+15  7.63486E+05 -6.39823E+14  8.66807 -99.00000   0.07896   0.41927   0.38533 -236.58606
2.70   1.90321  11.34310   8.45983  6.63521E-01  1.00658E+00  4.15310E+07  3.48981E+08 -1.91306E+15  7.63486E+05 -6.39823E+14  8.66807 -99.00000   0.07896   0.41927   0.38533 -236.58606
2.72   1.99303  11.34805   8.46454  7.75743E-01  1.07952E+00  2.93476E+07  2.84764E+08 -2.71330E+16  5.18186E+05 -6.70287E+14  8.66807 -99.00000   0.07995   0.35546   0.50000 -236.83934
2.74   1.99303  11.34805   8.46454  7.75743E-01  1.07952E+00  2.93476E+07  2.84764E+08 -2.71330E+16  5.18186E+05 -6.70287E+14  8.66807 -99.00000   0.07995   0.35546   0.50000 -236.83934
2.76   1.99303  11.34805   8.46454  7.75743E-01  1.07952E+00  2.93476E+07  2.84764E+08 -2.71330E+16  5.18186E+05 -6.70287E+14  8.66807 -99.00000   0.07995   0.35546   0.50000 -236.83934
2.78   1.99303  11.34805   8.46454  7.75743E-01  1.07952E+00  2.93476E+07  2.84764E+08 -2.71330E+16  5.18186E+05 -6.70287E+14  8.66807 -99.00000   0.07995   0.35546   0.50000 -236.83934
2.80   2.08516  11.35569   8.46517  8.56700E-01  1.10487E+00  2.73322E+07  1.10525E+08 -4.22505E+16  1.67287E+05 -6.73711E+14  8.66807 -99.00000   0.21186   0.41637   0.50000 -237.09262
2.82   2.09941  11.35817   8.46591  8.14036E-01  1.12988E+00  2.97053E+07  2.01450E+08 -5.66191E+16  2.91184E+05 -7.11946E+14  8.66807 -99.00000   0.12004   0.38578   0.50000 -237.18472
2.84   2.11338  11.36086   8.46705  7.47027E-01  1.05703E+00  3.06381E+07  5.53852E+08 -2.68830E+16  7.64528E+05 -6.87811E+14  8.66807 -99.00000   0.04132   0.33237   0.49874 -237.27684
2.86   2.12775  11.36376   8.46871  7.38210E-01  1.13884E+00  4.10974E+07  2.84792E+08 -7.08375E+16  3.75430E+05 -7.65964E+14  8.66807 -99.00000   0.10653   0.44533   0.40946 -237.36894
2.88   2.14372  11.36686   8.47080  6.96560E-01  1.14009E+00  5.03432E+07  3.24500E+08 -7.76474E+16  4.08521E+05 -7.95539E+14  8.66807 -99.00000   0.10806   0.48382   0.35955 -237.46104
2.90   2.15878  11.37017   8.47338  6.42674E-01  1.06118E+00  5.51562E+07  3.95570E+08 -3.67581E+16  4.75580E+05 -7.66589E+14  8.66807 -99.00000   0.08961   0.47882   0.33495 -237.55315
2.92   2.17448  11.37368   8.47626  6.45935E-01  1.16359E+00  6.38018E+07  5.94284E+08 -1.06716E+17  6.82330E+05 -8.71520E+14  8.66807 -99.00000   0.06935   0.50447   0.32008 -237.64525
2.94   2.19140  11.37739   8.47935  5.96003E-01  1.10470E+00  7.02478E+07  1.28150E+09 -7.43636E+16  1.40513E+06 -8.60296E+14  8.66807 -99.00000   0.03267   0.49006   0.30393 -237.73735
2.96   2.20684  11.38132   8.48279  5.67910E-01  1.06143E+00  7.38630E+07  2.57445E+09 -4.73424E+16  2.69578E+06 -8.56505E+14  8.66807 -91.59157   0.01629   0.48031   0.29514 -220.77090
2.98   2.20684  11.38132   8.48279  5.67910E-01  1.06143E+00  7.38630E+07  2.57445E+09 -4.73424E+16  2.69578E+06 -8.56505E+14  8.66807 -91.59157   0.01629   0.48031   0.29514 -220.77090
3.00   2.20684  11.38132   8.48279  5.67910E-01  1.06143E+00  7.38630E+07  2.57445E+09 -4.73424E+16  2.69578E+06 -8.56505E+14  8.66807 -91.59157   0.01629   0.48031   0.29514 -220.77090
3.02   2.28744  11.39354   8.49160  7.51986E-01  1.18258E+00  7.27487E+07  1.54134E+08 -1.54490E+17  1.40572E+05 -9.12583E+14  8.66807 -28.78200   0.35492   0.66424   0.25249  -76.30772
3.04   2.30292  11.39768   8.49512  6.83719E-01  1.07037E+00  6.88337E+07  1.79235E+08 -6.46075E+16  1.56107E+05 -8.55960E+14  8.66807 -20.34883   0.26258   0.60654   0.26901  -56.98174
3.06   2.31747  11.40171   8.49848  6.66374E-01  1.08862E+00  6.64416E+07  2.37715E+08 -8.81082E+16  1.97723E+05 -9.00223E+14  8.66807 -20.60106   0.18625   0.55896   0.29389  -57.65462
3.08   2.33343  11.40567   8.50154  6.47323E-01  1.13980E+00  6.74580E+07  4.83133E+08 -1.50985E+17  3.83766E+05 -9.77810E+14  8.66807 -23.67342   0.09038   0.51137   0.31630  -64.82108
3.10   2.33343  11.40567   8.50154  6.47323E-01  1.13980E+00  6.74580E+07  4.83133E+08 -1.50985E+17  3.83766E+05 -9.77810E+14  8.66807 -23.67342   0.09038   0.51137   0.31630  -64.82108
3.12   2.33343  11.40567   8.50154  6.47323E-01  1.13980E+00  6.74580E+07  4.83133E+08 -1.50985E+17  3.83766E+05 -9.77810E+14  8.66807 -23.67342   0.09038   0.51137   0.31630  -64.82108
3.14   2.41234  11.41757   8.50810  7.58472E-01  1.03989E+00  5.45831E+07  1.20983E+08 -4.71253E+16  8.36998E+04 -8.49828E+14  8.66807 -23.23840   0.34219   0.59969   0.30362  -63.98060
3.16   2.42604  11.42189   8.51088  7.43784E-01  1.09817E+00  5.62799E+07  1.54138E+08 -1.25322E+17  1.01838E+05 -9.26209E+14  8.66807 -22.94823   0.27158   0.57001   0.31982  -63.40454
3.18   2.44115  11.42641   8.51355  7.01670E-01  1.10566E+00  5.89457E+07  2.27167E+08 -1.46234E+17  1.43332E+05 -9.65531E+14  8.66807 -23.26339   0.18207   0.53005   0.32975  -64.22234
3.20   2.45546  11.43118   8.51627  6.38559E-01  1.01457E+00  5.88956E+07  3.59677E+08 -2.18264E+16  2.16727E+05 -9.15673E+14  8.66807 -23.97522   0.10456   0.47367   0.33609  -65.95350
3.22   2.47008  11.43619   8.51902  6.34201E-01  1.10087E+00  6.37099E+07  1.04457E+09 -1.63625E+17  6.01086E+05 -1.02759E+15  8.66807 -24.02074   0.03868   0.45905   0.34307  -66.15042
3.24   2.47008  11.43619   8.51902  6.34201E-01  1.10087E+00  6.37099E+07  1.04457E+09 -1.63625E+17  6.01086E+05 -1.02759E+15  8.66807 -24.02074   0.03868   0.45905   0.34307  -66.15042
3.26   2.47008  11.43619   8.51902  6.34201E-01  1.10087E+00  6.37099E+07  1.04457E+09 -1.63625E+17  6.01086E+05 -1.02759E+15  8.66807 -24.02074   0.03868   0.45905   0.34307  -66.15042
3.28   2.54925  11.45257   8.52539  7.54631E-01  1.09252E+00  6.01870E+07  1.43289E+08 -1.64243E+17  7.18147E+04 -9.72023E+14  8.66807 -37.97407   0.31697   0.59941   0.30230  -98.44032
3.30   2.56309  11.45875   8.52831  7.04980E-01  1.04595E+00  6.09050E+07  1.74022E+08 -8.81787E+16  8.32920E+04 -9.60718E+14  8.66807 -70.23273   0.24673   0.56188   0.30886 -172.81073
3.32   2.57784  11.46526   8.53124  6.98429E-01  1.13427E+00  6.65118E+07  2.44341E+08 -2.79137E+17  1.11686E+05 -1.07784E+15  8.66807 -99.00000   0.19012   0.55186   0.31299 -239.14192
