       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.0000        0.1000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.27318  10.56621   8.66069  8.50685E-01  5.39065E-01  2.96140E+07  4.22447E+07  8.64602E+16  4.22447E+05 -1.01115E+15  4.39443 -99.00000   0.59634   0.52817   0.40138 -234.81306
2.02   1.29339  10.56785   8.66211  1.10066E+00  1.32153E+00  5.28160E+07  9.87945E+07 -6.31851E+16  9.43480E+05 -2.48011E+15  4.39443 -99.00000   0.58842   0.61239   0.42663 -234.88214
2.04   1.31520  10.56950   8.66338  8.62986E-01  9.12031E-01  4.70186E+07  9.76953E+07  1.81773E+16  8.90992E+05 -1.71873E+15  4.39443 -99.00000   0.41534   0.50917   0.42358 -234.95122
2.06   1.33336  10.57120   8.66482  8.76140E-01  9.59357E-01  4.81516E+07  1.03178E+08  8.75683E+15  8.98645E+05 -1.80027E+15  4.39443 -99.00000   0.40888   0.51294   0.42673 -235.02029
2.08   1.35370  10.57295   8.66615  8.85664E-01  1.02197E+00  5.10501E+07  1.14219E+08 -4.95982E+15  9.50034E+05 -1.91925E+15  4.39443 -99.00000   0.39585   0.52071   0.42449 -235.08937
2.10   1.37323  10.57479   8.66753  8.50231E-01  9.42932E-01  4.94380E+07  1.09601E+08  1.34779E+16  8.70594E+05 -1.76892E+15  4.39443 -99.00000   0.38351   0.50504   0.42083 -235.15845
2.12   1.39274  10.57672   8.66891  8.91304E-01  1.03015E+00  5.07127E+07  1.13652E+08 -7.44713E+15  8.62139E+05 -1.93037E+15  4.39443 -99.00000   0.39771   0.52085   0.42707 -235.22754
2.14   1.41328  10.57875   8.67021  8.58708E-01  9.92901E-01  5.07279E+07  1.19597E+08  1.83861E+15  8.66404E+05 -1.86287E+15  4.39443 -99.00000   0.36423   0.50198   0.42765 -235.29662
2.16   1.43269  10.58090   8.67154  8.66520E-01  9.83885E-01  4.94097E+07  1.13376E+08  4.36440E+15  7.84367E+05 -1.84346E+15  4.39443 -99.00000   0.37763   0.50311   0.43057 -235.36569
2.18   1.45329  10.58315   8.67279  8.80649E-01  1.03999E+00  5.07511E+07  1.22426E+08 -1.13561E+16  8.08860E+05 -1.95128E+15  4.39443 -99.00000   0.36507   0.50424   0.43659 -235.43477
2.20   1.47323  10.58555   8.67403  8.50067E-01  9.60059E-01  4.76324E+07  1.16450E+08  1.18752E+16  7.34751E+05 -1.80104E+15  4.39443 -99.00000   0.34771   0.47674   0.44480 -235.50385
2.22   1.49298  10.58809   8.67521  8.90107E-01  1.03730E+00  4.69859E+07  1.20116E+08 -1.16075E+16  7.23771E+05 -1.94484E+15  4.39443 -99.00000   0.34818   0.47757   0.46502 -235.57292
2.24   1.51357  10.59082   8.67627  8.58233E-01  9.92591E-01  4.51827E+07  1.28225E+08  2.41729E+15  7.37857E+05 -1.86356E+15  4.39443 -99.00000   0.30242   0.44003   0.48058 -235.64200
2.26   1.53295  10.59377   8.67731  8.66735E-01  9.81420E-01  4.24566E+07  1.22427E+08  6.33851E+15  6.72786E+05 -1.83993E+15  4.39443 -99.00000   0.30058   0.42312   0.50000 -235.71107
2.28   1.55351  10.59694   8.67820  8.81371E-01  1.03922E+00  4.42683E+07  1.33701E+08 -1.40300E+16  7.01672E+05 -1.95084E+15  4.39443 -99.00000   0.29182   0.43270   0.50000 -235.78015
2.30   1.57347  10.60034   8.67909  8.51891E-01  9.63494E-01  4.24587E+07  1.26298E+08  1.36722E+16  6.32990E+05 -1.80851E+15  4.39443 -99.00000   0.28639   0.41307   0.50000 -235.84923
2.32   1.59335  10.60395   8.68000  8.92838E-01  1.04592E+00  4.39646E+07  1.27815E+08 -1.80029E+16  6.11759E+05 -1.96266E+15  4.39443 -99.00000   0.30711   0.43999   0.50000 -235.91830
2.34   1.61414  10.60775   8.68093  8.61840E-01  1.00397E+00  4.51703E+07  1.31047E+08 -1.63429E+15  5.99001E+05 -1.88738E+15  4.39443 -99.00000   0.29707   0.43746   0.48482 -235.98738
2.36   1.63380  10.61175   8.68201  8.73581E-01  9.98671E-01  4.66186E+07  1.17367E+08  5.72014E+14  5.12328E+05 -1.87594E+15  4.39443 -99.00000   0.34699   0.47271   0.46063 -236.05646
2.38   1.65466  10.61593   8.68314  8.86371E-01  1.05001E+00  5.10548E+07  1.22630E+08 -2.25786E+16  5.11207E+05 -1.97632E+15  4.39443 -99.00000   0.36902   0.50729   0.43672 -236.12553
2.40   1.67483  10.62026   8.68441  8.60594E-01  9.75507E-01  5.15202E+07  1.13396E+08  1.15845E+16  4.51437E+05 -1.83681E+15  4.39443 -99.00000   0.39100   0.51862   0.41427 -236.19461
2.42   1.69497  10.62475   8.68576  9.01801E-01  1.05514E+00  5.45595E+07  1.14637E+08 -2.73185E+16  4.35838E+05 -1.98737E+15  4.39443 -99.00000   0.42920   0.55209   0.40392 -236.26370
2.44   1.71580  10.62937   8.68714  8.69479E-01  1.00478E+00  5.59231E+07  1.16094E+08 -2.48439E+15  4.21512E+05 -1.89616E+15  4.39443 -99.00000   0.41883   0.55150   0.38996 -236.33278
2.46   1.73556  10.63414   8.68865  8.85261E-01  1.00725E+00  5.62628E+07  1.10368E+08 -3.94347E+15  3.82685E+05 -1.89973E+15  4.39443 -99.00000   0.45129   0.56915   0.38142 -236.40186
2.48   1.75651  10.63904   8.69013  8.93302E-01  1.04962E+00  5.90086E+07  1.16865E+08 -2.83247E+16  3.86977E+05 -1.98402E+15  4.39443 -99.00000   0.45105   0.57866   0.37639 -236.47093
2.50   1.77674  10.64406   8.69168  8.72661E-01  9.83760E-01  5.76903E+07  1.10389E+08  9.71218E+15  3.49082E+05 -1.86049E+15  4.39443 -99.00000   0.45606   0.57652   0.36955 -236.54001
2.52   1.79712  10.64918   8.69323  9.14128E-01  1.06554E+00  6.00934E+07  1.12996E+08 -4.10822E+16  3.41243E+05 -2.01693E+15  4.39443 -99.00000   0.48615   0.59835   0.36716 -236.60909
2.54   1.81807  10.65435   8.69476  8.82556E-01  1.01091E+00  5.98821E+07  1.13187E+08 -7.17482E+15  3.26434E+05 -1.91770E+15  4.39443 -99.00000   0.46692   0.58885   0.36286 -236.67816
2.56   1.83803  10.65957   8.69632  9.04343E-01  1.02052E+00  5.77236E+07  1.07438E+08 -1.41313E+16  2.95908E+05 -1.93577E+15  4.39443 -99.00000   0.48588   0.58995   0.37082 -236.74724
2.58   1.85905  10.66480   8.69775  9.06336E-01  1.04258E+00  5.67161E+07  1.11085E+08 -3.07820E+16  2.92184E+05 -1.98225E+15  4.39443 -99.00000   0.46274   0.57453   0.38562 -236.81631
2.60   1.87913  10.67007   8.69913  8.90280E-01  9.78829E-01  5.29408E+07  1.03343E+08  1.60276E+16  2.59586E+05 -1.86137E+15  4.39443 -99.00000   0.45608   0.55640   0.39492 -236.88539
2.62   1.89937  10.67542   8.70042  9.26818E-01  1.04978E+00  5.34810E+07  1.05376E+08 -3.94808E+16  2.52779E+05 -1.99742E+15  4.39443 -99.00000   0.47038   0.56521   0.40297 -236.95447
2.64   1.91991  10.68087   8.70167  8.93921E-01  9.90440E-01  5.21626E+07  1.04648E+08  7.95038E+15  2.39736E+05 -1.88685E+15  4.39443 -99.00000   0.44558   0.54733   0.40465 -237.02354
2.66   1.93953  10.68648   8.70292  9.15685E-01  1.00572E+00  5.04265E+07  1.00305E+08 -4.97280E+15  2.19442E+05 -1.91430E+15  4.39443 -99.00000   0.46035   0.54725   0.41458 -237.09262
2.68   1.96018  10.69227   8.70409  9.11977E-01  1.02336E+00  5.05604E+07  1.05459E+08 -2.13108E+16  2.20334E+05 -1.95079E+15  4.39443 -99.00000   0.43723   0.53609   0.42307 -237.16170
2.70   1.97995  10.69827   8.70527  8.96009E-01  9.67411E-01  4.83233E+07  9.92175E+07  3.11189E+16  1.97965E+05 -1.84316E+15  4.39443 -99.00000   0.43640   0.52490   0.42569 -237.23077
2.72   2.00001  10.70451   8.70640  9.29587E-01  1.03976E+00  4.90253E+07  1.02799E+08 -3.97597E+16  1.95880E+05 -1.98125E+15  4.39443 -99.00000   0.44332   0.53233   0.43474 -237.29987
2.74   2.02037  10.71101   8.70749  8.96393E-01  9.84368E-01  4.78159E+07  1.03177E+08  1.63830E+16  1.87750E+05 -1.87729E+15  4.39443 -99.00000   0.41542   0.51139   0.43799 -237.36894
2.76   2.03993  10.71780   8.70857  9.18357E-01  1.00456E+00  4.65299E+07  9.97379E+07 -4.99806E+15  1.73325E+05 -1.91385E+15  4.39443 -99.00000   0.42843   0.51230   0.44788 -237.43802
2.78   2.06057  10.72489   8.70958  9.13760E-01  1.02394E+00  4.76451E+07  1.05951E+08 -2.75233E+16  1.75834E+05 -1.95365E+15  4.39443 -99.00000   0.41091   0.50891   0.44874 -237.50710
2.80   2.08039  10.73229   8.71063  8.98743E-01  9.72349E-01  4.65588E+07  9.98026E+07  3.32737E+16  1.58177E+05 -1.85444E+15  4.39443 -99.00000   0.41927   0.50689   0.44318 -237.57617
