       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.2000        0.2000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.31150  10.85763   8.71291  1.07080E+00  1.13969E+00  2.18059E+08  2.42126E+08 -2.86186E+16  2.42126E+06 -2.33498E+15  3.91969 -99.00000   0.96437   0.90661   0.10000 -234.81306
2.02   1.33338  10.85875   8.73277  1.01253E+00  1.02998E+00  7.52928E+07  1.04471E+08 -6.45893E+15  9.97689E+05 -2.11938E+15  3.91969 -99.00000   0.72973   0.72544   0.27800 -234.88214
2.04   1.35416  10.85989   8.74018  1.03471E+00  1.07172E+00  4.27027E+07  8.54926E+07 -1.62111E+16  7.79702E+05 -2.20925E+15  3.91969 -99.00000   0.51683   0.51677   0.50000 -234.95122
2.06   1.37566  10.86105   8.73825  1.03523E+00  1.05218E+00  4.20474E+07  8.25898E+07 -1.23916E+16  7.19327E+05 -2.17644E+15  3.91969 -99.00000   0.52705   0.51702   0.50000 -235.02029
2.08   1.39583  10.86226   8.73064  1.02090E+00  9.69611E-01  1.96538E+08  2.16698E+08  7.56048E+15  1.80242E+06 -2.00645E+15  3.91969 -99.00000   0.92592   0.90205   0.10000 -235.08937
2.10   1.41471  10.86353   8.71935  1.03964E+00  9.17791E-01  1.82209E+08  1.99117E+08  2.13612E+16  1.58164E+06 -1.89431E+15  3.91969 -99.00000   0.95136   0.90381   0.10000 -235.15845
2.12   1.43287  10.86485   8.70636  1.04600E+00  9.17875E-01  1.33773E+08  1.50833E+08  2.22507E+16  1.14418E+06 -1.88647E+15  3.91969 -99.00000   0.92769   0.87111   0.13482 -235.22754
2.14   1.45229  10.86625   8.69532  1.05011E+00  1.04724E+00  6.54625E+07  9.31127E+07 -1.33855E+16  6.74542E+05 -2.14949E+15  3.91969 -99.00000   0.73827   0.70223   0.31269 -235.29662
2.16   1.47502  10.86771   8.68863  1.03819E+00  1.18889E+00  4.73059E+07  1.05481E+08 -5.63945E+16  7.29750E+05 -2.45562E+15  3.91969 -99.00000   0.46560   0.51839   0.50000 -235.36569
2.18   1.49794  10.86925   8.68958  1.00147E+00  1.08183E+00  2.24626E+08  2.51785E+08 -2.57535E+16  1.66352E+06 -2.24957E+15  3.91969 -99.00000   0.89345   0.90015   0.10000 -235.43477
