       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.8000        0.1000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.54500  10.63203   8.90348  1.00614E+00  9.50880E-01  8.79867E+07  1.36176E+08  1.72289E+16  1.36176E+06 -3.33519E+15  2.33885 -99.00000   0.65010   0.62556   0.37674 -234.81306
2.02   1.56466  10.63590   8.90565  1.00898E+00  1.00653E+00  9.71229E+07  1.50791E+08 -2.39530E+15  1.44004E+06 -3.52768E+15  2.33885 -99.00000   0.64988   0.64322   0.35998 -234.88214
2.04   1.58496  10.63983   8.90816  1.00495E+00  1.01803E+00  9.10573E+07  1.50090E+08 -6.93515E+15  1.36884E+06 -3.57046E+15  2.33885 -99.00000   0.60968   0.61174   0.39018 -234.95122
2.06   1.60525  10.64385   8.91031  1.00050E+00  1.00852E+00  8.06639E+07  1.44523E+08 -3.43220E+15  1.25874E+06 -3.53940E+15  2.33885 -99.00000   0.55842   0.56165   0.43857 -235.02029
2.08   1.62527  10.64795   8.91199  9.99298E-01  9.94285E-01  7.66712E+07  1.40295E+08  2.41171E+15  1.16692E+06 -3.48967E+15  2.33885 -99.00000   0.54612   0.54421   0.45547 -235.08937
2.10   1.64504  10.65217   8.91352  1.00214E+00  9.83599E-01  9.72195E+07  1.48847E+08  7.24270E+15  1.18233E+06 -3.45033E+15  2.33885 -99.00000   0.65455   0.64661   0.35414 -235.15845
2.12   1.66475  10.65651   8.91526  1.00681E+00  9.91370E-01  1.56007E+08  1.99088E+08  3.98817E+15  1.51024E+06 -3.47526E+15  2.33885 -99.00000   0.78894   0.78024   0.22126 -235.22754
2.14   1.68476  10.66100   8.91676  1.00655E+00  1.00922E+00  3.02640E+08  3.42233E+08 -4.46036E+15  2.47926E+06 -3.53790E+15  2.33885 -99.00000   0.89010   0.88461   0.11614 -235.29662
2.16   1.70505  10.66566   8.91770  9.99844E-01  1.01549E+00  3.56283E+08  3.96567E+08 -7.85568E+15  2.74357E+06 -3.56228E+15  2.33885 -99.00000   0.89828   0.89998   0.10000 -235.36569
2.18   1.72523  10.67052   8.91934  9.95158E-01  1.00140E+00  3.53137E+08  3.92862E+08 -7.41816E+14  2.59561E+06 -3.51427E+15  2.33885 -99.00000   0.89453   0.89951   0.10000 -235.43477
2.20   1.74513  10.67561   8.92216  9.98006E-01  9.90482E-01  3.48214E+08  3.86666E+08  5.29274E+15  2.43970E+06 -3.47520E+15  2.33885 -99.00000   0.89876   0.89980   0.10000 -235.50385
2.22   1.76497  10.68095   8.92489  1.00466E+00  9.96038E-01  1.13026E+08  1.62298E+08  2.30595E+15  9.77942E+05 -3.49338E+15  2.33885 -99.00000   0.69966   0.69378   0.30764 -235.57292
2.24   1.78500  10.68656   8.92701  1.00711E+00  1.00629E+00  8.55255E+07  1.44119E+08 -3.83545E+15  8.29318E+05 -3.52960E+15  2.33885 -99.00000   0.59765   0.59311   0.40978 -235.64200
2.26   1.80517  10.69248   8.92929  1.00436E+00  1.00831E+00  8.90168E+07  1.47274E+08 -5.30885E+15  8.09328E+05 -3.53804E+15  2.33885 -99.00000   0.60707   0.60598   0.39573 -235.71107
2.28   1.82528  10.69871   8.93108  1.00205E+00  1.00211E+00  7.01987E+07  1.40118E+08 -1.40805E+15  7.35352E+05 -3.51713E+15  2.33885 -99.00000   0.50202   0.50102   0.50000 -235.78015
2.30   1.84525  10.70527   8.93158  1.00259E+00  9.96133E-01  6.97394E+07  1.38234E+08  2.70772E+15  6.92809E+05 -3.49600E+15  2.33885 -99.00000   0.50581   0.50129   0.50000 -235.84923
2.32   1.86519  10.71215   8.93188  1.00423E+00  1.00007E+00  3.49455E+08  3.87924E+08 -5.25553E+13  1.85672E+06 -3.50932E+15  2.33885 -99.00000   0.90464   0.90042   0.10000 -235.91830
2.34   1.88531  10.71934   8.93363  1.00363E+00  1.01142E+00  3.53720E+08  3.93201E+08 -8.76560E+15  1.79728E+06 -3.55005E+15  2.33885 -99.00000   0.90286   0.90036   0.10000 -235.98738
