       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.3000        0.2000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.35386  10.86206   8.74781  1.05723E+00  9.63875E-01  2.05924E+08  2.25358E+08  8.15949E+15  2.25358E+06 -2.17709E+15  3.56987 -99.00000   0.96606   0.90541   0.10000 -234.81306
2.02   1.37425  10.86335   8.76546  1.06024E+00  1.07630E+00  7.53998E+07  1.06412E+08 -1.80634E+16  1.01623E+06 -2.43324E+15  3.56987 -99.00000   0.75125   0.71292   0.30438 -234.88214
2.04   1.39610  10.86466   8.77177  1.04124E+00  1.08424E+00  4.72821E+07  9.45682E+07 -2.09696E+16  8.62472E+05 -2.46161E+15  3.56987 -99.00000   0.52060   0.51981   0.50000 -234.95122
2.06   1.41725  10.86600   8.77058  1.01773E+00  1.03583E+00  4.63381E+07  9.26810E+07 -9.36453E+15  8.07218E+05 -2.35798E+15  3.56987 -99.00000   0.50884   0.50871   0.50000 -235.02029
2.08   1.43758  10.86740   8.76443  1.02199E+00  9.91812E-01  2.21086E+08  2.44283E+08  2.24250E+15  2.03185E+06 -2.25947E+15  3.56987 -99.00000   0.92494   0.90215   0.10000 -235.08937
2.10   1.45661  10.86885   8.75496  1.02005E+00  9.06240E-01  2.01943E+08  2.21209E+08  2.68303E+16  1.75712E+06 -2.05992E+15  3.56987 -99.00000   0.93121   0.90197   0.10000 -235.15845
2.12   1.47459  10.87037   8.74370  1.04045E+00  9.24849E-01  1.26980E+08  1.46850E+08  2.24142E+16  1.11397E+06 -2.09247E+15  3.56987 -99.00000   0.89967   0.84778   0.15838 -235.22754
2.14   1.49441  10.87195   8.73388  1.05065E+00  1.06229E+00  6.51547E+07  9.83820E+07 -1.94448E+16  7.12715E+05 -2.40244E+15  3.56987 -99.00000   0.69580   0.66596   0.35095 -235.29662
2.16   1.51678  10.87362   8.72748  1.01638E+00  1.15273E+00  5.15803E+07  1.16682E+08 -5.01995E+16  8.07243E+05 -2.62125E+15  3.56987 -99.00000   0.44930   0.50806   0.50000 -235.36569
2.18   1.53940  10.87538   8.72840  9.95178E-01  1.08559E+00  4.99110E+07  1.10439E+08 -2.96356E+16  7.29662E+05 -2.48352E+15  3.56987 -99.00000   0.44975   0.49758   0.50000 -235.43477
2.20   1.55939  10.87727   8.74087  9.84662E-01  9.02613E-01  2.09705E+08  2.31232E+08  3.53096E+16  1.45897E+06 -2.06489E+15  3.56987 -99.00000   0.89299   0.89844   0.10000 -235.50385
2.22   1.57641  10.87931   8.76385  1.01963E+00  8.40830E-01  1.87358E+08  2.03845E+08  6.00163E+16  1.22829E+06 -1.91036E+15  3.56987 -99.00000   0.93717   0.90193   0.10000 -235.57292
2.24   1.59416  10.88154   8.78384  1.05835E+00  9.48312E-01  7.63064E+07  9.84231E+07  2.03028E+16  5.66366E+05 -2.14346E+15  3.56987 -99.00000   0.82052   0.74922   0.26542 -235.64200
2.26   1.61435  10.88395   8.79016  1.05082E+00  1.05880E+00  4.55686E+07  8.75355E+07 -2.41934E+16  4.81044E+05 -2.39422E+15  3.56987 -99.00000   0.54703   0.52418   0.50000 -235.71107
2.28   1.63588  10.88659   8.78342  1.04221E+00  1.07896E+00  2.34926E+08  2.60835E+08 -3.41414E+16  1.36888E+06 -2.44843E+15  3.56987 -99.00000   0.93869   0.90405   0.10000 -235.78015
2.30   1.65684  10.88945   8.76798  1.02295E+00  1.00428E+00  2.23275E+08  2.46978E+08 -1.94228E+15  1.23782E+06 -2.28399E+15  3.56987 -99.00000   0.92478   0.90224   0.10000 -235.84923
2.32   1.67657  10.89252   8.74923  1.02769E+00  9.94462E-01  1.17785E+08  1.42911E+08  2.62995E+15  6.84017E+05 -2.26025E+15  3.56987 -99.00000   0.84701   0.81831   0.18673 -235.91830
2.34   1.69716  10.89578   8.74081  1.03150E+00  1.06428E+00  4.69649E+07  9.39556E+07 -3.20041E+16  4.29460E+05 -2.42221E+15  3.56987 -99.00000   0.51561   0.51527   0.50000 -235.98738
2.36   1.71892  10.89923   8.74871  1.00986E+00  1.10297E+00  2.49584E+08  2.79851E+08 -5.39042E+16  1.22159E+06 -2.52046E+15  3.56987 -99.00000   0.90064   0.90098   0.10000 -236.05646
2.38   1.74075  10.90286   8.76375  1.00348E+00  1.06547E+00  2.43658E+08  2.72490E+08 -3.60425E+16  1.13593E+06 -2.44506E+15  3.56987 -99.00000   0.89730   0.90035   0.10000 -236.12553
2.40   1.76093  10.90666   8.77391  9.97176E-01  9.44541E-01  2.17459E+08  2.40283E+08  3.19818E+16  9.56584E+05 -2.16844E+15  3.56987 -99.00000   0.90245   0.89972   0.10000 -236.19461
2.42   1.77930  10.91064   8.77696  1.02380E+00  9.26888E-01  5.11270E+07  7.96555E+07  4.39837E+16  3.02842E+05 -2.11997E+15  3.56987 -99.00000   0.65713   0.60441   0.40501 -236.26370
2.44   1.79880  10.91475   8.77839  1.04299E+00  1.02816E+00  9.14521E+07  1.19195E+08 -1.77178E+16  4.32769E+05 -2.34889E+15  3.56987 -99.00000   0.80024   0.76389   0.24626 -236.33278
2.46   1.82032  10.91901   8.78152  1.02586E+00  1.11421E+00  1.47961E+08  1.80038E+08 -7.55100E+16  6.24260E+05 -2.55437E+15  3.56987 -99.00000   0.84308   0.83596   0.16829 -236.40186
2.48   1.84278  10.92340   8.78526  1.01221E+00  1.11617E+00  9.65491E+07  1.35387E+08 -8.08835E+16  4.48308E+05 -2.57342E+15  3.56987 -99.00000   0.72184   0.73985   0.26332 -236.47093
2.50   1.86435  10.92792   8.78761  9.92741E-01  1.03545E+00  5.10523E+07  1.01433E+08 -2.59404E+16  3.20761E+05 -2.39596E+15  3.56987 -99.00000   0.49966   0.52380   0.47275 -236.54001
2.52   1.88461  10.93254   8.78861  1.00591E+00  1.00455E+00  4.62440E+07  9.18248E+07 -3.48719E+15  2.77306E+05 -2.32587E+15  3.56987 -99.00000   0.50659   0.50294   0.50000 -236.60909
2.54   1.90463  10.93722   8.79010  1.01966E+00  9.91232E-01  7.89001E+07  1.08376E+08  7.03953E+15  3.12561E+05 -2.29514E+15  3.56987 -99.00000   0.74234   0.72022   0.28528 -236.67816
2.56   1.92421  10.94191   8.79303  1.03210E+00  9.79001E-01  9.91469E+07  1.24462E+08  1.76363E+16  3.42796E+05 -2.26461E+15  3.56987 -99.00000   0.82217   0.78558   0.22131 -236.74724
2.58   1.94445  10.94660   8.79622  1.04841E+00  1.05176E+00  7.54726E+07  1.06958E+08 -4.55467E+16  2.81329E+05 -2.43426E+15  3.56987 -99.00000   0.73979   0.70656   0.30764 -236.81631
2.60   1.96616  10.95129   8.79807  1.02919E+00  1.11730E+00  5.04505E+07  1.06754E+08 -1.08508E+17  2.68153E+05 -2.59615E+15  3.56987 -99.00000   0.48638   0.51418   0.50000 -236.88539
2.62   1.98876  10.95603   8.79863  1.01189E+00  1.12241E+00  5.18566E+07  1.14751E+08 -1.19278E+17  2.75269E+05 -2.62365E+15  3.56987 -99.00000   0.45728   0.50587   0.50000 -236.95447
2.64   2.01027  10.96087   8.79961  9.93419E-01  1.01387E+00  6.91825E+07  1.07343E+08 -1.42050E+16  2.45909E+05 -2.37822E+15  3.56987 -99.00000   0.64026   0.65167   0.34604 -237.02354
2.66   2.02928  10.96585   8.80175  1.00316E+00  9.09980E-01  8.20477E+07  1.07108E+08  9.62997E+16  2.34328E+05 -2.12969E+15  3.56987 -99.00000   0.76845   0.74207   0.25875 -237.09262
2.68   2.04780  10.97099   8.80441  1.03139E+00  9.57032E-01  6.97696E+07  9.67771E+07  4.79669E+16  2.02196E+05 -2.23215E+15  3.56987 -99.00000   0.74356   0.69925   0.31019 -237.16170
2.70   2.06778  10.97634   8.80661  1.02851E+00  1.04396E+00  5.82738E+07  9.72709E+07 -5.13900E+16  1.94081E+05 -2.43479E+15  3.56987 -99.00000   0.61617   0.60502   0.40624 -237.23077
2.72   2.08929  10.98191   8.80815  1.01845E+00  1.09042E+00  5.28481E+07  1.05371E+08 -1.11060E+17  2.00780E+05 -2.55201E+15  3.56987 -99.00000   0.51080   0.53444   0.47415 -237.29987
2.74   2.11068  10.98774   8.80939  9.97523E-01  1.03540E+00  4.87415E+07  1.01603E+08 -4.56735E+16  1.84886E+05 -2.43104E+15  3.56987 -99.00000   0.47854   0.49876   0.50000 -237.36894
2.76   2.13066  10.99385   8.81051  9.96569E-01  9.73944E-01  4.58901E+07  9.00389E+07  3.52026E+16  1.56470E+05 -2.28663E+15  3.56987 -99.00000   0.50792   0.49828   0.50000 -237.43802
2.78   2.15003  11.00026   8.81197  1.01353E+00  9.63008E-01  5.50309E+07  8.86834E+07  5.22561E+16  1.47178E+05 -2.25768E+15  3.56987 -99.00000   0.62893   0.60062   0.40478 -237.50710
2.80   2.16905  11.00697   8.81443  1.02096E+00  9.38833E-01  6.51484E+07  9.27208E+07  9.02742E+16  1.46953E+05 -2.19601E+15  3.56987 -99.00000   0.71735   0.67662   0.33016 -237.57617
2.82   2.18810  11.01399   8.81763  1.04118E+00  9.83767E-01  5.58269E+07  8.70223E+07  2.50315E+16  1.31714E+05 -2.29610E+15  3.56987 -99.00000   0.66794   0.62060   0.39502 -237.64525
2.84   2.20862  11.02131   8.81956  1.03721E+00  1.06465E+00  4.79721E+07  9.49600E+07 -1.04523E+17  1.37259E+05 -2.48785E+15  3.56987 -99.00000   0.52398   0.51794   0.50000 -237.71432
2.86   2.23062  11.02896   8.81934  1.01732E+00  1.12654E+00  5.19922E+07  1.14081E+08 -2.15206E+17  1.57476E+05 -2.64464E+15  3.56987 -98.91476   0.46364   0.50851   0.50000 -237.58713
2.88   2.25289  11.03690   8.81850  9.99917E-01  1.07931E+00  5.09456E+07  1.10690E+08 -1.41978E+17  1.45918E+05 -2.54707E+15  3.56987 -98.48279   0.46022   0.49996   0.50000 -236.66156
2.90   2.27325  11.04507   8.81882  9.90558E-01  9.53888E-01  5.30384E+07  9.09561E+07  8.65085E+16  1.14507E+05 -2.25290E+15  3.56987 -99.00000   0.57761   0.56709   0.42882 -237.92155
2.92   2.29188  11.05349   8.82036  1.01693E+00  9.39973E-01  7.31903E+07  1.00296E+08  1.17549E+17  1.20583E+05 -2.21305E+15  3.56987 -99.00000   0.74209   0.70761   0.29734 -237.99063
2.94   2.31148  11.06233   8.82182  1.02776E+00  1.02572E+00  6.26795E+07  9.85043E+07 -5.26849E+16  1.13098E+05 -2.41272E+15  3.56987 -99.00000   0.65398   0.63559   0.37453 -238.05971
2.96   2.33300  11.07173   8.82249  1.01770E+00  1.11605E+00  5.49690E+07  1.11600E+08 -2.49829E+17  1.22367E+05 -2.63441E+15  3.56987 -93.88623   0.50127   0.53727   0.47092 -226.35390
2.98   2.35526  11.08140   8.82351  9.99511E-01  1.08792E+00  1.67581E+08  2.01377E+08 -1.99222E+17  2.10868E+05 -2.58138E+15  3.56987 -76.11444   0.83177   0.84581   0.15411 -185.50192
3.00   2.37607  11.09075   8.82632  9.89033E-01  9.94552E-01  2.00730E+08  2.28383E+08  1.29505E+16  2.28383E+05 -2.36427E+15  3.56987 -53.60178   0.86928   0.87959   0.11909 -133.73367
3.02   2.39567  11.09983   8.83061  1.01062E+00  9.82708E-01  1.12508E+08  1.40198E+08  4.30038E+16  1.33888E+05 -2.33396E+15  3.56987 -31.07137   0.81102   0.79689   0.20527  -81.92458
3.04   2.41551  11.11008   8.83378  1.01740E+00  9.98342E-01  5.61130E+07  9.35887E+07  4.31704E+15  8.53539E+04 -2.37022E+15  3.56987 -13.30488   0.61000   0.59192   0.41518  -41.08480
3.06   2.43547  11.12252   8.83456  1.00973E+00  9.92547E-01  4.66713E+07  9.09345E+07  2.03139E+16  7.92006E+04 -2.35626E+15  3.56988  -4.87171   0.51823   0.50482   0.50000  -21.73578
3.08   2.45511  11.13463   8.83452  9.84689E-01  9.81067E-01  4.72655E+07  9.56611E+07  5.39917E+16  7.95675E+04 -2.32709E+15  3.56988  -5.12394   0.48653   0.49223   0.50000  -22.38564
3.10   2.47637  11.14229   8.83559  1.02055E+00  1.21465E+00  1.23599E+08  1.68654E+08 -6.42845E+17  1.33967E+05 -2.88947E+15  3.56985  -8.19630   0.74792   0.77554   0.22907  -29.52908
3.12   2.50207  11.14702   8.83796  9.14061E-01  1.14108E+00  1.46085E+08  2.03264E+08 -4.48272E+17  1.54191E+05 -2.75037E+15  3.56978  -9.27002   0.65693   0.77466   0.20597  -32.07049
3.14   2.52035  11.15841   8.84122  8.15316E-01  8.19156E-01  9.44455E+07  1.37820E+08  5.99315E+17  9.98421E+04 -1.96661E+15  3.56971  -8.61973   0.55872   0.68675   0.25539  -30.64223
3.16   2.54867  11.18218   8.84398  1.24293E+00  2.00000E+00  1.21098E+08  2.09139E+08 -3.53730E+18  1.44689E+05 -4.89442E+15  3.56968  -7.76128   0.71970   0.73838   0.32517  -28.73465
3.18   2.54867  11.18218   8.84398  1.24293E+00  2.00000E+00  1.21098E+08  2.09139E+08 -3.53730E+18  1.44689E+05 -4.89442E+15  3.56968  -7.76128   0.71970   0.73838   0.32517  -28.73465
3.20   2.59844  11.21373   8.84699  7.91859E-01  5.56060E-01  3.51512E+07  6.31535E+07  1.76100E+18  3.98471E+04 -1.39174E+15  3.56892  -7.78627   0.44075   0.36857   0.50000  -28.93033
3.22   2.61000  11.21020   8.84787  1.51010E+00  6.61519E-01  2.15063E+07  2.51549E+07  1.37890E+18  1.51573E+04 -1.62383E+15  3.56746  -8.49810   1.29106   0.66890   0.50000  -30.63847
3.24   2.61813  11.21481   8.84814  1.58082E+00  1.00000E-01  1.51094E+07  1.51701E+07  3.73568E+18  8.72947E+03 -2.38851E+14  3.56479  -8.54362   1.57449   0.93674   0.10000  -30.81237
3.26   2.63168  11.24690   8.84762  9.08923E-01  1.00000E-01  5.85928E+06  6.17468E+06  3.51500E+18  3.39324E+03 -2.14626E+14  3.56051  -6.89091   0.86249   0.53572   0.42200  -27.02988
3.28   2.61573  11.30101   8.84895  1.03987E+00  1.40858E+00  2.93450E+08  3.37402E+08 -1.68658E+18  1.77071E+05 -3.05148E+15  3.55332  -8.13481   0.90441   0.90383   0.10000  -30.00919
3.30   2.68697  11.32372   8.85917  1.01976E+00  1.05534E+00  2.52266E+08  2.80758E+08 -2.69165E+17  1.40713E+05 -2.57252E+15  3.54104 -22.49695   0.91628   0.90194   0.10000  -63.14832
3.32   2.69142  11.33590   8.87693  2.35121E-01  1.00000E-01  1.00029E+08  1.22120E+08  4.42242E+18  5.84502E+04 -2.35189E+14  3.52002 -54.75560   0.19259   0.57469   0.10000 -137.49570
3.34   2.70161  11.37399   8.88191  2.34796E-01  4.89250E-01  4.47150E+08  3.97340E+09  2.23780E+18  1.81620E+06 -9.79812E+14  3.48099 -86.93709   0.02642   0.57410   0.10000 -211.59630
3.36   2.70161  11.37399   8.88191  2.34796E-01  4.89250E-01  4.47150E+08  3.97340E+09  2.23780E+18  1.81620E+06 -9.79812E+14  3.48099 -86.93709   0.02642   0.57410   0.10000 -211.59630
3.38   2.83626  11.49990   8.87365  3.97628E-01  7.34575E-01  2.47523E+08  2.12771E+09  1.31887E+18  9.28779E+05 -1.59330E+15  3.41262 -96.20833   0.04626   0.52167   0.19020 -232.92110
3.40   2.98700  11.76386   8.96181  6.46322E-01  2.00000E+00  1.14179E+09  2.19059E+09 -9.70520E+18  8.32839E+05 -7.37963E+15  3.02640 -23.86129   0.33688   0.84528   0.10000  -66.70430
3.42   2.98700  11.76386   8.96181  6.46322E-01  2.00000E+00  1.14179E+09  2.19059E+09 -9.70520E+18  8.32839E+05 -7.37963E+15  3.02640 -23.86129   0.33688   0.84528   0.10000  -66.70430
3.44   2.98700  11.76386   8.96181  6.46322E-01  2.00000E+00  1.14179E+09  2.19059E+09 -9.70520E+18  8.32839E+05 -7.37963E+15  3.02640 -23.86129   0.33688   0.84528   0.10000  -66.70430
3.46   3.06884  11.89563   9.00335  4.28866E-01  1.02199E-01  2.34070E+07  3.03923E+07  1.05200E+19  1.05381E+04 -4.15226E+14  2.69484   1.09644   0.33030   0.03552   0.41363   -9.37513
3.48   3.06884  11.89563   9.00335  4.28866E-01  1.02199E-01  2.34070E+07  3.03923E+07  1.05200E+19  1.05381E+04 -4.15226E+14  2.69484   1.09644   0.33030   0.03552   0.41363   -9.37513
3.50   3.14299  11.94073   9.00288  7.06811E-01  1.00000E-01  1.10846E+07  1.23173E+07  9.93655E+18  3.89509E+03 -3.49135E+14  2.43840  -6.29204   0.63607   0.29260   0.50000  -26.41079
3.52   3.14299  11.94073   9.00288  7.06811E-01  1.00000E-01  1.10846E+07  1.23173E+07  9.93655E+18  3.89509E+03 -3.49135E+14  2.43840  -6.29204   0.63607   0.29260   0.50000  -26.41079
3.54   3.14299  11.94073   9.00288  7.06811E-01  1.00000E-01  1.10846E+07  1.23173E+07  9.93655E+18  3.89509E+03 -3.49135E+14  2.43840  -6.29204   0.63607   0.29260   0.50000  -26.41079
3.56   3.23357  11.94341   8.99841  6.20306E-01  1.00000E-01  1.18029E+07  1.35657E+07  8.46855E+18  3.91240E+03 -2.71373E+14  2.35474  -7.66990   0.53970   0.19395   0.50000  -29.53739
3.58   3.26175  12.03323   9.00448  7.24231E-01  1.89154E+00  1.09317E+09  1.70975E+09 -1.62888E+19  3.91682E+05 -7.91705E+15  2.32596  -5.77997   0.46305   0.86192   0.10000  -25.83038
3.60   3.26175  12.03323   9.00448  7.24231E-01  1.89154E+00  1.09317E+09  1.70975E+09 -1.62888E+19  3.91682E+05 -7.91705E+15  2.32596  -5.77997   0.46305   0.86192   0.10000  -25.83038
3.62   3.26175  12.03323   9.00448  7.24231E-01  1.89154E+00  1.09317E+09  1.70975E+09 -1.62888E+19  3.91682E+05 -7.91705E+15  2.32596  -5.77997   0.46305   0.86192   0.10000  -25.83038
3.64   3.26175  12.03323   9.00448  7.24231E-01  1.89154E+00  1.09317E+09  1.70975E+09 -1.62888E+19  3.91682E+05 -7.91705E+15  2.32596  -5.77997   0.46305   0.86192   0.10000  -25.83038
3.66   3.28062  12.06376   9.01649  6.54339E-01  3.35570E-01  2.01073E+08  2.19380E+08  1.26786E+19  4.79951E+04 -1.40090E+15  2.32598  -5.34779   0.59973   0.83728   0.10648  -24.90431
3.68   3.27955  12.07372   9.02963  7.70510E-01  1.00000E-01  1.03229E+07  1.12723E+07  1.71315E+19  2.35512E+03 -3.97697E+14  2.32546  -4.97290   0.70562   0.35108   0.50000  -24.11017
3.70   3.26953  11.98287   9.02104  9.92646E-01  1.00000E-01  3.73882E+07  3.77715E+07  1.67406E+19  7.53641E+03 -3.71132E+14  2.32490  -4.63611   0.98257   0.89926   0.10000  -23.40378
3.72   3.26382  11.80633   8.98152  1.24671E+00  1.00000E-01  2.80582E+07  2.82399E+07  1.65222E+19  5.38099E+03 -3.49804E+14  2.32469  -4.31828   1.23869   0.91979   0.10000  -22.74102
3.74   3.26439  11.82633   8.97684  1.38152E+00  1.00000E-01  2.42124E+07  2.43399E+07  1.65439E+19  4.42914E+03 -3.34499E+14  2.32448  -4.01424   1.37428   0.92762   0.10000  -22.11003
3.76   3.26356  12.41348   9.08528  1.51615E+00  1.00000E-01  2.10288E+07  2.11207E+07  1.65120E+19  3.67036E+03 -3.18828E+14  2.32377  -3.72237   1.50955   0.93404   0.10000  -21.50704
