       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.3000        0.1000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.28   1.67451  10.63788   8.80824  1.00515E+00  1.03385E+00  2.55115E+08  2.84196E+08 -1.59963E+16  1.49148E+06 -2.56428E+15  3.30512 -99.00000   0.90229   0.90051   0.10000 -235.78015
2.30   1.69477  10.64264   8.79997  9.99659E-01  9.95922E-01  2.47252E+08  2.74621E+08  2.01955E+15  1.37637E+06 -2.47168E+15  3.30512 -99.00000   0.90003   0.89997   0.10000 -235.84923
2.32   1.71467  10.64766   8.78937  1.00447E+00  9.99013E-01  1.19358E+08  1.50082E+08  5.11676E+14  7.18337E+05 -2.47877E+15  3.30512 -99.00000   0.79884   0.79417   0.20675 -235.91830
2.34   1.73485  10.65294   8.78521  9.98805E-01  1.02481E+00  5.09383E+07  1.04732E+08 -1.34736E+16  4.78718E+05 -2.54387E+15  3.30512 -99.00000   0.48579   0.49940   0.50000 -235.98738
2.36   1.75587  10.65847   8.79092  9.96730E-01  1.07001E+00  2.67105E+08  2.99346E+08 -3.99066E+16  1.30669E+06 -2.66231E+15  3.30512 -99.00000   0.88938   0.89967   0.10000 -236.05646
2.38   1.77694  10.66424   8.80042  9.82594E-01  1.02450E+00  2.60061E+08  2.90932E+08 -1.46576E+16  1.21281E+06 -2.55534E+15  3.30512 -99.00000   0.87833   0.89823   0.10000 -236.12553
2.40   1.79675  10.67024   8.80663  9.86327E-01  9.61186E-01  1.87245E+08  2.14780E+08  2.43073E+16  8.55055E+05 -2.39640E+15  3.30512 -99.00000   0.85988   0.86845   0.12976 -236.19461
2.42   1.81583  10.67647   8.80881  1.00341E+00  9.58634E-01  6.24742E+07  9.79598E+07  2.70693E+16  3.72433E+05 -2.38499E+15  3.30512 -99.00000   0.63993   0.62083   0.38046 -236.26370
2.44   1.83540  10.68292   8.81032  1.00823E+00  1.00536E+00  9.45141E+07  1.27608E+08 -3.67103E+15  4.63317E+05 -2.49876E+15  3.30512 -99.00000   0.74676   0.73992   0.26222 -236.33278
2.46   1.85628  10.68957   8.81287  1.00849E+00  1.07458E+00  1.24666E+08  1.60838E+08 -5.35638E+16  5.57685E+05 -2.67617E+15  3.30512 -99.00000   0.78169   0.78893   0.21286 -236.40186
2.48   1.87766  10.69643   8.81564  9.89833E-01  1.05222E+00  8.65971E+07  1.29128E+08 -3.94000E+16  4.27585E+05 -2.62888E+15  3.30512 -99.00000   0.66381   0.69016   0.30669 -236.47093
2.50   1.89830  10.70348   8.81749  9.85954E-01  1.01706E+00  5.48271E+07  1.08040E+08 -1.35019E+16  3.41654E+05 -2.54478E+15  3.30512 -99.00000   0.50034   0.52253   0.47076 -236.54001
2.52   1.91849  10.71069   8.81853  9.92512E-01  9.99582E-01  5.29547E+07  1.02441E+08  3.46689E+14  3.09368E+05 -2.50211E+15  3.30512 -99.00000   0.51306   0.52034   0.47606 -236.60909
2.54   1.93825  10.71804   8.81997  9.97843E-01  9.79482E-01  7.96804E+07  1.14349E+08  1.77986E+16  3.29786E+05 -2.45046E+15  3.30512 -99.00000   0.69531   0.69113   0.30820 -236.67816
2.56   1.95787  10.72547   8.82232  1.01465E+00  9.88287E-01  9.46745E+07  1.25707E+08  1.06300E+16  3.46225E+05 -2.47033E+15  3.30512 -99.00000   0.76417   0.74655   0.25716 -236.74724
2.58   1.97790  10.73298   8.82479  1.01506E+00  1.01727E+00  7.41516E+07  1.11267E+08 -1.64151E+16  2.92661E+05 -2.54297E+15  3.30512 -99.00000   0.67647   0.66716   0.33785 -236.81631
2.60   1.99876  10.74058   8.82639  1.01115E+00  1.07471E+00  5.39976E+07  1.12083E+08 -7.44977E+16  2.81540E+05 -2.69185E+15  3.30512 -99.00000   0.48713   0.51242   0.49302 -236.88539
2.62   2.02047  10.74831   8.82723  9.95868E-01  1.07273E+00  5.41733E+07  1.17979E+08 -7.62359E+16  2.83013E+05 -2.69747E+15  3.30512 -99.00000   0.45728   0.49793   0.50000 -236.95447
2.64   2.04117  10.75619   8.82839  9.83109E-01  9.96467E-01  7.41605E+07  1.14962E+08  3.88479E+15  2.63362E+05 -2.50978E+15  3.30512 -99.00000   0.63419   0.64985   0.34424 -237.02354
2.66   2.06051  10.76427   8.83029  9.96604E-01  9.48336E-01  8.37322E+07  1.15156E+08  5.93885E+16  2.51935E+05 -2.38492E+15  3.30512 -99.00000   0.72465   0.71323   0.28580 -237.09262
2.68   2.07957  10.77257   8.83247  1.00584E+00  9.66414E-01  7.25336E+07  1.06279E+08  4.03390E+16  2.22049E+05 -2.42514E+15  3.30512 -99.00000   0.68647   0.66953   0.33240 -237.16170
2.70   2.09951  10.78111   8.83436  1.01160E+00  1.03421E+00  6.41944E+07  1.07678E+08 -4.30203E+16  2.14846E+05 -2.59486E+15  3.30512 -99.00000   0.60309   0.60500   0.39958 -237.23077
2.72   2.12059  10.78992   8.83587  1.00052E+00  1.05476E+00  6.03951E+07  1.12388E+08 -7.22919E+16  2.14152E+05 -2.65308E+15  3.30512 -99.00000   0.53766   0.56117   0.43906 -237.29987
2.74   2.14128  10.79901   8.83721  9.86302E-01  1.01346E+00  5.58617E+07  1.08004E+08 -1.86350E+16  1.96535E+05 -2.55321E+15  3.30512 -99.00000   0.51013   0.53016   0.46341 -237.36894
2.76   2.16130  10.80840   8.83844  9.92031E-01  9.91537E-01  5.35447E+07  1.01765E+08  1.22692E+16  1.76847E+05 -2.49812E+15  3.30512 -99.00000   0.52197   0.52593   0.47030 -237.43802
2.78   2.18090  10.81809   8.83988  9.94501E-01  9.67729E-01  6.24123E+07  1.01317E+08  4.89458E+16  1.68145E+05 -2.43587E+15  3.30512 -99.00000   0.61262   0.60539   0.39244 -237.50710
2.80   2.20015  10.82809   8.84201  1.00739E+00  9.62746E-01  7.14430E+07  1.04889E+08  5.90634E+16  1.66238E+05 -2.41914E+15  3.30512 -99.00000   0.68616   0.66634   0.33613 -237.57617
2.82   2.21962  10.83840   8.84461  1.01681E+00  9.87292E-01  6.14750E+07  9.89168E+07  2.10707E+16  1.49717E+05 -2.47778E+15  3.30512 -99.00000   0.63193   0.61016   0.39639 -237.64525
2.84   2.23977  10.84902   8.84636  1.01259E+00  1.03306E+00  5.12254E+07  1.03227E+08 -5.74194E+16  1.49209E+05 -2.59353E+15  3.30512 -99.00000   0.50249   0.50622   0.50000 -237.71432
2.86   2.26110  10.85998   8.84670  1.00604E+00  1.08838E+00  5.44875E+07  1.17856E+08 -1.61241E+17  1.62687E+05 -2.74083E+15  3.30512 -98.88046   0.46511   0.50300   0.50000 -237.50815
2.88   2.28247  10.87122   8.84669  9.86193E-01  1.03607E+00  5.30791E+07  1.13572E+08 -6.91160E+16  1.49717E+05 -2.61731E+15  3.30512 -98.46979   0.46091   0.49300   0.50000 -236.63162
2.90   2.30246  10.88267   8.84746  9.88550E-01  9.66352E-01  6.42820E+07  1.03660E+08  6.75174E+16  1.30500E+05 -2.44113E+15  3.30512 -99.00000   0.61302   0.61140   0.38415 -237.92155
2.92   2.32154  10.89433   8.84898  1.00248E+00  9.56247E-01  7.61508E+07  1.08858E+08  9.17375E+16  1.30876E+05 -2.41054E+15  3.30512 -99.00000   0.70128   0.68502   0.31576 -237.99063
2.94   2.34111  10.90643   8.85037  1.00907E+00  1.00987E+00  6.60884E+07  1.06291E+08 -2.16438E+16  1.22038E+05 -2.54319E+15  3.30512 -99.00000   0.62741   0.62207   0.38136 -238.05971
2.96   2.36212  10.91914   8.85118  1.00711E+00  1.07811E+00  6.40287E+07  1.16116E+08 -1.79827E+17  1.27319E+05 -2.72136E+15  3.30512 -93.88623   0.55534   0.58096   0.42202 -226.35390
2.98   2.38343  10.93209   8.85226  9.87668E-01  1.04152E+00  1.29019E+08  1.65609E+08 -1.00394E+17  1.73414E+05 -2.63691E+15  3.30512 -76.11444   0.76945   0.79048   0.20693 -185.50192
3.00   2.40377  10.94462   8.85458  9.88874E-01  9.97607E-01  1.61580E+08  1.92676E+08  6.06351E+15  1.92676E+05 -2.52770E+15  3.30512 -53.60178   0.82928   0.84002   0.15820 -133.73367
3.02   2.42357  10.95681   8.85787  9.99485E-01  9.86582E-01  1.04562E+08  1.36882E+08  3.55840E+16  1.30722E+05 -2.49861E+15  3.30512 -31.07137   0.76349   0.76079   0.23908  -81.92458
3.04   2.44330  10.97034   8.86033  1.00748E+00  9.87037E-01  5.79040E+07  9.92253E+07  3.59752E+16  9.04946E+04 -2.49825E+15  3.30512 -13.30488   0.58793   0.57494   0.42824  -41.08480
3.06   2.46276  10.98629   8.86122  9.95704E-01  9.47103E-01  4.80899E+07  9.20639E+07  1.53529E+17  8.01843E+04 -2.39417E+15  3.30512  -4.87171   0.52011   0.49784   0.50000  -21.73578
3.08   2.48166  11.00186   8.86166  9.88873E-01  9.79477E-01  4.99507E+07  1.00066E+08  6.22153E+16  8.32310E+04 -2.46974E+15  3.30512  -5.12394   0.49362   0.49437   0.50000  -22.38564
3.10   2.50347  11.01265   8.86281  1.01181E+00  1.19200E+00  1.16458E+08  1.65950E+08 -6.12038E+17  1.31819E+05 -3.01820E+15  3.30510  -8.19630   0.71006   0.74685   0.25614  -29.52908
3.12   2.52455  11.02027   8.86493  8.27687E-01  8.69789E-01  1.12545E+08  1.60990E+08  4.35708E+17  1.22123E+05 -2.20781E+15  3.30504  -9.27002   0.57862   0.71365   0.23701  -32.07049
3.14   2.54196  11.03520   8.86764  8.54181E-01  1.05590E+00  1.12554E+08  1.87917E+08 -1.94690E+17  1.36134E+05 -2.66428E+15  3.30498  -8.61973   0.51162   0.67557   0.27712  -30.64223
3.16   2.57408  11.06291   8.86961  8.79353E-01  1.75572E+00  1.52274E+08  6.69206E+08 -2.83426E+18  4.62977E+05 -4.55547E+15  3.30495  -7.76128   0.20009   0.61312   0.34021  -28.73465
3.18   2.59989  11.08895   8.87132  6.94788E-01  9.86975E-01  8.13702E+07  1.32504E+09  5.18381E+16  8.75446E+05 -2.59533E+15  3.30483  -7.47110   0.04267   0.33927   0.45907  -28.13557
3.20   2.61849  11.10085   8.87273  8.32541E-01  9.17039E-01  5.77428E+07  1.70597E+08  3.44634E+17  1.07640E+05 -2.40366E+15  3.30430  -7.78627   0.28179   0.39943   0.50000  -28.93033
3.22   2.63489  11.10078   8.87382  8.14916E-01  6.20575E-01  3.95915E+07  7.43137E+07  1.63688E+18  4.47784E+04 -1.61319E+15  3.30305  -8.49810   0.43416   0.38644   0.50000  -30.63847
3.24   2.64192  11.11067   8.87477  7.70667E-01  1.00000E-01  6.54767E+06  7.14956E+06  3.94608E+18  4.11414E+03 -2.52304E+14  3.30076  -8.54362   0.70579   0.35121   0.50000  -30.81237
3.26   2.63777  11.14718   8.87466  9.03294E-01  1.00000E-01  8.19927E+06  8.53639E+06  3.90850E+18  4.69109E+03 -2.38654E+14  3.29709  -6.89091   0.86762   0.64327   0.32223  -27.07593
3.28   2.64393  11.20802   8.87630  1.38216E+00  1.86349E+00  3.11674E+08  3.45363E+08 -3.80356E+18  1.81249E+05 -4.30785E+15  3.29093  -8.13481   1.24734   0.92765   0.10000  -30.00919
3.30   2.71167  11.23592   8.88480  1.01491E+00  1.00000E-01  2.54238E+07  2.56730E+07  4.63351E+18  1.28670E+04 -2.58028E+14  3.28039 -22.49695   1.00506   0.90147   0.10000  -63.14832
3.32   2.69833  11.25570   8.90166  3.19453E-01  1.00000E-01  7.48045E+07  8.29310E+07  4.49342E+18  3.96933E+04 -2.38965E+14  3.26234 -54.75560   0.28815   0.68696   0.10000 -137.49570
3.34   2.70092  11.29956   8.90675  2.34744E-01  4.80480E-01  4.69893E+08  3.66932E+09  2.60928E+18  1.67720E+06 -1.10304E+15  3.22879 -86.93709   0.03006   0.57400   0.10000 -211.66537
3.36   2.70092  11.29956   8.90675  2.34744E-01  4.80480E-01  4.69893E+08  3.66932E+09  2.60928E+18  1.67720E+06 -1.10304E+15  3.22879 -86.93709   0.03006   0.57400   0.10000 -211.66537
3.38   2.84656  11.59084   8.89874  2.04669E-01  2.96272E-01  3.69147E+08  1.26105E+09  3.74943E+18  5.25695E+05 -6.58038E+14  3.08194 -78.80398   0.05991   0.51141   0.10000 -192.93820
3.40   2.99720  11.73270   8.97998  6.58065E-01  2.00000E+00  1.14805E+09  2.13329E+09 -9.93573E+18  8.11053E+05 -7.55492E+15  2.83395 -23.86129   0.35414   0.84804   0.10000  -66.70430
3.42   2.99720  11.73270   8.97998  6.58065E-01  2.00000E+00  1.14805E+09  2.13329E+09 -9.93573E+18  8.11053E+05 -7.55492E+15  2.83395 -23.86129   0.35414   0.84804   0.10000  -66.70430
3.44   2.99720  11.73270   8.97998  6.58065E-01  2.00000E+00  1.14805E+09  2.13329E+09 -9.93573E+18  8.11053E+05 -7.55492E+15  2.83395 -23.86129   0.35414   0.84804   0.10000  -66.70430
3.46   3.07502  11.87379   9.01968  4.60310E-01  1.00000E-01  2.25443E+07  2.77443E+07  1.06970E+19  9.61998E+03 -4.12117E+14  2.54118   1.09644   0.37404   0.13725   0.39713   -9.37513
3.48   3.08137  11.91288   9.02868  5.24310E-01  5.02473E-01  7.48034E+07  8.68951E+08  5.73037E+18  2.87737E+05 -1.91637E+15  2.41039  -1.35560   0.04514   0.04637   0.50000  -15.06724
3.50   3.13037  11.90439   9.02437  1.47114E-01  2.09487E-01  5.80601E+08  1.81135E+10  1.06729E+19  5.47020E+06 -8.54144E+14  2.25812  -8.18737   0.00472   0.32025   0.10000  -30.95916
3.52   3.13037  11.90439   9.02437  1.47114E-01  2.09487E-01  5.80601E+08  1.81135E+10  1.06729E+19  5.47020E+06 -8.54144E+14  2.25812  -8.18737   0.00472   0.32025   0.10000  -30.95916
3.54   3.13037  11.90439   9.02437  1.47114E-01  2.09487E-01  5.80601E+08  1.81135E+10  1.06729E+19  5.47020E+06 -8.54144E+14  2.25812  -8.18737   0.00472   0.32025   0.10000  -30.95916
3.56   3.13037  11.90439   9.02437  1.47114E-01  2.09487E-01  5.80601E+08  1.81135E+10  1.06729E+19  5.47020E+06 -8.54144E+14  2.25812  -8.18737   0.00472   0.32025   0.10000  -30.95916
3.58   3.21177  11.91100   9.01881  2.00000E+00  1.00000E-01  3.40232E+06  3.44539E+06  8.43369E+18  9.48938E+02 -2.58092E+14  2.22679  -6.85190   1.97500   0.75000   0.50000  -27.74596
3.60   3.27014  12.01143   9.02198  6.73680E-01  1.57622E+00  9.98396E+08  1.52965E+09 -1.07332E+19  3.50423E+05 -6.72599E+15  2.21058  -5.77997   0.43971   0.85156   0.10000  -25.83038
3.62   3.27014  12.01143   9.02198  6.73680E-01  1.57622E+00  9.98396E+08  1.52965E+09 -1.07332E+19  3.50423E+05 -6.72599E+15  2.21058  -5.77997   0.43971   0.85156   0.10000  -25.83038
3.64   3.27014  12.01143   9.02198  6.73680E-01  1.57622E+00  9.98396E+08  1.52965E+09 -1.07332E+19  3.50423E+05 -6.72599E+15  2.21058  -5.77997   0.43971   0.85156   0.10000  -25.83038
3.66   3.28859  12.04263   9.03300  6.81885E-01  3.96762E-01  2.25929E+08  2.49217E+08  1.17242E+19  5.45227E+04 -1.68704E+15  2.21060  -5.34779   0.61817   0.83941   0.10951  -24.90431
3.68   3.28920  12.05360   9.04486  7.98583E-01  1.00000E-01  1.01838E+07  1.10502E+07  1.75164E+19  2.30872E+03 -4.06632E+14  2.21013  -4.97290   0.73597   0.37389   0.50000  -24.11017
3.70   3.28232  11.96478   9.03663  9.93800E-01  1.00000E-01  3.84609E+07  3.88543E+07  1.72410E+19  7.75246E+03 -3.82225E+14  2.20963  -4.63611   0.98374   0.89938   0.10000  -23.40378
3.72   3.28076  11.78911   9.00115  1.27909E+00  1.20274E-01  3.42006E+07  3.44539E+07  1.67923E+19  6.56505E+03 -4.37456E+14  2.20943  -4.31828   1.26968   0.92182   0.10000  -22.74102
3.74   3.28554  11.81123   8.99788  1.65068E+00  2.88109E-01  6.12960E+07  6.19511E+07  1.37389E+19  1.12732E+04 -1.01180E+15  2.20924  -4.01424   1.63322   0.93942   0.10000  -22.11003
3.76   3.28960  12.36479   9.09270  2.00000E+00  3.43333E-01  5.81150E+07  5.86181E+07  1.27922E+19  1.01867E+04 -1.16230E+15  2.20861  -3.72237   1.98283   0.95000   0.10000  -21.50704
3.78   3.31594  12.87475   9.18315  1.53578E+00  2.00000E+00  8.94677E+07  1.55320E+08 -2.06983E+19  2.57766E+04 -6.87013E+15  2.20740  -3.44177   0.88464   0.67443   0.50000  -20.93001
3.80   3.37633  12.03185   9.03508  1.06621E+00  2.00000E+00  7.07156E+08  8.58129E+08 -2.37863E+19  1.36004E+05 -7.53975E+15  2.20582  -3.17228   0.87863   0.90621   0.10000  -20.37856
3.82   3.43612  11.34961   8.84378  7.59866E-01  2.00000E+00  8.98468E+08  1.54705E+09 -2.72971E+19  2.34156E+05 -8.26317E+15  2.20374  -2.91372   0.44130   0.84072   0.12103  -19.85228
3.84   3.47227  11.41147   8.87443  6.57742E-01  1.31101E+00  8.54715E+08  1.22634E+09 -9.22678E+18  1.77260E+05 -5.62182E+15  2.19957  -2.66568   0.45842   0.84796   0.10000  -19.35022
3.86   3.49044  14.24307   9.43121  7.00407E-01  5.56536E-01  3.39301E+08  3.82719E+08  1.37183E+19  5.28300E+04 -2.37649E+15  2.19138  -2.31734   0.62095   0.85723   0.10000  -18.61723
3.88   3.49550  17.45751  10.13237  8.70395E-01  1.00000E-01  9.48021E+06  1.01501E+07  2.81674E+19  1.33804E+03 -4.12576E+14  2.17730  -2.07139   0.81295   0.42555   0.50000  -18.11999
3.90   3.48526  12.02754   9.05014  1.07171E+00  1.00000E-01  3.59070E+07  3.62223E+07  2.75106E+19  4.56012E+03 -3.84820E+14  2.15554  -1.97787   1.06238   0.90669   0.10000  -17.97374
3.92   3.47174  11.39536   8.61866  1.07355E+00  1.17719E-01  1.17289E+07  1.21420E+07  2.61427E+19  1.45979E+03 -4.19362E+14  2.12386  -1.76476   1.03703   0.68977   0.33305  -17.55209
3.94   3.50510  11.41669   8.61992  9.91711E-01  2.00000E+00  5.89249E+08  7.91669E+08 -3.19967E+19  9.08958E+04 -7.34742E+15  2.07856  -1.56085   0.73814   0.87322   0.12573  -17.15165
3.96   3.67462  18.00000  10.79747  1.18414E+00  2.00000E+00  8.75479E+08  1.02113E+09 -4.72737E+19  1.11964E+05 -1.03669E+16  2.01524  -1.36863   1.01524   0.91555   0.10000  -16.77813
3.98   3.67462  18.00000  10.79747  1.18414E+00  2.00000E+00  8.75479E+08  1.02113E+09 -4.72737E+19  1.11964E+05 -1.03669E+16  2.01524  -1.36863   1.01524   0.91555   0.10000  -16.77813
4.00   3.90177  13.13278   9.21862  1.44933E-01  1.00000E-01  5.25535E+08  1.00305E+09  7.17815E+19  9.57905E+04 -7.61676E+14  1.71409  -0.88140   0.07594   0.31003   0.10000  -15.86347
4.02   3.90177  13.13278   9.21862  1.44933E-01  1.00000E-01  5.25535E+08  1.00305E+09  7.17815E+19  9.57905E+04 -7.61676E+14  1.71409  -0.88140   0.07594   0.31003   0.10000  -15.86347
4.04   3.85674  13.15691   9.22719  5.30943E-01  1.00000E-01  1.23508E+08  1.28050E+08  6.47120E+19  1.16783E+04 -6.55756E+14  1.59821  -0.75874   0.51211   0.81166   0.10000  -15.65012
4.06   3.85674  13.15691   9.22719  5.30943E-01  1.00000E-01  1.23508E+08  1.28050E+08  6.47120E+19  1.16783E+04 -6.55756E+14  1.59821  -0.75874   0.51211   0.81166   0.10000  -15.65012
4.08   3.87710  12.75148   9.16724  9.47243E-01  2.00000E+00  1.32333E+09  1.70291E+09 -7.53530E+19  1.41642E+05 -1.25352E+16  1.43511  -0.61017   0.73610   0.89443   0.10000  -15.44618
4.10   3.87710  12.75148   9.16724  9.47243E-01  2.00000E+00  1.32333E+09  1.70291E+09 -7.53530E+19  1.41642E+05 -1.25352E+16  1.43511  -0.61017   0.73610   0.89443   0.10000  -15.44618
4.12   4.03476  12.79447   9.22136  6.06171E-01  5.15556E-01  1.27490E+08  4.27167E+08  5.24816E+19  2.95527E+04 -3.86402E+15  1.30345  -0.50342   0.18091   0.17515   0.50000  -15.47668
4.14   4.03476  12.79447   9.22136  6.06171E-01  5.15556E-01  1.27490E+08  4.27167E+08  5.24816E+19  2.95527E+04 -3.86402E+15  1.30345  -0.50342   0.18091   0.17515   0.50000  -15.47668
4.16   4.03476  12.79447   9.22136  6.06171E-01  5.15556E-01  1.27490E+08  4.27167E+08  5.24816E+19  2.95527E+04 -3.86402E+15  1.30345  -0.50342   0.18091   0.17515   0.50000  -15.47668
4.18   4.04711  12.84489   9.22122  6.82436E-01  8.63761E-01  1.86409E+08  2.56553E+09  1.51848E+19  1.69503E+05 -6.36062E+15  1.27730  -0.48221   0.04959   0.26733   0.50000  -15.49691
4.20   4.04711  12.84489   9.22122  6.82436E-01  8.63761E-01  1.86409E+08  2.56553E+09  1.51848E+19  1.69503E+05 -6.36062E+15  1.27730  -0.48221   0.04959   0.26733   0.50000  -15.49691
4.22   4.13766  12.94089   9.22741  6.55601E-01  1.79816E+00  9.13346E+08  1.75312E+10 -9.11487E+19  1.05636E+06 -1.23734E+16  1.22436  -0.43833   0.03416   0.65440   0.22658  -15.44193
4.24   4.16227  12.97082   9.23705  6.34006E-01  1.27134E+00  5.33371E+08  7.39352E+09 -3.43388E+19  4.25453E+05 -9.25825E+15  1.19430  -0.41435   0.04574   0.53729   0.29336  -15.47882
4.26   4.16134  12.98091   9.24688  6.58971E-01  5.45863E-01  1.35609E+08  3.49344E+08  6.58462E+19  1.91979E+04 -4.34937E+15  1.16498  -0.39131   0.25580   0.26141   0.48671  -15.56393
4.28   4.16775  12.97312   9.25191  7.87469E-01  1.34999E-01  2.95702E+07  3.27636E+07  1.27282E+20  1.71946E+03 -1.04251E+15  1.14352  -0.37438   0.71072   0.43146   0.44771  -15.59403
4.30   4.16825  12.99883   9.25858  9.81239E-01  1.00000E-01  3.06816E+07  3.14835E+07  1.32584E+20  1.57791E+03 -7.38328E+14  1.12894  -0.36300   0.95625   0.75007   0.24524  -15.63690
4.32   4.16828  13.07878   9.26814  1.16911E+00  1.00000E-01  2.45264E+07  2.49757E+07  1.32595E+20  1.19541E+03 -7.05153E+14  1.12098  -0.35688   1.14807   0.78965   0.24592  -15.69188
4.34   4.17505  13.15576   9.27470  1.47070E+00  6.99855E-01  6.50975E+07  7.76617E+07  4.49140E+19  3.54983E+03 -4.78694E+15  1.11761  -0.35434   1.23277   0.66003   0.50000  -15.75511
4.36   4.20344  13.13660   9.27125  1.67833E+00  2.00000E+00  8.30987E+08  8.94499E+08 -1.59751E+20  3.90463E+04 -1.39467E+16  1.11616  -0.35325   1.55917   0.94042   0.10000  -15.82169
4.38   4.24546  13.07445   9.26586  1.24575E+00  2.00000E+00  1.17777E+09  1.35201E+09 -1.75980E+20  5.63613E+04 -1.46721E+16  1.11489  -0.35226   1.08520   0.91973   0.10000  -15.88847
4.40   4.28092  13.04673   9.26767  9.96031E-01  1.25962E+00  7.28237E+08  8.74879E+08 -4.95750E+19  3.48296E+04 -9.57553E+15  1.11365  -0.35126   0.82908   0.86746   0.13201  -15.95526
4.42   4.29936  13.04877   9.27642  6.23003E-01  8.96742E-01  5.48592E+08  1.01435E+09  2.05723E+19  3.85646E+04 -6.79244E+15  1.11260  -0.35044   0.33694   0.68100   0.19874  -16.02244
4.44   4.35813  13.05848   9.27684  2.00000E+00  2.00000E+00  1.54582E+08  2.06110E+08 -1.98669E+20  7.48339E+03 -1.44265E+16  1.11220  -0.35012   1.50000   0.75000   0.50000  -16.02171
4.46   4.38758  13.06382   9.27433  2.76333E-01  4.58616E-01  1.40475E+09  3.51712E+09  1.32156E+20  1.21952E+05 -3.88180E+15  1.11186  -0.34985   0.11037   0.63812   0.10000  -16.15924
4.48   4.39061  13.06958   9.27200  1.21700E-01  1.00000E-01  6.68829E+08  2.05906E+09  2.21232E+20  6.81820E+04 -8.13966E+14  1.11022  -0.34856   0.03953   0.17831   0.10000  -16.22535
