       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.7000        0.1000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.51867  10.62431   8.88276  1.01122E+00  9.47941E-01  1.15778E+08  1.53916E+08  1.71857E+16  1.53916E+06 -3.12936E+15  2.48410 -99.00000   0.76066   0.73568   0.26729 -234.81306
2.02   1.53837  10.62793   8.88567  1.01284E+00  1.01067E+00  8.47523E+07  1.37287E+08 -3.68743E+15  1.31108E+06 -3.33412E+15  2.48410 -99.00000   0.62527   0.61652   0.38841 -234.88214
2.04   1.55877  10.63162   8.88830  1.00765E+00  1.02369E+00  7.22131E+07  1.35825E+08 -8.57532E+15  1.23874E+06 -3.38018E+15  2.48410 -99.00000   0.53573   0.53900   0.46453 -234.95122
2.06   1.57915  10.63538   8.89025  1.00213E+00  1.01127E+00  6.66993E+07  1.34336E+08 -4.27748E+15  1.17001E+06 -3.34207E+15  2.48410 -99.00000   0.49757   0.50106   0.50000 -235.02029
2.08   1.59918  10.63923   8.89150  1.00042E+00  9.91991E-01  6.55444E+07  1.29940E+08  3.18259E+15  1.08080E+06 -3.27859E+15  2.48410 -99.00000   0.50463   0.50021   0.50000 -235.08937
2.10   1.61886  10.64319   8.89239  1.00404E+00  9.76900E-01  6.45097E+07  1.24705E+08  9.60440E+15  9.90568E+05 -3.22632E+15  2.48410 -99.00000   0.51939   0.50389   0.49812 -235.15845
2.12   1.63844  10.64727   8.89341  1.01017E+00  9.86946E-01  2.09341E+08  2.45974E+08  5.67794E+15  1.86590E+06 -3.25634E+15  2.48410 -99.00000   0.85973   0.84756   0.15399 -235.22754
2.14   1.65844  10.65150   8.89429  1.01033E+00  1.01398E+00  3.31141E+08  3.67663E+08 -6.36933E+15  2.66349E+06 -3.34561E+15  2.48410 -99.00000   0.90997   0.90102   0.10000 -235.29662
2.16   1.67891  10.65590   8.89467  1.00152E+00  1.02636E+00  6.76992E+07  1.38620E+08 -1.25872E+16  9.59019E+05 -3.39012E+15  2.48410 -99.00000   0.48912   0.50076   0.50000 -235.36569
2.18   1.69924  10.66049   8.89610  9.93849E-01  1.00395E+00  3.33914E+08  3.71693E+08 -1.97831E+15  2.45575E+06 -3.31860E+15  2.48410 -99.00000   0.89283   0.89938   0.10000 -235.43477
2.20   1.71908  10.66530   8.89959  9.96643E-01  9.82403E-01  3.25713E+08  3.61463E+08  9.21536E+15  2.28068E+06 -3.24620E+15  2.48410 -99.00000   0.89807   0.89966   0.10000 -235.50385
2.22   1.73873  10.67035   8.90361  1.00636E+00  9.87414E-01  1.45063E+08  1.85438E+08  6.89616E+15  1.11737E+06 -3.26010E+15  2.48410 -99.00000   0.78724   0.77809   0.22332 -235.57292
2.24   1.75866  10.67566   8.90645  1.01169E+00  1.00569E+00  7.49574E+07  1.31544E+08 -3.26435E+15  7.56954E+05 -3.31993E+15  2.48410 -99.00000   0.57649   0.56727   0.43779 -235.64200
2.26   1.77889  10.68127   8.90875  1.00905E+00  1.01335E+00  6.91243E+07  1.32315E+08 -8.02573E+15  7.27127E+05 -3.34696E+15  2.48410 -99.00000   0.52715   0.52445   0.47985 -235.71107
2.28   1.79908  10.68720   8.91018  1.00484E+00  1.00415E+00  6.60404E+07  1.31359E+08 -2.61470E+15  6.89382E+05 -3.31800E+15  2.48410 -99.00000   0.50518   0.50241   0.50000 -235.78015
2.30   1.81906  10.69344   8.90978  1.00475E+00  9.94610E-01  3.27080E+08  3.62826E+08  3.55352E+15  1.81844E+06 -3.28633E+15  2.48410 -99.00000   0.90576   0.90047   0.10000 -235.84923
2.32   1.83896  10.69998   8.90879  1.00689E+00  9.99430E-01  6.55791E+07  1.29322E+08  3.93260E+14  6.18975E+05 -3.30154E+15  2.48410 -99.00000   0.51059   0.50342   0.50000 -235.91830
2.34   1.85910  10.70683   8.91004  1.00609E+00  1.01499E+00  3.33371E+08  3.70525E+08 -1.08342E+16  1.69362E+06 -3.35401E+15  2.48410 -99.00000   0.90521   0.90061   0.10000 -235.98738
2.36   1.87953  10.71399   8.91324  1.00090E+00  1.02321E+00  3.38144E+08  3.76609E+08 -1.75880E+16  1.64396E+06 -3.38448E+15  2.48410 -99.00000   0.89867   0.90009   0.10000 -236.05646
2.38   1.89986  10.72144   8.91629  9.96912E-01  1.00863E+00  2.33721E+08  2.73495E+08 -6.85256E+15  1.14012E+06 -3.33883E+15  2.48410 -99.00000   0.85193   0.85626   0.14330 -236.12553
2.40   1.91988  10.72919   8.91844  9.99698E-01  9.93972E-01  1.15675E+08  1.61331E+08  5.01229E+15  6.42271E+05 -3.29041E+15  2.48410 -99.00000   0.71679   0.71538   0.28454 -236.19461
2.42   1.93977  10.73722   8.92025  1.00672E+00  1.00014E+00  1.19547E+08  1.64081E+08 -1.23969E+14  6.23818E+05 -3.31006E+15  2.48410 -99.00000   0.73348   0.72680   0.27503 -236.26370
