       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.8000        0.2000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.51836  10.88371   8.87711  1.01254E+00  9.30039E-01  1.19106E+08  1.54839E+08  2.30790E+16  1.54839E+06 -3.06804E+15  2.46839 -99.00000   0.77887   0.74875   0.25440 -234.81306
2.02   1.53788  10.88580   8.88039  1.01487E+00  1.00933E+00  8.52538E+07  1.36781E+08 -3.21955E+15  1.30624E+06 -3.32596E+15  2.46839 -99.00000   0.63256   0.62122   0.38441 -234.88214
2.04   1.55833  10.88793   8.88332  1.00851E+00  1.02768E+00  7.23751E+07  1.36369E+08 -1.00130E+16  1.24370E+06 -3.38991E+15  2.46839 -99.00000   0.53524   0.53949   0.46443 -234.95122
2.06   1.57879  10.89012   8.88546  1.00205E+00  1.01531E+00  6.69157E+07  1.35342E+08 -5.80602E+15  1.17878E+06 -3.35265E+15  2.46839 -99.00000   0.49544   0.50102   0.50000 -235.02029
2.08   1.59888  10.89237   8.88678  1.00013E+00  9.93842E-01  6.56406E+07  1.30444E+08  2.44513E+15  1.08499E+06 -3.28246E+15  2.46839 -99.00000   0.50327   0.50007   0.50000 -235.08937
2.10   1.61856  10.89469   8.88771  1.00426E+00  9.75521E-01  6.41195E+07  1.24173E+08  1.01710E+16  9.86340E+05 -3.21959E+15  2.46839 -99.00000   0.51857   0.50213   0.49999 -235.15845
2.12   1.63811  10.89709   8.88876  1.01134E+00  9.85636E-01  3.21312E+08  3.55577E+08  6.24289E+15  2.69733E+06 -3.24956E+15  2.46839 -99.00000   0.91388   0.90112   0.10000 -235.22754
2.14   1.65812  10.89959   8.88965  1.01151E+00  1.01585E+00  6.62231E+07  1.31508E+08 -7.21263E+15  9.52693E+05 -3.34925E+15  2.46839 -99.00000   0.50936   0.50569   0.50000 -235.29662
2.16   1.67865  10.90220   8.88996  1.00138E+00  1.02967E+00  6.78855E+07  1.39514E+08 -1.41572E+16  9.65199E+05 -3.39898E+15  2.46839 -99.00000   0.48726   0.50069   0.50000 -235.36569
2.18   1.69901  10.90495   8.89147  9.92605E-01  1.00396E+00  3.34158E+08  3.72071E+08 -1.97921E+15  2.45825E+06 -3.31687E+15  2.46839 -99.00000   0.89146   0.89926   0.10000 -235.43477
2.20   1.71882  10.90786   8.89535  9.95758E-01  9.79457E-01  3.24830E+08  3.60435E+08  1.07517E+16  2.27419E+06 -3.23452E+15  2.46839 -99.00000   0.89739   0.89957   0.10000 -235.50385
2.22   1.73842  10.91095   8.89982  1.00694E+00  9.85687E-01  1.50299E+08  1.89987E+08  7.83679E+15  1.14478E+06 -3.25203E+15  2.46839 -99.00000   0.79659   0.78660   0.21488 -235.57292
2.24   1.75835  10.91426   8.90288  1.01307E+00  1.00729E+00  7.31594E+07  1.30645E+08 -4.17898E+15  7.51786E+05 -3.32279E+15  2.46839 -99.00000   0.56730   0.55746   0.44832 -235.64200
2.26   1.77863  10.91781   8.90527  1.01003E+00  1.01683E+00  6.65362E+07  1.32495E+08 -1.01117E+16  7.28115E+05 -3.35644E+15  2.46839 -99.00000   0.50721   0.50551   0.49945 -235.71107
2.28   1.79888  10.92163   8.90661  1.00518E+00  1.00726E+00  6.61925E+07  1.31975E+08 -4.56787E+15  6.92617E+05 -3.32678E+15  2.46839 -99.00000   0.50415   0.50258   0.50000 -235.78015
2.30   1.81892  10.92571   8.90582  1.00501E+00  9.97443E-01  3.27823E+08  3.63743E+08  1.68487E+15  1.82303E+06 -3.29466E+15  2.46839 -99.00000   0.90577   0.90050   0.10000 -235.84923
2.32   1.83890  10.93005   8.90436  1.00745E+00  1.00447E+00  6.58640E+07  1.30382E+08 -3.08566E+15  6.24050E+05 -3.31772E+15  2.46839 -99.00000   0.50892   0.50370   0.50000 -235.91830
2.34   1.85918  10.93463   8.90552  1.00643E+00  1.02369E+00  3.36172E+08  3.73966E+08 -1.71270E+16  1.70936E+06 -3.38335E+15  2.46839 -99.00000   0.90472   0.90064   0.10000 -235.98738
2.36   1.87980  10.93946   8.90899  1.00040E+00  1.03375E+00  3.42012E+08  3.81408E+08 -2.55881E+16  1.66491E+06 -3.42150E+15  2.46839 -99.00000   0.89707   0.90004   0.10000 -236.05646
2.38   1.90033  10.94452   8.91231  9.95781E-01  1.01722E+00  2.70244E+08  3.10092E+08 -1.36900E+16  1.29268E+06 -3.37091E+15  2.46839 -99.00000   0.86782   0.87421   0.12526 -236.12553
2.40   1.92049  10.94983   8.91464  9.98759E-01  1.00057E+00  1.22702E+08  1.68428E+08 -4.71620E+14  6.70525E+05 -3.31696E+15  2.46839 -99.00000   0.72761   0.72900   0.27066 -236.19461
2.42   1.94053  10.95536   8.91663  1.00653E+00  1.00771E+00  1.29132E+08  1.73489E+08 -6.72488E+15  6.59585E+05 -3.34092E+15  2.46839 -99.00000   0.74919   0.74463   0.25704 -236.26370
2.44   1.96087  10.96112   8.91892  1.00910E+00  1.02587E+00  1.46384E+08  1.90641E+08 -2.36422E+16  6.92175E+05 -3.40380E+15  2.46839 -99.00000   0.77484   0.77165   0.23043 -236.33278
2.46   1.98149  10.96709   8.92154  1.00385E+00  1.03284E+00  1.38950E+08  1.85803E+08 -3.14695E+16  6.44246E+05 -3.43180E+15  2.46839 -99.00000   0.75072   0.75491   0.24603 -236.40186
2.48   2.00211  10.97329   8.92409  9.98248E-01  1.02934E+00  1.19193E+08  1.69633E+08 -2.94870E+16  5.61706E+05 -3.42507E+15  2.46839 -99.00000   0.70142   0.71163   0.28786 -236.47093
2.50   2.02271  10.97968   8.92638  9.97596E-01  1.03257E+00  1.13438E+08  1.65711E+08 -3.43192E+16  5.24026E+05 -3.44058E+15  2.46839 -99.00000   0.68290   0.69524   0.30403 -236.54001
2.52   2.04341  10.98623   8.92857  9.99710E-01  1.03578E+00  1.29692E+08  1.79213E+08 -3.95469E+16  5.41213E+05 -3.45686E+15  2.46839 -99.00000   0.72347   0.73330   0.26662 -236.60909
2.54   2.06408  10.99290   8.93102  1.00293E+00  1.03005E+00  1.45076E+08  1.91475E+08 -3.48320E+16  5.52221E+05 -3.44304E+15  2.46839 -99.00000   0.75989   0.76406   0.23663 -236.67816
2.56   2.08460  10.99964   8.93366  1.00800E+00  1.02357E+00  1.35759E+08  1.81534E+08 -2.86328E+16  4.99986E+05 -3.42540E+15  2.46839 -99.00000   0.75383   0.75168   0.25031 -236.74724
2.58   2.10516  11.00642   8.93612  1.01122E+00  1.03441E+00  1.17691E+08  1.66847E+08 -4.38352E+16  4.38853E+05 -3.46618E+15  2.46839 -99.00000   0.71329   0.71198   0.29125 -236.81631
2.60   2.12596  11.01328   8.93823  1.00744E+00  1.04402E+00  1.11715E+08  1.64367E+08 -5.88281E+16  4.12872E+05 -3.50484E+15  2.46839 -99.00000   0.68472   0.69089   0.31141 -236.88539
2.62   2.14673  11.02023   8.94019  9.99286E-01  1.02797E+00  1.20141E+08  1.70760E+08 -3.92103E+16  4.09625E+05 -3.45708E+15  2.46839 -99.00000   0.70306   0.71184   0.28796 -236.95447
2.64   2.16703  11.02732   8.94225  9.97303E-01  1.00275E+00  1.25336E+08  1.72207E+08 -4.03670E+15  3.94503E+05 -3.37456E+15  2.46839 -99.00000   0.72586   0.72930   0.26997 -237.02354
2.66   2.18694  11.03460   8.94437  1.00335E+00  9.92964E-01  1.17845E+08  1.63379E+08  1.08206E+16  3.57434E+05 -3.34094E+15  2.46839 -99.00000   0.72371   0.71839   0.28256 -237.09262
2.68   2.20691  11.04208   8.94642  1.00908E+00  1.00547E+00  1.10186E+08  1.57505E+08 -8.80619E+15  3.29074E+05 -3.38279E+15  2.46839 -99.00000   0.70593   0.69850   0.30424 -237.16170
2.70   2.22713  11.04981   8.94840  1.00771E+00  1.01511E+00  1.08498E+08  1.57794E+08 -2.54929E+16  3.14841E+05 -3.41699E+15  2.46839 -99.00000   0.69289   0.68987   0.31253 -237.23077
2.72   2.24740  11.05780   8.95036  1.00193E+00  1.01013E+00  1.06141E+08  1.56536E+08 -1.79145E+16  2.98273E+05 -3.40237E+15  2.46839 -99.00000   0.67937   0.68068   0.31994 -237.29987
2.74   2.26754  11.06606   8.95220  9.99347E-01  1.00457E+00  1.00503E+08  1.52042E+08 -8.46984E+15  2.76671E+05 -3.38470E+15  2.46839 -99.00000   0.66059   0.66278   0.33700 -237.36894
2.76   2.28763  11.07462   8.95388  1.00032E+00  1.00517E+00  9.86408E+07  1.50564E+08 -1.00273E+16  2.61651E+05 -3.38746E+15  2.46839 -99.00000   0.65535   0.65681   0.34330 -237.43802
2.78   2.30771  11.08349   8.95562  1.00238E+00  1.00110E+00  1.06920E+08  1.55790E+08 -2.23227E+15  2.58547E+05 -3.37430E+15  2.46839 -99.00000   0.68795   0.68591   0.31484 -237.50710
2.80   2.32766  11.09267   8.95760  1.00597E+00  9.94826E-01  1.08655E+08  1.55566E+08  1.10022E+16  2.46555E+05 -3.35282E+15  2.46839 -99.00000   0.70262   0.69507   0.30675 -237.57617
2.82   2.34762  11.10217   8.95968  1.01059E+00  1.00535E+00  9.55079E+07  1.45932E+08 -1.19117E+16  2.20877E+05 -3.38798E+15  2.46839 -99.00000   0.66140   0.65267   0.35101 -237.64525
