       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.1000        0.4000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.19859  11.14249   8.58806  4.51879E-01  1.47577E+00  5.15925E+08  1.86071E+09 -7.51599E+16  1.86071E+07 -2.33135E+15  5.39829 -99.00000   0.12529   0.77870   0.10000 -234.81306
2.02   1.19859  11.14249   8.58806  4.51879E-01  1.47577E+00  5.15925E+08  1.86071E+09 -7.51599E+16  1.86071E+07 -2.33135E+15  5.39829 -99.00000   0.12529   0.77870   0.10000 -234.81306
2.04   1.26276  11.14371   8.63346  4.73448E-01  1.13876E+00  3.83639E+08  7.79801E+08 -2.54120E+16  6.79178E+06 -1.81633E+15  5.39829 -99.00000   0.23292   0.78878   0.10000 -235.02029
2.06   1.26276  11.14371   8.63346  4.73448E-01  1.13876E+00  3.83639E+08  7.79801E+08 -2.54120E+16  6.79178E+06 -1.81633E+15  5.39829 -99.00000   0.23292   0.78878   0.10000 -235.02029
2.08   1.28309  11.14414   8.61647  4.28951E-01  8.97085E-01  3.33826E+08  6.51430E+08  1.97503E+16  5.41836E+06 -1.43195E+15  5.39829 -99.00000   0.21982   0.76687   0.10000 -235.08937
2.10   1.30084  11.14461   8.59435  4.53855E-01  9.44246E-01  3.30375E+08  6.10007E+08  1.11459E+16  4.84546E+06 -1.49942E+15  5.39829 -99.00000   0.24580   0.77967   0.10000 -235.15845
2.12   1.32090  11.14509   8.57199  4.54702E-01  9.92300E-01  3.46592E+08  6.66450E+08  1.61216E+15  5.05554E+06 -1.57596E+15  5.39829 -99.00000   0.23647   0.78008   0.10000 -235.22754
2.14   1.35365  11.14556   8.55766  5.11538E-01  9.99612E-01  1.40098E+08  7.50356E+08  7.62713E+13  5.43585E+06 -1.42390E+15  5.39829 -99.00000   0.09551   0.58381   0.21290 -235.22754
2.16   1.38416  11.14676   8.54719  4.39074E-01  1.01628E+00  3.70366E+08  7.83269E+08 -3.94195E+15  5.17501E+06 -1.62618E+15  5.39829 -99.00000   0.20761   0.77225   0.10000 -235.43477
2.18   1.38416  11.14676   8.54719  4.39074E-01  1.01628E+00  3.70366E+08  7.83269E+08 -3.94195E+15  5.17501E+06 -1.62618E+15  5.39829 -99.00000   0.20761   0.77225   0.10000 -235.43477
