       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.6000        0.4000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.54   1.94738  11.21010   8.82575  1.02178E+00  1.03067E+00  1.17859E+08  1.50305E+08 -2.71700E+16  4.33484E+05 -2.63327E+15  3.22327 -99.00000   0.80121   0.78600   0.21866 -236.67816
2.56   1.96782  11.21377   8.82977  1.04203E+00  1.02103E+00  1.29933E+08  1.58717E+08 -1.95318E+16  4.37144E+05 -2.61131E+15  3.22327 -99.00000   0.85305   0.81491   0.19287 -236.74724
2.58   1.98875  11.21739   8.83381  1.05299E+00  1.08175E+00  9.18583E+07  1.27518E+08 -7.96633E+16  3.35407E+05 -2.77253E+15  3.22327 -99.00000   0.75853   0.72779   0.28664 -236.81631
2.60   2.01124  11.22096   8.83616  1.04064E+00  1.16645E+00  6.26037E+07  1.24493E+08 -1.70813E+17  3.12713E+05 -3.00683E+15  3.22327 -99.00000   0.52331   0.55649   0.46154 -236.88539
2.62   2.03458  11.22455   8.83720  1.01090E+00  1.13903E+00  6.29989E+07  1.30661E+08 -1.50557E+17  3.13434E+05 -2.95884E+15  3.22327 -99.00000   0.48741   0.54041   0.46460 -236.95447
2.64   2.05621  11.22819   8.83877  9.95897E-01  1.01799E+00  9.49899E+07  1.33411E+08 -2.04808E+16  3.05627E+05 -2.65432E+15  3.22327 -99.00000   0.70909   0.71826   0.28058 -237.02354
2.66   2.07538  11.23194   8.84146  1.01011E+00  9.18258E-01  9.92970E+07  1.26400E+08  9.72356E+16  2.76533E+05 -2.38971E+15  3.22327 -99.00000   0.79352   0.76413   0.23825 -237.09262
2.68   2.09399  11.23582   8.84452  1.03581E+00  9.61977E-01  7.94570E+07  1.09124E+08  4.72102E+16  2.27993E+05 -2.49551E+15  3.22327 -99.00000   0.75421   0.70727   0.30321 -237.16170
2.70   2.11426  11.23987   8.84704  1.04059E+00  1.06612E+00  6.85135E+07  1.10894E+08 -8.60168E+16  2.21263E+05 -2.76735E+15  3.22327 -99.00000   0.64290   0.62698   0.38816 -237.23077
2.72   2.13602  11.24412   8.84892  1.01916E+00  1.08720E+00  6.31160E+07  1.17114E+08 -1.19269E+17  2.23157E+05 -2.83352E+15  3.22327 -99.00000   0.54925   0.56778   0.44050 -237.29987
