       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.5000        0.1000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.46033  10.60844   8.83552  1.02320E+00  9.33775E-01  2.02558E+08  2.29133E+08  1.91142E+16  2.29133E+06 -2.69509E+15  2.83639 -99.00000   0.90453   0.87291   0.13004 -234.81306
2.02   1.48011  10.61155   8.84150  1.02668E+00  1.02943E+00  7.52988E+07  1.20508E+08 -8.88956E+15  1.15084E+06 -2.96967E+15  2.83639 -99.00000   0.64152   0.62585   0.38414 -234.88214
2.04   1.50092  10.61472   8.84474  1.01554E+00  1.04060E+00  5.92295E+07  1.19534E+08 -1.28646E+16  1.09016E+06 -3.00749E+15  2.83639 -99.00000   0.50320   0.50765   0.50000 -234.95122
2.06   1.52153  10.61795   8.84592  1.00628E+00  1.01790E+00  5.85519E+07  1.17720E+08 -5.94744E+15  1.02530E+06 -2.94598E+15  2.83639 -99.00000   0.50051   0.50312   0.50000 -235.02029
2.08   1.54160  10.62126   8.84554  1.00448E+00  9.88322E-01  5.69619E+07  1.11639E+08  4.06422E+15  9.28573E+05 -2.86084E+15  2.83639 -99.00000   0.51252   0.50223   0.50000 -235.08937
2.10   1.56105  10.62468   8.84412  1.00828E+00  9.58184E-01  2.74737E+08  3.03325E+08  1.52193E+16  2.40940E+06 -2.77012E+15  2.83639 -99.00000   0.91325   0.90082   0.10000 -235.15845
2.12   1.58025  10.62821   8.84236  1.01852E+00  9.73055E-01  1.10444E+08  1.44208E+08  1.02500E+16  1.09393E+06 -2.80791E+15  2.83639 -99.00000   0.78005   0.75493   0.24961 -235.22754
2.14   1.60022  10.63189   8.84080  1.01972E+00  1.02620E+00  5.80770E+07  1.14650E+08 -1.04360E+16  8.30567E+05 -2.96113E+15  2.83639 -99.00000   0.51655   0.50967   0.50000 -235.29662
2.16   1.62119  10.63572   8.83939  1.00588E+00  1.05883E+00  6.08833E+07  1.27703E+08 -2.45902E+16  8.83486E+05 -3.06206E+15  2.83639 -99.00000   0.47956   0.50292   0.50000 -235.36569
2.18   1.64205  10.63972   8.84043  9.92529E-01  1.01923E+00  2.97560E+08  3.31899E+08 -8.43255E+15  2.19284E+06 -2.95337E+15  2.83639 -99.00000   0.88984   0.89925   0.10000 -235.43477
2.20   1.66183  10.64392   8.84612  9.92927E-01  9.60373E-01  2.80129E+08  3.10361E+08  1.81896E+16  1.95825E+06 -2.78147E+15  2.83639 -99.00000   0.89621   0.89929   0.10000 -235.50385
2.22   1.68085  10.64835   8.85464  1.00987E+00  9.55364E-01  2.73373E+08  3.01629E+08  2.14064E+16  1.81749E+06 -2.76072E+15  2.83639 -99.00000   0.91527   0.90098   0.10000 -235.57292
2.24   1.70035  10.65302   8.86089  1.02263E+00  9.96173E-01  7.16431E+07  1.14418E+08  1.91963E+15  6.58404E+05 -2.87530E+15  2.83639 -99.00000   0.64032   0.61623   0.39246 -235.64200
2.26   1.72064  10.65798   8.86370  1.02072E+00  1.02637E+00  5.80855E+07  1.14469E+08 -1.38595E+16  6.29055E+05 -2.96444E+15  2.83639 -99.00000   0.51795   0.51015   0.50000 -235.71107
