       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.0000        0.2000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.00   1.27244  10.84848   8.62253  8.45582E-01  5.31676E-01  2.73109E+07  3.82354E+07  6.96612E+16  3.82354E+05 -7.90846E+14  4.87515 -99.00000   0.60398   0.54559   0.38424 -234.69794
2.02   1.28201  10.84929   8.62466  9.68097E-01  1.27163E+00  5.08325E+07  1.22362E+08 -4.32506E+16  1.16854E+06 -1.93364E+15  4.87515 -99.00000   0.40218   0.55496   0.43084 -234.79004
2.04   1.29781  10.85008   8.62640  8.03383E-01  1.08013E+00  5.09999E+07  2.00363E+08 -1.38553E+16  1.82733E+06 -1.70328E+15  4.87515 -99.00000   0.20449   0.44554   0.44544 -234.88214
2.06   1.30977  10.85092   8.62837  6.59196E-01  8.99406E-01  5.01403E+07  1.13887E+09  1.87214E+16  9.91918E+06 -1.45788E+15  4.87515 -99.00000   0.02902   0.29934   0.46187 -234.97424
2.08   1.30977  10.85092   8.62837  6.59196E-01  8.99406E-01  5.01403E+07  1.13887E+09  1.87214E+16  9.91918E+06 -1.45788E+15  4.87515 -99.00000   0.02902   0.29934   0.46187 -234.97424
2.10   1.37248  10.85253   8.63008  8.45169E-01  9.42438E-01  4.65562E+07  9.85200E+07  1.07800E+16  7.82573E+05 -1.40195E+15  4.87515 -99.00000   0.39939   0.52699   0.39977 -235.04332
2.12   1.38343  10.85349   8.63205  8.17605E-01  1.00639E+00  4.84250E+07  1.34557E+08 -1.28489E+15  1.02072E+06 -1.53529E+15  4.87515 -99.00000   0.29424   0.47996   0.42519 -235.13542
2.14   1.39634  10.85450   8.63389  7.62847E-01  1.04807E+00  5.13695E+07  2.71997E+08 -1.04275E+16  1.97044E+06 -1.64712E+15  4.87515 -99.00000   0.14407   0.40960   0.45038 -235.22754
2.16   1.39634  10.85450   8.63389  7.62847E-01  1.04807E+00  5.13695E+07  2.71997E+08 -1.04275E+16  1.97044E+06 -1.64712E+15  4.87515 -99.00000   0.14407   0.40960   0.45038 -235.22754
2.18   1.46148  10.85656   8.63534  9.16595E-01  1.01995E+00  4.45588E+07  8.99920E+07 -4.38020E+15  5.94571E+05 -1.47930E+15  4.87515 -99.00000   0.45384   0.54630   0.41586 -235.29662
2.20   1.47247  10.85780   8.63701  8.44959E-01  9.60097E-01  4.18459E+07  1.07148E+08  9.40755E+15  6.76057E+05 -1.42819E+15  4.87515 -99.00000   0.32999   0.46363   0.45321 -235.38872
2.22   1.48368  10.85916   8.63857  8.17004E-01  1.01496E+00  4.15849E+07  1.73468E+08 -3.78943E+15  1.04525E+06 -1.54928E+15  4.87515 -99.00000   0.19586   0.38801   0.50000 -235.48082
2.24   1.49668  10.86065   8.63989  7.62206E-01  1.04824E+00  4.63554E+07  4.73800E+08 -1.31844E+16  2.72644E+06 -1.64871E+15  4.87515 -99.00000   0.07457   0.34401   0.50000 -235.57292
2.26   1.49668  10.86065   8.63989  7.62206E-01  1.04824E+00  4.63554E+07  4.73800E+08 -1.31844E+16  2.72644E+06 -1.64871E+15  4.87515 -99.00000   0.07457   0.34401   0.50000 -235.57292
2.28   1.56189  10.86403   8.63995  9.18279E-01  1.02521E+00  3.72186E+07  9.49215E+07 -6.97326E+15  4.98155E+05 -1.48835E+15  4.87515 -99.00000   0.36006   0.45550   0.50000 -235.64200
2.30   1.57302  10.86609   8.64088  8.48909E-01  9.71836E-01  3.82637E+07  1.17475E+08  8.36984E+15  5.88769E+05 -1.44750E+15  4.87515 -99.00000   0.27651   0.41101   0.50000 -235.73410
2.32   1.58451  10.86832   8.64187  8.24669E-01  1.03614E+00  4.21382E+07  1.76885E+08 -1.15463E+16  8.46625E+05 -1.58462E+15  4.87515 -99.00000   0.19646   0.39370   0.50000 -235.82620
2.34   1.59787  10.87071   8.64291  7.70628E-01  1.06858E+00  4.68661E+07  4.67168E+08 -2.36636E+16  2.13537E+06 -1.68529E+15  4.87515 -99.00000   0.07731   0.35118   0.50000 -235.91830
2.36   1.59787  10.87071   8.64291  7.70628E-01  1.06858E+00  4.68661E+07  4.67168E+08 -2.36636E+16  2.13537E+06 -1.68529E+15  4.87515 -99.00000   0.07731   0.35118   0.50000 -235.91830
2.38   1.66461  10.87571   8.64365  9.28359E-01  1.05032E+00  4.61178E+07  9.25052E+07 -1.76329E+16  3.85626E+05 -1.53437E+15  4.87515 -99.00000   0.46283   0.55677   0.41148 -235.98738
2.40   1.67609  10.87850   8.64542  8.68284E-01  9.98112E-01  4.97540E+07  1.02541E+08  7.11267E+14  4.08225E+05 -1.49715E+15  4.87515 -99.00000   0.42130   0.55217   0.38884 -236.07948
2.42   1.68790  10.88140   8.64739  8.51228E-01  1.06206E+00  5.51424E+07  1.25465E+08 -2.51589E+16  4.77003E+05 -1.63699E+15  4.87515 -99.00000   0.37412   0.55077   0.38240 -236.17159
2.44   1.70124  10.88438   8.64945  7.88731E-01  1.06363E+00  6.07087E+07  1.71892E+08 -2.78539E+16  6.24103E+05 -1.69057E+15  4.87515 -99.00000   0.27856   0.52035   0.37831 -236.26370
2.46   1.71405  10.88744   8.65171  7.07546E-01  9.77718E-01  6.25958E+07  2.39872E+08  1.05197E+16  8.31725E+05 -1.60054E+15  4.87515 -99.00000   0.18464   0.46517   0.37841 -236.35580
2.48   1.72730  10.89058   8.65406  6.87480E-01  1.06373E+00  6.93095E+07  5.24049E+08 -3.24812E+16  1.73529E+06 -1.79529E+15  4.87515 -99.00000   0.09092   0.43918   0.38555 -236.44791
2.50   1.76247  10.89695   8.65840  6.20606E-01  9.84772E-01  7.17770E+07  5.92261E+09  8.81252E+15  1.78860E+07 -1.72108E+15  4.87515 -99.00000   0.00752   0.37744   0.38637 -236.60909
2.52   1.76247  10.89695   8.65840  6.20606E-01  9.84772E-01  7.17770E+07  5.92261E+09  8.81252E+15  1.78860E+07 -1.72108E+15  4.87515 -99.00000   0.00752   0.37744   0.38637 -236.60909
2.54   1.78347  10.90013   8.66038  6.65934E-01  1.10819E+00  7.57727E+07  1.96162E+09 -6.57155E+16  5.65737E+06 -1.94125E+15  4.87515 -99.00000   0.02572   0.42229   0.38471 -236.67816
2.56   1.80465  10.90328   8.66229  6.34014E-01  9.86940E-01  6.96500E+07  1.92756E+09  8.32922E+15  5.30894E+06 -1.73358E+15  4.87515 -99.00000   0.02291   0.38081   0.39258 -236.74724
2.58   1.82460  10.90638   8.66412  6.66910E-01  1.04971E+00  6.60367E+07  5.49635E+09 -3.31911E+16  1.44569E+07 -1.84361E+15  4.87515 -99.00000   0.00801   0.37230   0.41862 -236.81631
2.60   1.82460  10.90638   8.66412  6.66910E-01  1.04971E+00  6.60367E+07  5.49635E+09 -3.31911E+16  1.44569E+07 -1.84361E+15  4.87515 -99.00000   0.00801   0.37230   0.41862 -236.81631
2.62   1.89736  10.91240   8.66555  9.18332E-01  1.06475E+00  5.30574E+07  1.01362E+08 -4.25212E+16  2.43151E+05 -1.67731E+15  4.87515 -99.00000   0.48069   0.58898   0.37746 -236.86237
2.64   1.90957  10.91552   8.66730  8.41288E-01  1.01946E+00  5.19750E+07  1.24647E+08 -1.37649E+16  2.85549E+05 -1.65174E+15  4.87515 -99.00000   0.35080   0.51887   0.40476 -236.95447
2.66   1.92115  10.91873   8.66904  7.75141E-01  9.63882E-01  4.96580E+07  1.65502E+08  2.74711E+16  3.62080E+05 -1.60391E+15  4.87515 -99.00000   0.23258   0.43710   0.43632 -237.04657
2.68   1.93359  10.92205   8.67069  7.52124E-01  1.05177E+00  5.19184E+07  4.23753E+08 -4.24288E+16  8.85345E+05 -1.80097E+15  4.87515 -99.00000   0.09215   0.37251   0.47195 -237.13867
2.70   1.98782  10.92540   8.67029  9.43180E-01  9.86107E-01  4.41330E+07  8.08403E+07  1.07303E+16  1.61298E+05 -1.51967E+15  4.87515 -99.00000   0.51491   0.56569   0.40963 -237.11565
2.72   1.99874  10.92907   8.67180  9.25357E-01  1.04380E+00  4.42893E+07  9.58559E+07 -3.63253E+16  1.82650E+05 -1.64953E+15  4.87515 -99.00000   0.42755   0.52308   0.44132 -237.20775
2.74   2.01053  10.93295   8.67322  8.46791E-01  1.00598E+00  4.37564E+07  1.29739E+08 -5.33926E+15  2.36085E+05 -1.63350E+15  4.87515 -99.00000   0.28559   0.44214   0.47239 -237.29987
2.76   2.02190  10.93708   8.67462  7.81794E-01  9.61685E-01  4.29404E+07  2.01329E+08  3.67510E+16  3.49870E+05 -1.60298E+15  4.87515 -99.00000   0.16674   0.36045   0.50000 -237.39197
2.78   2.03429  10.94148   8.67593  7.58751E-01  1.05583E+00  4.88448E+07  5.88453E+08 -5.77024E+16  9.76589E+05 -1.81087E+15  4.87515 -99.00000   0.06298   0.34102   0.50000 -237.48407
2.80   2.08884  10.94600   8.67529  9.48353E-01  9.97273E-01  3.96828E+07  8.08668E+07  2.65816E+15  1.28165E+05 -1.54048E+15  4.87515 -99.00000   0.46537   0.51570   0.45929 -237.46104
