       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.6000        0.2000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.28   1.74084  10.90792   8.86347  1.01553E+00  1.02259E+00  5.81941E+07  1.15413E+08 -1.24371E+16  6.05694E+05 -2.95490E+15  2.81593 -99.00000   0.51206   0.50765   0.50000 -235.78015
2.30   1.76102  10.91154   8.85872  1.01115E+00  9.95512E-01  2.84612E+08  3.15313E+08  2.58838E+15  1.58031E+06 -2.87786E+15  2.81593 -99.00000   0.91270   0.90110   0.10000 -235.84923
2.32   1.78090  10.91539   8.85204  1.01443E+00  1.00121E+00  9.95977E+07  1.38069E+08 -7.31006E+14  6.60839E+05 -2.89353E+15  2.81593 -99.00000   0.73177   0.71768   0.28639 -235.91830
2.34   1.80127  10.91947   8.85058  1.01391E+00  1.03652E+00  5.91392E+07  1.19266E+08 -2.31097E+16  5.45152E+05 -2.99808E+15  2.81593 -99.00000   0.50275   0.50686   0.50000 -235.98738
2.36   1.82230  10.92378   8.85588  1.00450E+00  1.05876E+00  3.05596E+08  3.41420E+08 -3.90281E+16  1.49035E+06 -3.06972E+15  2.81593 -99.00000   0.89910   0.90045   0.10000 -236.05646
2.38   1.84322  10.92830   8.86255  9.96163E-01  1.02726E+00  2.99619E+08  3.34217E+08 -1.89999E+16  1.39325E+06 -2.98469E+15  2.81593 -99.00000   0.89304   0.89961   0.10000 -236.12553
2.40   1.86330  10.93304   8.86658  9.98694E-01  9.81752E-01  1.49656E+08  1.84281E+08  1.33207E+16  7.33636E+05 -2.85301E+15  2.81593 -99.00000   0.81105   0.80886   0.19089 -236.19461
2.42   1.88285  10.93798   8.86860  1.01290E+00  9.85140E-01  9.90744E+07  1.36399E+08  1.13468E+16  5.18573E+05 -2.85985E+15  2.81593 -99.00000   0.73573   0.71865   0.28498 -236.26370
2.44   1.90297  10.94312   8.87075  1.02060E+00  1.02950E+00  1.39300E+08  1.75846E+08 -2.35924E+16  6.38460E+05 -2.98951E+15  2.81593 -99.00000   0.80849   0.79397   0.21028 -236.33278
2.46   1.92395  10.94846   8.87364  1.01323E+00  1.06024E+00  1.39405E+08  1.80018E+08 -5.05588E+16  6.24189E+05 -3.08566E+15  2.81593 -99.00000   0.78464   0.78440   0.21845 -236.40186
2.48   1.94508  10.95399   8.87650  1.00180E+00  1.04945E+00  1.03222E+08  1.49525E+08 -4.35803E+16  4.95125E+05 -3.06228E+15  2.81593 -99.00000   0.69157   0.70439   0.29614 -236.47093
2.50   1.96589  10.95968   8.87869  9.97308E-01  1.03335E+00  8.17243E+07  1.32903E+08 -3.08351E+16  4.20275E+05 -3.02094E+15  2.81593 -99.00000   0.61326   0.62835   0.37065 -236.54001
2.52   1.98650  10.96552   8.88047  1.00220E+00  1.02852E+00  9.23786E+07  1.38507E+08 -2.76452E+16  4.18284E+05 -3.01102E+15  2.81593 -99.00000   0.66842   0.67548   0.32523 -236.60909
2.54   2.00701  10.97145   8.88266  1.01000E+00  1.02053E+00  1.21172E+08  1.60388E+08 -2.08591E+16  4.62564E+05 -2.99111E+15  2.81593 -99.00000   0.76305   0.75802   0.24440 -236.67816
2.56   2.02729  10.97744   8.88544  1.01931E+00  1.01192E+00  1.20157E+08  1.57273E+08 -1.26911E+16  4.33167E+05 -2.96781E+15  2.81593 -99.00000   0.77875   0.76227   0.24232 -236.74724
2.58   2.04775  10.98345   8.88807  1.02486E+00  1.03793E+00  9.53576E+07  1.37826E+08 -4.23406E+16  3.62520E+05 -3.04733E+15  2.81593 -99.00000   0.70907   0.69575   0.31182 -236.81631
2.60   2.06885  10.98951   8.89001  1.01855E+00  1.07028E+00  8.03000E+07  1.33245E+08 -8.23561E+16  3.34697E+05 -3.15024E+15  2.81593 -99.00000   0.61383   0.62185   0.38516 -236.88539
2.62   2.09021  10.99566   8.89152  1.00450E+00  1.05434E+00  8.77763E+07  1.39091E+08 -6.68810E+16  3.33655E+05 -3.11306E+15  2.81593 -99.00000   0.63391   0.64851   0.35307 -236.95447
2.64   2.11078  11.00193   8.89329  9.97468E-01  1.00160E+00  1.04608E+08  1.46448E+08 -2.06533E+15  3.35494E+05 -2.96126E+15  2.81593 -99.00000   0.71249   0.71548   0.28380 -237.02354
2.66   2.13037  11.00837   8.89544  1.00582E+00  9.67554E-01  1.02122E+08  1.39150E+08  4.38066E+16  3.04427E+05 -2.85792E+15  2.81593 -99.00000   0.73817   0.72338   0.27823 -237.09262
2.68   2.14992  11.01501   8.89762  1.01832E+00  9.93237E-01  8.95866E+07  1.29405E+08  9.55172E+15  2.70365E+05 -2.93073E+15  2.81593 -99.00000   0.70498   0.68453   0.32125 -237.16170
2.70   2.17017  11.02188   8.89958  1.01880E+00  1.02944E+00  8.36619E+07  1.29437E+08 -4.35548E+16  2.58261E+05 -3.03924E+15  2.81593 -99.00000   0.65850   0.65001   0.35657 -237.23077
2.72   2.19084  11.02900   8.90139  1.00863E+00  1.03087E+00  8.08020E+07  1.30113E+08 -4.78990E+16  2.47926E+05 -3.04822E+15  2.81593 -99.00000   0.62637   0.62919   0.37402 -237.29987
2.74   2.21126  11.03639   8.90306  1.00049E+00  1.00994E+00  7.53249E+07  1.25581E+08 -1.61608E+16  2.28520E+05 -2.98917E+15  2.81593 -99.00000   0.60010   0.60355   0.39664 -237.36894
2.76   2.23131  11.04408   8.90453  1.00128E+00  9.97309E-01  7.18569E+07  1.21412E+08  4.58439E+15  2.10990E+05 -2.95213E+15  2.81593 -99.00000   0.59260   0.59022   0.41031 -237.43802
2.78   2.25119  11.05207   8.90613  1.00755E+00  9.90835E-01  8.16233E+07  1.25188E+08  1.63423E+16  2.07761E+05 -2.93219E+15  2.81593 -99.00000   0.65693   0.64613   0.35654 -237.50710
2.80   2.27091  11.06037   8.90824  1.01516E+00  9.80641E-01  8.76782E+07  1.27080E+08  3.61229E+16  2.01408E+05 -2.90015E+15  2.81593 -99.00000   0.70040   0.67903   0.32583 -237.57617
2.82   2.29061  11.06899   8.91063  1.02326E+00  9.97135E-01  7.40447E+07  1.17605E+08  5.59479E+15  1.78003E+05 -2.94688E+15  2.81593 -99.00000   0.64425   0.61990   0.38894 -237.64525
2.84   2.31096  11.07794   8.91237  1.02290E+00  1.03932E+00  6.01053E+07  1.19412E+08 -8.04686E+16  1.72604E+05 -3.07408E+15  2.81593 -99.00000   0.51487   0.51119   0.50000 -237.71432
2.86   2.33209  11.08723   8.91331  1.01085E+00  1.06408E+00  6.24329E+07  1.30253E+08 -1.37673E+17  1.79799E+05 -3.15552E+15  2.81593 -98.78682   0.48452   0.50537   0.50000 -237.29253
2.88   2.35309  11.09681   8.91427  9.98625E-01  1.02900E+00  7.21376E+07  1.28375E+08 -6.53870E+16  1.69232E+05 -3.05845E+15  2.81593 -98.23805   0.56115   0.57486   0.42456 -236.09804
2.90   2.37319  11.10663   8.91583  9.99577E-01  9.83297E-01  9.97589E+07  1.40211E+08  3.94456E+16  1.76515E+05 -2.92332E+15  2.81593 -99.00000   0.71119   0.70671   0.29316 -237.92155
2.92   2.39279  11.11671   8.91780  1.01301E+00  9.88731E-01  1.03561E+08  1.41809E+08  2.78413E+16  1.70491E+05 -2.93676E+15  2.81593 -99.00000   0.73979   0.72366   0.27993 -237.99063
2.94   2.41298  11.12722   8.91955  1.01961E+00  1.03150E+00  9.55853E+07  1.38942E+08 -8.15315E+16  1.59527E+05 -3.06515E+15  2.81593 -99.00000   0.70144   0.69155   0.31450 -238.05971
2.96   2.43393  11.13829   8.92090  1.01086E+00  1.05474E+00  1.04390E+08  1.50690E+08 -1.48680E+17  1.65228E+05 -3.14109E+15  2.81593 -93.58520   0.70027   0.70553   0.29767 -225.66075
2.98   2.45483  11.14965   8.92253  9.96854E-01  1.03277E+00  1.67292E+08  2.07063E+08 -9.33908E+16  2.16822E+05 -3.08203E+15  2.81593 -75.81342   0.80538   0.81460   0.18481 -184.80878
3.00   2.47542  11.16081   8.92504  9.99188E-01  1.03512E+00  1.80068E+08  2.19126E+08 -1.04941E+17  2.19126E+05 -3.09324E+15  2.81593 -53.30075   0.82108   0.82794   0.17192 -133.04053
3.02   2.49623  11.17186   8.92800  9.99327E-01  1.02921E+00  1.21185E+08  1.64256E+08 -9.15722E+16  1.56863E+05 -3.08128E+15  2.81593 -30.77035   0.73728   0.74539   0.25443  -81.23144
3.04   2.51613  11.18396   8.93034  9.87112E-01  9.73096E-01  7.84868E+07  1.25669E+08  8.82985E+16  1.14611E+05 -2.91265E+15  2.81593 -13.00385   0.61651   0.61915   0.37595  -40.39165
3.06   2.53660  11.19764   8.93179  1.06078E+00  1.11408E+00  7.27884E+07  1.27262E+08 -3.92476E+17  1.10840E+05 -3.33820E+15  2.81594  -4.57068   0.60672   0.59244   0.43234  -21.04264
3.08   2.55911  11.21085   8.93309  1.02612E+00  1.03995E+00  9.90064E+07  1.42394E+08 -1.44753E+17  1.18438E+05 -3.13416E+15  2.81594  -4.82291   0.71346   0.69935   0.30850  -21.69249
3.10   2.57683  11.22146   8.93506  1.01350E+00  7.47072E-01  9.22672E+07  1.11730E+08  9.54607E+17  8.87502E+04 -2.23971E+15  2.81591  -7.89527   0.83696   0.76368   0.23951  -28.83593
3.12   2.59280  11.23040   8.93746  1.18900E+00  9.85383E-01  1.00184E+08  1.20888E+08  5.72352E+16  9.17026E+04 -2.92688E+15  2.81582  -8.96899   0.98537   0.79335   0.24571  -31.37734
3.14   2.61594  11.24426   8.93977  1.06769E+00  1.23205E+00  1.21067E+08  1.75003E+08 -9.58333E+17  1.26778E+05 -3.68609E+15  2.81573  -8.31870   0.73863   0.73292   0.28516  -29.94909
3.16   2.64107  11.26460   8.94196  9.75844E-01  1.29672E+00  1.20660E+08  2.20989E+08 -1.29841E+18  1.52887E+05 -3.92569E+15  2.81569  -7.46025   0.53281   0.65834   0.33340  -28.04150
3.18   2.66680  11.28345   8.94383  9.62562E-01  1.19512E+00  1.03123E+08  1.96953E+08 -9.05931E+17  1.30126E+05 -3.66615E+15  2.81551  -7.17007   0.50399   0.61629   0.36934  -27.44242
3.20   2.68534  11.29572   8.94610  8.78006E-01  5.97484E-01  6.53432E+07  8.67510E+07  1.95038E+18  5.47362E+04 -1.82669E+15  2.81475  -7.48524   0.66134   0.63737   0.31839  -28.23719
3.22   2.69273  11.30379   8.94920  8.48743E-01  2.87398E-01  3.95365E+07  4.40017E+07  3.51217E+18  2.65136E+04 -8.53518E+14  2.81293  -8.19707   0.76261   0.70032   0.25435  -29.94533
3.24   2.70500  11.32046   8.95144  1.18454E+00  1.34614E+00  1.33851E+08  1.75573E+08 -1.75487E+18  1.01032E+05 -3.92722E+15  2.80961  -8.24259   0.90305   0.79089   0.24769  -30.11922
3.26   2.74646  11.35720   8.95175  9.49411E-01  1.99425E+00  2.25678E+08  6.11917E+08 -5.54564E+18  3.36273E+05 -6.11275E+15  2.80430  -6.58988   0.35015   0.69950   0.28529  -26.38278
3.28   2.78519  11.39629   8.95431  1.07508E+00  1.42055E+00  4.22868E+08  4.82124E+08 -2.56454E+18  2.53022E+05 -4.54616E+15  2.79539  -7.83378   0.94294   0.90698   0.10000  -29.31604
3.30   2.79068  11.43752   8.96514  1.00876E+00  1.00000E-01  3.06829E+07  3.09874E+07  5.55811E+18  1.55305E+04 -3.09517E+14  2.78022 -22.19592   0.99885   0.90087   0.10000  -62.45517
3.32   2.76174  11.47828   8.98808  1.16705E+00  1.00000E-01  2.36950E+07  2.38703E+07  5.19981E+18  1.14250E+04 -2.76532E+14  2.75440 -54.45457   1.15848   0.91431   0.10000 -136.80255
3.34   2.87364  11.56113   8.99182  9.34923E-01  3.22349E-01  6.44134E+07  6.90724E+07  5.06583E+18  3.15722E+04 -1.10147E+15  2.70689 -86.63605   0.87186   0.80437   0.18290 -210.97223
3.36   2.85092  11.68514   8.99129  4.55097E-01  1.00000E-01  2.75881E+07  3.13179E+07  6.38499E+18  1.36707E+04 -3.09683E+14  2.62510 -95.90758   0.40090   0.45801   0.24666 -232.38979
3.38   2.84851  11.84696   8.98933  1.46160E-01  1.95903E-01  3.94204E+08  4.75137E+09  5.67304E+18  1.98070E+06 -5.76168E+14  2.50663 -78.50295   0.01213   0.31582   0.10000 -192.38322
3.40   2.98589  11.90337   9.05422  1.58105E+00  2.00000E+00  4.87505E+08  5.29902E+08 -9.68043E+18  2.10958E+05 -7.70770E+15  2.35976 -49.72185   1.45455   0.93675   0.10000 -126.18136
3.42   3.09429  11.98015   9.09018  6.06950E-01  2.00000E+00  1.55657E+09  3.40535E+09 -1.24248E+19  1.29468E+06 -9.44758E+15  2.19429 -23.56026   0.27743   0.83524   0.10000  -66.01115
3.44   3.15423  12.06837   9.11603  6.20208E-01  2.00000E+00  1.21201E+09  3.65739E+09 -1.24232E+19  1.32792E+06 -9.02118E+15  2.02341  -5.48229   0.20553   0.79266   0.12859  -24.38509
3.46   3.19664  12.13662   9.13616  5.85616E-01  1.71920E+00  1.01222E+09  4.16802E+09 -1.03155E+19  1.44521E+06 -8.55005E+15  1.86207   1.39747   0.14222   0.74209   0.15104   -8.63589
3.48   3.21310  12.17821   9.15170  6.55865E-01  1.32743E+00  5.20390E+08  1.48329E+09 -5.34842E+18  4.91164E+05 -7.17983E+15  1.72491  -1.05457   0.23010   0.67926   0.21036  -14.39712
3.50   3.24266  12.19604   9.15851  8.19422E-01  1.21826E+00  2.90312E+08  5.97038E+08 -3.81614E+18  1.88800E+05 -6.73593E+15  1.62579  -5.99101   0.39845   0.65444   0.28316  -25.83277
3.52   3.25728  12.20266   9.16259  7.39698E-01  4.02208E-01  6.69555E+07  9.93415E+07  1.08100E+19  3.00007E+04 -2.19647E+15  1.57309  -7.88634   0.49855   0.40044   0.44349  -30.26601
3.54   3.26211  12.20280   9.16487  9.49284E-01  1.25655E-01  1.39613E+07  1.50077E+07  1.59881E+19  4.32826E+03 -6.62664E+14  1.55224  -7.36887   0.88310   0.47329   0.50000  -29.14357
3.56   3.26466  12.20210   9.16662  1.91798E+00  3.54476E-01  2.24631E+07  2.34030E+07  1.18733E+19  6.44573E+03 -1.79575E+15  1.54284  -6.55087   1.84095   0.78269   0.41680  -27.32913
3.58   3.28416  12.21134   9.16771  1.12187E+00  1.02423E+00  1.20110E+08  1.74834E+08 -4.66133E+17  4.59859E+04 -5.18268E+15  1.53502  -6.29082   0.77072   0.65716   0.38462  -26.79942
3.60   3.31021  12.22560   9.16764  1.19145E+00  2.00000E+00  8.61314E+08  1.00256E+09 -2.04271E+19  2.51833E+05 -1.02621E+16  1.52964  -6.19346   1.02359   0.91607   0.10000  -26.64431
3.62   3.36764  12.23541   9.16609  9.91477E-01  1.82371E+00  2.05752E+08  2.84181E+09 -1.92050E+19  6.81703E+05 -1.01999E+16  1.52750  -5.90791   0.07178   0.49570   0.50000  -26.05589
3.64   3.39587  12.24448   9.16792  8.18509E-01  1.12565E+00  7.21784E+08  8.82885E+08 -3.12623E+18  2.02257E+05 -6.41607E+15  1.52732  -5.47894   0.66916   0.86732   0.10860  -25.13723
3.66   3.41440  12.26899   9.17568  8.28153E-01  7.74706E-01  4.19449E+08  4.89501E+08  5.84999E+18  1.07091E+05 -4.40090E+15  1.52734  -5.04676   0.70964   0.84702   0.12669  -24.21116
3.68   3.42906  12.28806   9.18267  9.05768E-01  7.31532E-01  9.06378E+07  1.63556E+08  7.21036E+18  3.41717E+04 -4.10484E+15  1.52690  -4.67186   0.50195   0.44798   0.50000  -23.41702
3.70   3.44476  12.25390   9.17568  9.96939E-01  8.52372E-01  4.75034E+08  5.19595E+08  4.11084E+18  1.03673E+05 -4.73580E+15  1.52641  -4.33508   0.91144   0.89969   0.10000  -22.71063
3.72   3.46271  12.17243   9.15577  1.05075E+00  9.16687E-01  4.82425E+08  5.26107E+08  2.41779E+18  1.00248E+05 -5.06906E+15  1.52623  -4.01725   0.96350   0.90483   0.10000  -22.04787
3.74   3.48074  12.18716   9.15811  1.09178E+00  8.75587E-01  4.41469E+08  4.76468E+08  3.76359E+18  8.67029E+04 -4.81986E+15  1.52605  -3.71321   1.01158   0.90841   0.10000  -21.41688
3.76   3.49773  12.41063   9.20885  1.14654E+00  8.70910E-01  4.15256E+08  4.44719E+08  4.06095E+18  7.72833E+04 -4.76109E+15  1.52544  -3.42134   1.07058   0.91278   0.10000  -20.81389
3.78   3.51831  12.59350   9.24970  1.14704E+00  1.21935E+00  1.16382E+08  2.16883E+08 -7.23514E+18  3.59936E+04 -6.67476E+15  1.52429  -3.14074   0.61552   0.56409   0.50000  -20.23686
3.80   3.54571  12.29073   9.18133  1.02049E+00  1.46075E+00  7.97047E+08  9.27089E+08 -1.61876E+19  1.46934E+05 -8.13377E+15  1.52278  -2.87125   0.87734   0.90201   0.10000  -19.68541
3.82   3.57343  11.74774   9.04383  8.67371E-01  1.27411E+00  5.16906E+08  7.10801E+08 -1.02649E+19  1.07584E+05 -7.22167E+15  1.52080  -2.61268   0.63077   0.81430   0.16107  -19.15913
3.84   3.59782  11.83486   9.06714  8.10786E-01  1.22963E+00  8.68333E+08  1.06813E+09 -9.09596E+18  1.54392E+05 -7.04032E+15  1.51684  -2.36465   0.65913   0.87666   0.10000  -18.65708
3.86   3.62605  13.16634   9.37176  8.78056E-01  1.61712E+00  1.07465E+09  1.35988E+09 -2.60865E+19  1.87716E+05 -9.43604E+15  1.50905  -2.10620   0.69389   0.88611   0.10000  -18.13107
3.88   3.65656  14.02602   9.56010  9.94381E-01  1.14474E+00  1.37639E+08  3.26821E+08 -6.56351E+18  4.30834E+04 -6.84329E+15  1.49573  -1.87384   0.41878   0.49717   0.50000  -17.66511
3.90   3.65798  12.35919   9.19715  1.01369E+00  1.00000E-01  5.65033E+07  5.70586E+07  4.09468E+19  7.18325E+03 -5.72766E+14  1.47529  -1.67704   1.00382   0.90135   0.10000  -17.28105
3.92   3.62469  11.36617   8.35052  9.44214E-01  1.00000E-01  2.86075E+07  2.92222E+07  3.79253E+19  3.51328E+03 -5.06625E+14  1.44583  -1.46375   0.92435   0.80136   0.18756  -16.85901
3.94   3.65321  11.38471   8.42955  9.15645E-01  2.00000E+00  1.12853E+09  1.48207E+09 -4.49997E+19  1.70165E+05 -1.03333E+16  1.40423  -1.25995   0.69722   0.89079   0.10000  -16.45882
3.96   3.65321  11.38471   8.42955  9.15645E-01  2.00000E+00  1.12853E+09  1.48207E+09 -4.49997E+19  1.70165E+05 -1.03333E+16  1.40423  -1.25995   0.69722   0.89079   0.10000  -16.45882
3.98   3.65321  11.38471   8.42955  9.15645E-01  2.00000E+00  1.12853E+09  1.48207E+09 -4.49997E+19  1.70165E+05 -1.03333E+16  1.40423  -1.25995   0.69722   0.89079   0.10000  -16.45882
4.00   3.93829  12.85240   9.30114  2.06460E-01  1.00000E-01  4.01289E+08  5.24286E+08  7.80794E+19  5.00690E+04 -8.28503E+14  1.09185  -0.58150   0.15802   0.51565   0.10000  -15.17292
4.02   3.93829  12.85240   9.30114  2.06460E-01  1.00000E-01  4.01289E+08  5.24286E+08  7.80794E+19  5.00690E+04 -8.28503E+14  1.09185  -0.58150   0.15802   0.51565   0.10000  -15.17292
4.04   3.96064  12.78586   9.29206  7.06990E-01  2.00000E+00  1.14932E+09  4.90398E+09 -7.95506E+19  4.47249E+05 -1.45102E+16  1.00017  -0.45918   0.16569   0.72935   0.19135  -14.89127
4.06   3.99545  12.89848   9.32158  8.04341E-01  2.00000E+00  2.14306E+09  3.10200E+09 -9.89567E+19  2.70173E+05 -1.72375E+16  0.92745  -0.37018   0.55569   0.87567   0.10000  -14.82451
4.08   4.05137  12.97825   9.34513  7.51320E-01  2.00000E+00  1.71493E+09  3.53507E+09 -1.12556E+20  2.94034E+05 -1.87240E+16  0.88159  -0.31739   0.36448   0.80658   0.14532  -14.77203
4.10   4.09715  13.01239   9.36155  7.32633E-01  2.00000E+00  1.36418E+09  5.26228E+09 -1.25069E+20  4.17998E+05 -1.98692E+16  0.85355  -0.28669   0.18993   0.72865   0.19880  -14.77041
4.12   4.13546  13.02599   9.37273  7.42753E-01  1.71768E+00  9.42182E+08  4.52785E+09 -9.80374E+19  3.43473E+05 -1.77994E+16  0.83333  -0.26409   0.15456   0.65756   0.25435  -14.78746
4.14   4.16578  13.04064   9.37993  7.64037E-01  1.32025E+00  5.25418E+08  2.49369E+09 -4.69100E+19  1.80652E+05 -1.40099E+16  0.81833  -0.24674   0.16098   0.54323   0.34899  -14.81657
4.16   4.18887  13.05644   9.38396  8.05818E-01  1.03591E+00  2.83102E+08  1.25376E+09 -5.54681E+18  8.67390E+04 -1.10710E+16  0.80833  -0.23518   0.18196   0.39776   0.48529  -14.85905
4.18   4.20976  13.07234   9.38651  8.52725E-01  1.10278E+00  3.12918E+08  9.51845E+08 -1.66603E+19  6.28878E+04 -1.18101E+16  0.80244  -0.22854   0.28033   0.48096   0.44260  -14.91283
4.20   4.23401  13.08998   9.38948  8.55507E-01  1.32315E+00  5.31473E+08  1.23298E+09 -5.53874E+19  7.77957E+04 -1.43094E+16  0.79836  -0.22387   0.36876   0.63213   0.31471  -14.97116
4.22   4.26062  13.10802   9.39328  8.16193E-01  1.27507E+00  5.24727E+08  1.40199E+09 -5.01275E+19  8.44782E+04 -1.40010E+16  0.79371  -0.21842   0.30548   0.59946   0.32691  -15.02769
4.24   4.28408  13.11846   9.39654  8.02632E-01  1.07099E+00  3.50470E+08  1.17047E+09 -1.36547E+19  6.73536E+04 -1.18541E+16  0.78841  -0.21228   0.24033   0.47497   0.42141  -15.08262
4.26   4.30392  13.11929   9.39880  8.43065E-01  9.36162E-01  2.45722E+08  7.19674E+08  1.28531E+19  3.95490E+04 -1.03580E+16  0.78341  -0.20653   0.28785   0.40693   0.50000  -15.13846
4.28   4.32211  13.12103   9.40091  9.21610E-01  8.77329E-01  2.71939E+08  4.52029E+08  2.57546E+19  2.37228E+04 -9.66664E+15  0.77937  -0.20190   0.55444   0.58149   0.38571  -15.19688
4.30   4.33826  13.13478   9.40396  9.92395E-01  7.15384E-01  2.75838E+08  3.47980E+08  6.20184E+19  1.74403E+04 -7.81267E+15  0.77634  -0.19852   0.78666   0.71241   0.28540  -15.25818
4.32   4.35240  13.15839   9.40769  1.14614E+00  8.09952E-01  2.31114E+08  2.90027E+08  4.27820E+19  1.38816E+04 -8.72684E+15  0.77443  -0.19641   0.91333   0.71256   0.32945  -15.32239
4.34   4.37381  13.17289   9.40981  1.27180E+00  1.25390E+00  2.13147E+08  3.48056E+08 -6.00433E+19  1.59092E+04 -1.35540E+16  0.77346  -0.19533   0.77884   0.60686   0.50000  -15.38897
4.36   4.39449  13.17349   9.41029  9.52413E-01  7.72811E-01  1.75698E+08  3.06085E+08  5.63478E+19  1.33611E+04 -8.36685E+15  0.77285  -0.19464   0.54670   0.47502   0.50000  -15.45647
4.38   4.41097  13.17055   9.41096  1.00866E+00  1.10970E+00  3.00390E+08  5.26076E+08 -2.82604E+19  2.19305E+04 -1.19172E+16  0.77229  -0.19401   0.57595   0.61006   0.39332  -15.52410
4.40   4.44355  13.17213   9.41273  9.97110E-01  1.75688E+00  8.58991E+08  1.43332E+09 -2.10173E+20  5.70613E+04 -1.94219E+16  0.77190  -0.19356   0.59757   0.77259   0.22676  -15.59214
4.42   4.47341  13.17917   9.41540  8.75255E-01  1.34782E+00  5.19705E+08  1.26615E+09 -1.03458E+20  4.81376E+04 -1.52420E+16  0.77159  -0.19321   0.35926   0.61716   0.33508  -15.66041
4.44   4.49722  13.18622   9.41711  8.69540E-01  9.19618E-01  2.41306E+08  6.15783E+08  2.52568E+19  2.23577E+04 -1.04913E+16  0.77134  -0.19292   0.34075   0.42498   0.50000  -15.72882
4.46   4.50852  13.19262   9.41822  8.55605E-01  2.66179E-01  6.95752E+07  8.50346E+07  2.36654E+20  2.94846E+03 -2.97644E+15  0.77106  -0.19260   0.70005   0.41562   0.50000  -15.79716
4.48   4.51128  13.19932   9.41917  9.91985E-01  1.00000E-01  2.16673E+07  2.28272E+07  2.92094E+20  7.55880E+02 -1.07468E+15  0.77060  -0.19207   0.94158   0.49596   0.50000  -15.86503
